,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Abart,5.0,0.0,2.23606797749979,0.0,9.488755116783048,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.185026118673992,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,148.9700395588213,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,149.267917249437,0.0,,,14.89973813116318,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,19.89413673002205,0.0,2.185026118673993,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0,2.2199609293189746,0.0
Abend,5.0,0.0,2.23606797749979,0.0,9.618011076330363,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.2144062632757446,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,161.91091226062792,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,162.49309133401184,0.0,,,16.210383647863345,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,20.794205771938753,0.0,2.2144062632757477,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0,2.2199609293189764,0.0
Aboln,5.0,0.0,2.23606797749979,0.0,9.540380447869012,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.1968077909488333,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,149.8342122224779,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,150.17775264928642,0.0,,,15.473586857317477,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,20.28857506156637,0.0,2.1968077909488293,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0,2.219960929318973,0.0
Abtäs,5.0,0.0,2.23606797749979,0.0,9.552997832891887,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.199677670795512,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.0,0.0,494.5339415755916,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.5385275120641,0.0,495.44996745351693,0.0,,,26.473914670080624,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,29.334066596881726,0.0,28.662716604022545,0.0,2.199677670795515,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,2.219960929318979,0.0,1.9856818501602214,0.0
Acker,5.0,0.0,2.23606797749979,0.0,9.472092463279559,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.181209867432302,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.0,0.0,119.18585826228566,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.48759349722943,0.0,119.20624336959983,0.0,,,14.248148082646079,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,19.276113584851792,0.0,18.816602467671473,0.0,2.181209867432295,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,2.2199609293189684,0.0,1.98557604789856,0.0
Adern,5.0,0.0,2.23606797749979,0.0,9.506380929448591,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.1890557215276805,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,160.38499374841552,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,160.74158293600672,0.0,,,14.695189017109284,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,19.574657330865048,0.0,2.1890557215276805,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0,2.2199609293189724,0.0
Adler,5.0,0.0,2.23606797749979,0.0,9.396484469058514,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.1638087927455594,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.0,0.0,160.06447694096693,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.3936128936451,0.0,160.1841269152771,0.0,,,14.4390361558029,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,19.411113612909578,0.0,18.87305796132228,0.0,2.163808792745555,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,2.219960929318971,0.0,1.985576047898562,0.0
Adria,5.0,0.0,2.23606797749979,0.0,9.463424030821093,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.179221891714007,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,159.62670498053754,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,159.9431689973129,0.0,,,14.625865195566305,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,19.530800164542,0.0,2.179221891714002,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0,2.219960929318974,0.0
Affen,5.0,0.0,2.23606797749979,0.0,9.425764507584878,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,2.170564104118872,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.0,0.0,313.5367237580743,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.3499307227933,0.0,314.24309444116363,0.0,,,19.86217445348923,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.749377522509405,0.0,23.234958959681457,0.0,2.1705641041188626,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,2.219960929318965,0.0,1.985576047898559,0.0
Agenk,5.0,0.0,2.23606797749979,0.0,9.614062123765953,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,2.2135144332645393,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,2.23606797749979,0.0,280.01963841392785,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,280.7595915684403,0.0,,,19.48496654319021,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,23.21785690755786,0.0,2.2135144332645464,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0,2.219960929318981,0.0
