,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,437.5279277827267,0.0,19.530505284315936,0.0,9.20088201424717,0.0
Abend,500.68539574964404,0.0,20.875588511760796,0.0,7.528645503163755,0.0
Aboln,464.2217191961297,0.0,20.155074648966927,0.0,8.530526957971258,0.0
Abtäs,472.5283610676187,0.0,20.248871770019786,0.0,7.571172003557796,0.0
Acker,416.4374075698746,0.0,19.0293370258324,0.0,8.358868782751017,0.0
Adern,445.632932236162,0.0,19.719361249387024,0.0,8.458649432140682,0.0
Adler,439.97203210962573,0.0,19.70665457248787,0.0,9.45267533892003,0.0
Adria,441.5324365508104,0.0,19.66504413724364,0.0,9.53157228906353,0.0
Affen,446.20433762762593,0.0,19.878188741765165,0.0,13.547498913425287,0.0
Agenk,503.56294340631223,0.0,20.896949255941326,0.0,8.847787287010068,0.0
Agent,482.43961014811066,0.0,20.5206689945397,0.0,9.408187299273031,0.0
Ahnen,464.5442271253853,0.0,20.12646841353228,0.0,7.8105700380372465,0.0
Aigön,488.7979278510028,0.0,20.646200119489908,0.0,9.803276337829967,0.0
Akkus,453.7304052410676,0.0,19.743008774763855,0.0,7.856471382164125,0.0
Aktie,439.7030961052208,0.0,19.66212563544987,0.0,8.7343290160974,0.0
Alahn,463.6591656607419,0.0,20.16444957461869,0.0,9.16809887563738,0.0
Alarm,449.65545110581894,0.0,19.792823227468546,0.0,9.805815941031831,0.0
Alben,470.5832713560841,0.0,20.35074586924255,0.0,8.304199974493713,0.0
Algen,489.26349707707334,0.0,20.734019544341592,0.0,10.127362100610405,0.0
Alibi,442.34522218828596,0.0,19.85330900403798,0.0,10.24141132146562,0.0
Allas,440.6203589862274,0.0,19.73959360930337,0.0,9.492749280435259,0.0
Alpen,473.34512890475423,0.0,20.41361125237954,0.0,9.161523978617632,0.0
Altar,407.81235257489175,0.0,18.971942570654935,0.0,10.291237128435156,0.0
Alten,434.1001982769685,0.0,19.592368075828144,0.0,8.990763905529493,0.0
Alter,403.14157817905465,0.0,18.92038687577323,0.0,10.057257546081168,0.0
Amche,480.54857100601873,0.0,20.389054760824255,0.0,7.820450624134865,0.0
Amtig,492.33570715485234,0.0,20.679562856553876,0.0,10.739933228595307,0.0
Andam,510.6410954086371,0.0,20.957668623079837,0.0,7.577886294275386,0.0
Anein,443.35409163031136,0.0,19.73643223361433,0.0,7.848825262200674,0.0
Angel,489.2580473943667,0.0,20.73424072350575,0.0,10.25601025391413,0.0
Angst,466.7352556089194,0.0,20.10577912097778,0.0,9.524865528793956,0.0
Angur,452.9620705856413,0.0,19.82246897899357,0.0,10.496128278839548,0.0
Anker,429.81811854466537,0.0,19.339093430300387,0.0,8.184570916209175,0.0
Anmas,481.2037829779182,0.0,20.324390144713444,0.0,7.1163236533934535,0.0
Anmut,458.1747971512809,0.0,19.882980029672115,0.0,8.431940994637007,0.0
Annag,499.4733695422548,0.0,20.791087590497362,0.0,9.196748869607067,0.0
Anper,447.9510622336326,0.0,19.78045179292942,0.0,8.917133345028319,0.0
Antus,423.82121750686053,0.0,19.178386354964704,0.0,8.07418620663248,0.0
Anzug,477.3498541865771,0.0,20.434649319861666,0.0,9.69397743850051,0.0
Apfel,470.38251717542136,0.0,20.43255648469997,0.0,12.277186174871634,0.0
Arahn,438.3673314211933,0.0,19.524509038239614,0.0,9.205960564604283,0.0
Arcer,376.8442365651254,0.0,18.16486308556692,0.0,9.57179568921675,0.0
Arche,420.2607942164826,0.0,19.166255727063263,0.0,9.099991618884644,0.0
Ardal,444.800126032432,0.0,19.75914472622846,0.0,10.234498034746636,0.0
Arena,436.68540338173574,0.0,19.535264147500808,0.0,8.553719913415478,0.0
Argon,457.6144923085201,0.0,19.914331420311285,0.0,10.321550747859963,0.0
Arier,381.5066851307448,0.0,18.378863767298455,0.0,10.124565870827738,0.0
Arman,455.28356968816706,0.0,19.804358260716604,0.0,8.683919853075828,0.0
Armee,461.3761205453281,0.0,20.05345790896264,0.0,8.14138736810191,0.0
Armen,450.61279529233,0.0,19.754975088405377,0.0,8.44994027072184,0.0
Armöt,440.88023687608325,0.0,19.51876494043263,0.0,9.366734153200083,0.0
Aroma,459.7345512356566,0.0,19.90543877914084,0.0,8.759680247315291,0.0
Arten,408.8083640374198,0.0,18.93310099681746,0.0,9.028625594496397,0.0
Artis,384.3500080139037,0.0,18.3722602733278,0.0,9.828690113988088,0.0
