,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Akkus,240.1098039215686,0.0,13.73902973651089,0.0,269.0,0.0,236.0,0.0,201.0,0.0,168.0,0.0,127.0,0.0,94.0,0.0,68.0,0.0,47.0,0.0,22.0,0.0,16.401219466856727,0.0,15.362291495737216,0.0,14.177446878757825,0.0,12.96148139681572,0.0,11.269427669584644,0.0,9.695359714832659,0.0,8.246211251235321,0.0,6.855654600401044,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,1.9526820040795956,0.0,,,,,,,,,,,,,,,,,,,14.496650358812413,0.0,13.768834914136589,0.0,12.713980604602027,0.0,11.556344787554336,0.0,9.839224962795276,0.0,8.247074200204544,0.0,6.693697726838083,0.0,5.529642876584253,0.0,3.603745525207365,0.0
Aktie,219.42745098039217,0.0,13.512323394085257,0.0,239.0,0.0,210.0,0.0,183.0,0.0,152.0,0.0,124.0,0.0,90.0,0.0,66.0,0.0,48.0,0.0,26.0,0.0,15.459624833740307,0.0,14.491376746189438,0.0,13.527749258468683,0.0,12.328828005937952,0.0,11.135528725660043,0.0,9.486832980505138,0.0,8.12403840463596,0.0,6.928203230275509,0.0,5.0990195135927845,0.0,,,,,,,,,,,,,,,,,,,2.918199097543904,0.0,,,,,,,,,,,,,,,,,,,13.770774115272404,0.0,13.077600473198197,0.0,12.219171484059876,0.0,11.119382844674758,0.0,9.89157394418723,0.0,8.292380544999991,0.0,6.834915196155066,0.0,5.687229343300751,0.0,3.9060030449653906,0.0
Alahn,227.5098039215686,0.0,13.267931291988779,0.0,266.0,0.0,221.0,0.0,176.0,0.0,147.0,0.0,100.0,0.0,70.0,0.0,37.0,0.0,18.0,0.0,5.0,0.0,16.30950643030009,0.0,14.866068747318506,0.0,13.2664991614216,0.0,12.12435565298214,0.0,10.0,0.0,8.366600265340756,0.0,6.082762530298219,0.0,4.242640687119285,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,1.7894002204184174,0.0,,,,,,,,,,,,,,,,,,,14.20012121098809,0.0,13.178495545521177,0.0,11.712426914696096,0.0,10.807715465167552,0.0,8.686920771794943,0.0,7.072532800306506,0.0,4.871973613549864,0.0,2.9544956283447825,0.0,1.7433778409528546,0.0
Alarm,227.78431372549022,0.0,13.673415499661175,0.0,262.0,0.0,226.0,0.0,194.0,0.0,163.0,0.0,142.0,0.0,115.0,0.0,74.0,0.0,45.0,0.0,25.0,0.0,16.186414056238647,0.0,15.033296378372908,0.0,13.92838827718412,0.0,12.767145334803704,0.0,11.916375287812984,0.0,10.723805294763608,0.0,8.602325267042627,0.0,6.708203932499369,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,2.58106798009986,0.0,,,,,,,,,,,,,,,,,,,14.277883521359042,0.0,13.553367640107368,0.0,12.512805250120929,0.0,11.487332197066323,0.0,10.674376006707393,0.0,9.408227249246632,0.0,7.06804914861869,0.0,4.988033867661968,0.0,3.762648901264578,0.0
Alben,233.76862745098038,0.0,13.687899785513281,0.0,260.0,0.0,210.0,0.0,168.0,0.0,141.0,0.0,102.0,0.0,72.0,0.0,45.0,0.0,24.0,0.0,9.0,0.0,16.1245154965971,0.0,14.491376746189438,0.0,12.96148139681572,0.0,11.874342087037917,0.0,10.099504938362077,0.0,8.48528137423857,0.0,6.708203932499369,0.0,4.898979485566356,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,1.6472950843212528,0.0,,,,,,,,,,,,,,,,,,,14.0740119827112,0.0,13.003435041621724,0.0,11.600330162852545,0.0,10.639767306145249,0.0,8.886768219185864,0.0,7.439049472444225,0.0,5.665433042444004,0.0,3.916942393996349,0.0,2.2929210972447227,0.0
Algen,235.50980392156862,0.0,13.622896685725753,0.0,272.0,0.0,214.0,0.0,168.0,0.0,140.0,0.0,107.0,0.0,77.0,0.0,48.0,0.0,23.0,0.0,10.0,0.0,16.492422502470642,0.0,14.628738838327793,0.0,12.96148139681572,0.0,11.832159566199232,0.0,10.344080432788601,0.0,8.774964387392123,0.0,6.928203230275509,0.0,4.795831523312719,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,1.9971544999205604,0.0,,,,,,,,,,,,,,,,,,,14.286043982280136,0.0,13.026600774572113,0.0,11.539554478428002,0.0,10.503110378676901,0.0,9.0368929431361,0.0,7.592031709609796,0.0,5.659265850032524,0.0,3.5493199935120776,0.0,2.3448220586622153,0.0
Alibi,210.2313725490196,0.0,13.42671051192689,0.0,235.0,0.0,197.0,0.0,174.0,0.0,145.0,0.0,118.0,0.0,97.0,0.0,75.0,0.0,42.0,0.0,21.0,0.0,15.329709716755891,0.0,14.035668847618199,0.0,13.19090595827292,0.0,12.041594578792296,0.0,10.862780491200215,0.0,9.848857801796104,0.0,8.660254037844387,0.0,6.48074069840786,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,2.462332001214467,0.0,,,,,,,,,,,,,,,,,,,13.47594401483281,0.0,12.724480144862632,0.0,11.885065091466972,0.0,10.896562255507964,0.0,9.7764772055006,0.0,8.756909688420961,0.0,7.439894824815003,0.0,5.078389190716367,0.0,3.6436959119307253,0.0
Allas,212.0941176470588,0.0,13.12970576192963,0.0,246.0,0.0,199.0,0.0,163.0,0.0,132.0,0.0,102.0,0.0,77.0,0.0,54.0,0.0,28.0,0.0,10.0,0.0,15.684387141358123,0.0,14.106735979665885,0.0,12.767145334803704,0.0,11.489125293076057,0.0,10.099504938362077,0.0,8.774964387392123,0.0,7.3484692283495345,0.0,5.291502622129181,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.3843394209435167,0.0,,,,,,,,,,,,,,,,,,,13.581054620701037,0.0,12.588514193417213,0.0,11.335454044908778,0.0,10.277023803452666,0.0,8.838460804331955,0.0,7.512554282689234,0.0,6.082552460218477,0.0,3.993413367990901,0.0,2.4734418187434635,0.0
Alpen,237.16470588235293,0.0,13.8067148466181,0.0,265.0,0.0,213.0,0.0,172.0,0.0,142.0,0.0,106.0,0.0,75.0,0.0,49.0,0.0,27.0,0.0,15.0,0.0,16.278820596099706,0.0,14.594519519326424,0.0,13.114877048604,0.0,11.916375287812984,0.0,10.295630140987,0.0,8.660254037844387,0.0,7.0,0.0,5.196152422706632,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,1.9429386505783295,0.0,,,,,,,,,,,,,,,,,,,14.25507962446429,0.0,13.082385989660745,0.0,11.74016822614235,0.0,10.702692199800737,0.0,9.083258080342082,0.0,7.639873839063074,0.0,6.028093930977043,0.0,4.284375390507633,0.0,3.261872059979143,0.0
Altar,205.03529411764703,0.0,13.0333438053982,0.0,231.0,0.0,195.0,0.0,162.0,0.0,135.0,0.0,109.0,0.0,77.0,0.0,56.0,0.0,34.0,0.0,13.0,0.0,15.198684153570664,0.0,13.96424004376894,0.0,12.727922061357855,0.0,11.61895003862225,0.0,10.44030650891055,0.0,8.774964387392123,0.0,7.483314773547883,0.0,5.830951894845301,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.2655625139156514,0.0,,,,,,,,,,,,,,,,,,,13.320507673673962,0.0,12.510978847484955,0.0,11.387638435370986,0.0,10.385043075878514,0.0,9.190683585066424,0.0,7.534964361846653,0.0,6.170715359242968,0.0,4.4253565763143285,0.0,2.547094267441801,0.0
Alten,213.23137254901962,0.0,13.138493356901705,0.0,233.0,0.0,191.0,0.0,151.0,0.0,126.0,0.0,95.0,0.0,64.0,0.0,42.0,0.0,22.0,0.0,9.0,0.0,15.264337522473747,0.0,13.820274961085254,0.0,12.288205727444508,0.0,11.224972160321824,0.0,9.746794344808963,0.0,8.0,0.0,6.48074069840786,0.0,4.69041575982343,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,1.8497730330488913,0.0,,,,,,,,,,,,,,,,,,,13.301415335815754,0.0,12.319415137656518,0.0,10.920187184979325,0.0,9.96273423480275,0.0,8.477052950167883,0.0,6.938482658790903,0.0,5.44674308608744,0.0,3.623350136591343,0.0,2.2065523310387563,0.0
Alter,205.69803921568626,0.0,13.117057344814757,0.0,225.0,0.0,186.0,0.0,152.0,0.0,127.0,0.0,106.0,0.0,73.0,0.0,53.0,0.0,32.0,0.0,13.0,0.0,15.0,0.0,13.638181696985855,0.0,12.328828005937952,0.0,11.269427669584644,0.0,10.295630140987,0.0,8.54400374531753,0.0,7.280109889280518,0.0,5.656854249492381,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.168308375860624,0.0,,,,,,,,,,,,,,,,,,,13.195395396170172,0.0,12.2942319248609,0.0,11.060203328621325,0.0,10.05774421597262,0.0,9.021920383201058,0.0,7.405915393199591,0.0,6.066173877991595,0.0,4.366222216420195,0.0,2.547094267441801,0.0
Amche,245.54901960784312,0.0,13.740579380885453,0.0,273.0,0.0,230.0,0.0,188.0,0.0,151.0,0.0,115.0,0.0,82.0,0.0,49.0,0.0,21.0,0.0,5.0,0.0,16.522711641858304,0.0,15.165750888103101,0.0,13.711309200802088,0.0,12.288205727444508,0.0,10.723805294763608,0.0,9.055385138137417,0.0,7.0,0.0,4.58257569495584,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,1.7312962249629535,0.0,,,,,,,,,,,,,,,,,,,14.679240010116482,0.0,13.655611347648923,0.0,12.319017717678173,0.0,11.031737980077223,0.0,9.542294563081711,0.0,7.993393043597269,0.0,5.822868500176613,0.0,3.2650996401841916,0.0,1.2774269774014606,0.0
Amtig,238.58039215686273,0.0,13.94615558750496,0.0,270.0,0.0,229.0,0.0,203.0,0.0,167.0,0.0,148.0,0.0,116.0,0.0,87.0,0.0,53.0,0.0,22.0,0.0,16.431676725154983,0.0,15.132745950421556,0.0,14.247806848775006,0.0,12.922847983320086,0.0,12.165525060596439,0.0,10.770329614269007,0.0,9.327379053088816,0.0,7.280109889280518,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,3.035052418066893,0.0,,,,,,,,,,,,,,,,,,,14.52114762915927,0.0,13.688408676571651,0.0,12.929768652606935,0.0,11.747624111750278,0.0,10.979295127521663,0.0,9.60093973729072,0.0,7.904403989691999,0.0,5.743875465189231,0.0,3.2205150537418525,0.0
Andam,256.8156862745098,0.0,14.172892993644737,0.0,295.0,0.0,247.0,0.0,206.0,0.0,175.0,0.0,140.0,0.0,104.0,0.0,68.0,0.0,41.0,0.0,19.0,0.0,17.175564037317667,0.0,15.716233645501712,0.0,14.352700094407323,0.0,13.228756555322953,0.0,11.832159566199232,0.0,10.198039027185569,0.0,8.246211251235321,0.0,6.4031242374328485,0.0,4.358898943540674,0.0,,,,,,,,,,,,,,,,,,,2.4201242294505105,0.0,,,,,,,,,,,,,,,,,,,15.352990133686955,0.0,14.183740098867334,0.0,12.996492109820323,0.0,12.055047246226813,0.0,10.637266021477096,0.0,8.938034930226223,0.0,6.689551294421808,0.0,4.788463516855514,0.0,3.4402486938832944,0.0
Anein,220.3490196078431,0.0,13.167136633313195,0.0,257.0,0.0,213.0,0.0,174.0,0.0,135.0,0.0,93.0,0.0,71.0,0.0,49.0,0.0,27.0,0.0,9.0,0.0,16.0312195418814,0.0,14.594519519326424,0.0,13.19090595827292,0.0,11.61895003862225,0.0,9.643650760992955,0.0,8.426149773176359,0.0,7.0,0.0,5.196152422706632,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2.3867561738234144,0.0,,,,,,,,,,,,,,,,,,,14.140598064173666,0.0,12.936312678546287,0.0,11.673871259618593,0.0,10.308511071711985,0.0,8.33192174177679,0.0,7.196387171505392,0.0,5.675752639363671,0.0,3.9133537990987706,0.0,2.1471145427472,0.0
Angel,235.50980392156862,0.0,13.622896685725753,0.0,280.0,0.0,221.0,0.0,177.0,0.0,142.0,0.0,115.0,0.0,84.0,0.0,60.0,0.0,39.0,0.0,21.0,0.0,16.73320053068151,0.0,14.866068747318506,0.0,13.30413469565007,0.0,11.916375287812984,0.0,10.723805294763608,0.0,9.16515138991168,0.0,7.745966692414834,0.0,6.244997998398398,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,2.6733809173606966,0.0,,,,,,,,,,,,,,,,,,,14.762966137999463,0.0,13.291899918830321,0.0,11.884363645508452,0.0,10.616209822070052,0.0,9.33618721041576,0.0,7.901831540326398,0.0,6.302357669302246,0.0,4.9491985707545885,0.0,3.7693055491479606,0.0
Angst,234.89411764705883,0.0,13.442376485669053,0.0,269.0,0.0,218.0,0.0,173.0,0.0,135.0,0.0,100.0,0.0,75.0,0.0,51.0,0.0,22.0,0.0,5.0,0.0,16.401219466856727,0.0,14.7648230602334,0.0,13.152946437965905,0.0,11.61895003862225,0.0,10.0,0.0,8.660254037844387,0.0,7.14142842854285,0.0,4.69041575982343,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,2.434037381750044,0.0,,,,,,,,,,,,,,,,,,,14.510443925332732,0.0,13.122058593978567,0.0,11.80323332463061,0.0,10.359436944854675,0.0,8.66615289126748,0.0,7.34874676139131,0.0,5.631978189392142,0.0,3.2525372818584253,0.0,1.5833281674935706,0.0
