,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,489.87870583949507,0.0,20.76382266700625,0.0,10.976114860573633,0.0
Abend,568.5677743557623,0.0,22.315976314060723,0.0,9.520562107149459,0.0
Aboln,489.81395966216854,0.0,20.662977484131037,0.0,10.986118836722298,0.0
Abtäs,533.5382504192107,0.0,21.672041993028976,0.0,9.97535503940202,0.0
Acker,485.5936851724353,0.0,20.57788082310718,0.0,7.931038283406916,0.0
Adern,508.91047800336804,0.0,21.104985782720327,0.0,9.233235734483696,0.0
Adler,477.2056830249626,0.0,20.374581755122872,0.0,11.1018988633083,0.0
Adria,461.7690735929315,0.0,20.085062725104745,0.0,11.112862385665295,0.0
Affen,513.4913447431546,0.0,21.21409330511145,0.0,13.01230218592143,0.0
Agenk,580.9135638289267,0.0,22.556086102546217,0.0,10.874381297277715,0.0
Agent,538.2748593425777,0.0,21.7705249509216,0.0,11.977953526382555,0.0
Ahnen,523.5263639205158,0.0,21.411580905593596,0.0,8.72126724870748,0.0
Aigön,511.7140846796908,0.0,21.15253189028628,0.0,11.6860239282215,0.0
Akkus,539.8906378930665,0.0,21.673833855508597,0.0,8.855788308936146,0.0
Aktie,465.01448674307915,0.0,20.121344854318025,0.0,10.980560832666999,0.0
Alahn,490.80390583945893,0.0,20.702428131490645,0.0,11.16438940277875,0.0
Alarm,489.6910177378903,0.0,20.650245508758054,0.0,12.232680666549978,0.0
Alben,501.2887851999427,0.0,20.88037094868049,0.0,10.319710758105515,0.0
Algen,522.2108895698959,0.0,21.352674797562216,0.0,13.198035628906384,0.0
Alibi,396.60076961529944,0.0,18.455564071171818,0.0,13.03304769273323,0.0
Allas,436.9550460222374,0.0,19.449701209738077,0.0,12.615054939360137,0.0
Alpen,504.0581100825652,0.0,21.00399923439944,0.0,11.366457529386802,0.0
Altar,425.09222039932615,0.0,19.278328494699046,0.0,12.038586918306546,0.0
Alten,452.6273541027493,0.0,19.86353440762142,0.0,11.223551485329809,0.0
Alter,425.89094714197347,0.0,19.26361444338975,0.0,11.648133960851673,0.0
Amche,557.7465411670066,0.0,22.09649029402443,0.0,10.20550453228344,0.0
Amtig,528.8769356337875,0.0,21.532981453468697,0.0,15.444073248072497,0.0
Andam,583.6489587612347,0.0,22.62443864192824,0.0,10.170049403705121,0.0
Anein,453.93958758862493,0.0,19.868457224929905,0.0,9.232011270361399,0.0
Angel,522.4397897020083,0.0,21.3561825451221,0.0,13.450251387028935,0.0
