,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,480.87171145697414,0.0,20.46044048719093,0.0,10.535267688458319,0.0
Abend,562.62521119368,0.0,22.185639643164375,0.0,8.7105726344459,0.0
Aboln,493.63248117579604,0.0,20.680460565124203,0.0,11.005119950124893,0.0
Abtäs,530.3949637881717,0.0,21.472965213734867,0.0,8.5405211499579,0.0
Acker,467.68114121200597,0.0,20.18321083678173,0.0,8.344163395029565,0.0
Adern,497.7245021633628,0.0,20.8712701799653,0.0,9.376093207173032,0.0
Adler,461.095958796016,0.0,20.103105466870623,0.0,9.847514601211937,0.0
Adria,457.56607485260326,0.0,19.944994469860713,0.0,10.788720440039823,0.0
Affen,476.0072465542877,0.0,20.434738403598747,0.0,12.422396242367228,0.0
Agenk,567.6230045880969,0.0,22.2424625491188,0.0,9.727661577903604,0.0
Agent,530.4908010509364,0.0,21.542042338739474,0.0,10.287597645836263,0.0
Ahnen,525.36988980254,0.0,21.373483877304725,0.0,8.529693180989877,0.0
Aigön,516.7490041367529,0.0,21.176281191223023,0.0,11.610990952527306,0.0
Akkus,531.557951088251,0.0,21.44077609657037,0.0,8.924885963162946,0.0
Aktie,465.42807833884115,0.0,20.161098342984733,0.0,10.26248242293139,0.0
Alahn,491.90235130256457,0.0,20.613622817208704,0.0,10.88275609784624,0.0
Alarm,492.15275831915284,0.0,20.685663986832566,0.0,13.366825816749742,0.0
Alben,499.51821688530134,0.0,20.876846275281377,0.0,9.261788460719574,0.0
Algen,513.3283469263799,0.0,21.16409994377336,0.0,11.359377606218935,0.0
Alibi,405.34338093808447,0.0,18.744424633927686,0.0,12.576082752520547,0.0
Allas,434.7608406212398,0.0,19.374117129389145,0.0,10.97172767901015,0.0
Alpen,499.77281419868655,0.0,20.88017662373388,0.0,10.35627326916838,0.0
Altar,418.04532201060147,0.0,19.058978285565846,0.0,10.822579187974924,0.0
Alten,453.93374410313095,0.0,19.915541609018263,0.0,9.374978637644645,0.0
Alter,414.9964396259162,0.0,19.072035679070485,0.0,10.13017867028217,0.0
Amche,558.6017348476278,0.0,22.0742294100902,0.0,10.823144560033953,0.0
Amtig,533.3065928716728,0.0,21.57342471511008,0.0,14.719490226731558,0.0
Andam,594.0007961561804,0.0,22.738096353272855,0.0,10.83201958985434,0.0
Anein,467.4028179849622,0.0,20.16586578025455,0.0,10.058500028983719,0.0
Angel,513.5948632383697,0.0,21.169479790753318,0.0,11.829991031284788,0.0
Angst,516.6860506389831,0.0,21.183186493651995,0.0,11.11105297946138,0.0
Angur,502.464570685804,0.0,20.903172775127477,0.0,11.726226043364955,0.0
Anker,488.73712472461807,0.0,20.636751265809092,0.0,8.427792051543793,0.0
Anmas,561.9293443912115,0.0,22.067347601291175,0.0,10.287743207442155,0.0
Anmut,536.5381898139243,0.0,21.627350895554024,0.0,11.788601279581036,0.0
Annag,552.8373573188586,0.0,21.880864325366844,0.0,10.531620523084687,0.0
Anper,497.32204220639494,0.0,20.8434440082154,0.0,9.533587056549944,0.0
Antus,476.59511447213185,0.0,20.3370682024697,0.0,8.779369010336886,0.0
Anzug,534.9055293509703,0.0,21.667674758148188,0.0,10.898976909356453,0.0
Apfel,483.0502082039234,0.0,20.57357572791342,0.0,12.532269137755748,0.0
Arahn,489.2280263592763,0.0,20.57123727803095,0.0,9.750189527364967,0.0
Arcer,410.841416446219,0.0,18.945741591802886,0.0,8.841254745949552,0.0
Arche,465.16312105513214,0.0,20.130115959546426,0.0,9.148736120932902,0.0
