,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Kästä,242.9529411764706,0.0,13.511084489239035,0.0,231.48447147874185,0.0,278.0,0.0,230.0,0.0,188.0,0.0,142.0,0.0,107.0,0.0,79.0,0.0,55.0,0.0,14.0,0.0,1.0,0.0,9.867075449730264,0.0,16.673332000533065,0.0,15.165750888103101,0.0,13.711309200802088,0.0,11.916375287812984,0.0,10.344080432788601,0.0,8.888194417315589,0.0,7.416198487095663,0.0,3.7416573867739413,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.373905652855222,0.0,,,,,,,,,,,,,,,,,,,,,9.867075449266824,0.0,14.78509996642047,0.0,13.488787482497267,0.0,12.164256212949706,0.0,10.401427436907836,0.0,8.892236882887351,0.0,7.383631391607852,0.0,5.84519297382807,0.0,2.4431729467318695,0.0,0.4006389305581707,0.0
Köche,237.5607843137255,0.0,13.448112653769723,0.0,209.88248825782517,0.0,260.0,0.0,207.0,0.0,169.0,0.0,135.0,0.0,96.0,0.0,67.0,0.0,34.0,0.0,8.0,0.0,1.0,0.0,9.149267948261773,0.0,16.1245154965971,0.0,14.38749456993816,0.0,13.0,0.0,11.61895003862225,0.0,9.797958971132712,0.0,8.18535277187245,0.0,5.830951894845301,0.0,2.8284271247461903,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.226773587930016,0.0,,,,,,,,,,,,,,,,,,,,,9.149267947977346,0.0,14.263551448472912,0.0,12.790576437795865,0.0,11.580639290210343,0.0,10.1236379153733,0.0,8.345715474299743,0.0,6.719463514095567,0.0,4.731700441534823,0.0,2.022131597225341,0.0,0.7228830269508203,0.0
Köhns,243.77254901960782,0.0,13.626631093970548,0.0,217.67258181082815,0.0,277.0,0.0,226.0,0.0,182.0,0.0,144.0,0.0,99.0,0.0,65.0,0.0,36.0,0.0,10.0,0.0,1.0,0.0,9.404875068858802,0.0,16.64331697709324,0.0,15.033296378372908,0.0,13.490737563232042,0.0,12.0,0.0,9.9498743710662,0.0,8.06225774829855,0.0,6.0,0.0,3.1622776601683795,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.5496824239363125,0.0,,,,,,,,,,,,,,,,,,,,,9.404875068639434,0.0,14.756050438035711,0.0,13.346327224014251,0.0,11.928269782180774,0.0,10.427916174451353,0.0,8.320154943190525,0.0,6.606946481639598,0.0,4.8100079040069685,0.0,2.433071995924555,0.0,0.7228830269508203,0.0
König,240.66666666666669,0.0,13.63610558864809,0.0,245.55731450865255,0.0,280.0,0.0,230.0,0.0,194.0,0.0,156.0,0.0,121.0,0.0,86.0,0.0,54.0,0.0,26.0,0.0,12.0,0.0,10.480389556773352,0.0,16.73320053068151,0.0,15.165750888103101,0.0,13.92838827718412,0.0,12.489995996796797,0.0,11.0,0.0,9.273618495495704,0.0,7.3484692283495345,0.0,5.0990195135927845,0.0,3.4641016151377544,0.0,,,,,,,,,,,,,,,,,,,,,3.3273629015721067,0.0,,,,,,,,,,,,,,,,,,,,,10.480389556765124,0.0,14.807464186675883,0.0,13.522868553123336,0.0,12.415852064732773,0.0,10.982386913210146,0.0,9.47049726589138,0.0,7.755121729659111,0.0,5.995303642241985,0.0,4.021806716812124,0.0,2.65442852593088,0.0
Köntö,229.14117647058822,0.0,13.17937351309296,0.0,228.6982625751699,0.0,263.0,0.0,214.0,0.0,174.0,0.0,137.0,0.0,107.0,0.0,74.0,0.0,41.0,0.0,13.0,0.0,3.0,0.0,9.836881807425883,0.0,16.217274740226856,0.0,14.628738838327793,0.0,13.19090595827292,0.0,11.704699910719626,0.0,10.344080432788601,0.0,8.602325267042627,0.0,6.4031242374328485,0.0,3.605551275463989,0.0,1.7320508075688772,0.0,,,,,,,,,,,,,,,,,,,,,3.7673021983141655,0.0,,,,,,,,,,,,,,,,,,,,,9.83686780023692,0.0,14.375912786033828,0.0,12.965203939500887,0.0,11.670458936481024,0.0,10.237952320712473,0.0,8.864570322769156,0.0,7.2120339581398865,0.0,5.074108748458404,0.0,2.514412558928342,0.0,1.0527136184840082,0.0
Körso,223.22745098039215,0.0,12.951020023391589,0.0,216.85413027099077,0.0,255.0,0.0,209.0,0.0,162.0,0.0,123.0,0.0,87.0,0.0,61.0,0.0,37.0,0.0,11.0,0.0,1.0,0.0,9.308018584414084,0.0,15.968719422671311,0.0,14.45683229480096,0.0,12.727922061357855,0.0,11.090536506409418,0.0,9.327379053088816,0.0,7.810249675906654,0.0,6.082762530298219,0.0,3.3166247903554,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,3.804918075666333,0.0,,,,,,,,,,,,,,,,,,,,,9.308018584142241,0.0,14.05504472944642,0.0,12.735981503193894,0.0,11.150887598647985,0.0,9.541280237537059,0.0,7.829959022851883,0.0,6.384323700770857,0.0,4.6770099810996,0.0,2.217381629839508,0.0,0.7228830269508203,0.0
Körzo,221.67058823529413,0.0,13.056710657547905,0.0,228.16767379140254,0.0,256.0,0.0,213.0,0.0,171.0,0.0,132.0,0.0,99.0,0.0,70.0,0.0,41.0,0.0,13.0,0.0,1.0,0.0,9.698200392541935,0.0,16.0,0.0,14.594519519326424,0.0,13.076696830622021,0.0,11.489125293076057,0.0,9.9498743710662,0.0,8.366600265340756,0.0,6.4031242374328485,0.0,3.605551275463989,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,4.046029609877063,0.0,,,,,,,,,,,,,,,,,,,,,9.69820039227739,0.0,14.144163552465905,0.0,12.942229964427892,0.0,11.469775892002191,0.0,9.984033797102539,0.0,8.429209954062575,0.0,6.872007799129783,0.0,4.886409638085198,0.0,2.3610362117608483,0.0,0.7228830269508203,0.0
Köthö,235.01960784313727,0.0,13.33344521291008,0.0,227.48187704875176,0.0,274.0,0.0,218.0,0.0,178.0,0.0,141.0,0.0,105.0,0.0,74.0,0.0,43.0,0.0,15.0,0.0,2.0,0.0,9.740071624569298,0.0,16.55294535724685,0.0,14.7648230602334,0.0,13.341664064126334,0.0,11.874342087037917,0.0,10.246950765959598,0.0,8.602325267042627,0.0,6.557438524302,0.0,3.872983346207417,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,,,2.511049936332555,0.0,,,,,,,,,,,,,,,,,,,,,9.740057477716405,0.0,14.641302176394767,0.0,13.108235910641458,0.0,11.75631325128628,0.0,10.344111853818987,0.0,8.782247912693325,0.0,7.23910324325812,0.0,5.217618851104306,0.0,2.660161624416202,0.0,0.9734959730654306,0.0
Kübel,243.90588235294118,0.0,13.746753277862735,0.0,245.8745659250572,0.0,283.0,0.0,239.0,0.0,193.0,0.0,163.0,0.0,126.0,0.0,83.0,0.0,54.0,0.0,24.0,0.0,6.0,0.0,10.475175897316927,0.0,16.822603841260722,0.0,15.459624833740307,0.0,13.892443989449804,0.0,12.767145334803704,0.0,11.224972160321824,0.0,9.1104335791443,0.0,7.3484692283495345,0.0,4.898979485566356,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,,,4.771658722729293,0.0,,,,,,,,,,,,,,,,,,,,,10.47517589724633,0.0,15.00444083022993,0.0,13.819722479019697,0.0,12.495209589369068,0.0,11.331257069084549,0.0,9.623369986226013,0.0,7.505611185451904,0.0,5.8875119241593445,0.0,3.6700930760246715,0.0,1.8195536935159347,0.0
Küche,240.52941176470588,0.0,13.585867433675823,0.0,218.20978301436614,0.0,268.0,0.0,218.0,0.0,178.0,0.0,147.0,0.0,103.0,0.0,71.0,0.0,38.0,0.0,10.0,0.0,0.0,0.0,9.487058624029777,0.0,16.3707055437449,0.0,14.7648230602334,0.0,13.341664064126334,0.0,12.12435565298214,0.0,10.14889156509222,0.0,8.426149773176359,0.0,6.164414002968976,0.0,3.1622776601683795,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.203894128989091,0.0,,,,,,,,,,,,,,,,,,,,,9.487058623799292,0.0,14.570792079553561,0.0,13.183769336028291,0.0,11.915843818257676,0.0,10.611644690957851,0.0,8.598434385655851,0.0,6.860514751652006,0.0,4.989416810485739,0.0,2.2314941687964263,0.0,0.0,0.0
