,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,992.8355598102479,7.53184991312913,24.609498951120408,0.1697999271963584,950.3615745736741,9.384326143227113,20.776098539414196,0.15182896380297836,211.06782844752593,2.5851194833897306,177.3476812075247,6.337261785424316,14.5723154499948,0.17142094776976885
Abart,992.8355598102479,7.53184991312913,24.609498951120408,0.1697999271963584,950.3615745736741,9.384326143227113,20.776098539414196,0.15182896380297836,211.06782844752593,2.5851194833897306,177.3476812075247,6.337261785424316,14.5723154499948,0.17142094776976885
Abart,992.8355598102479,7.53184991312913,24.609498951120408,0.1697999271963584,950.3615745736741,9.384326143227113,20.776098539414196,0.15182896380297836,211.06782844752593,2.5851194833897306,177.3476812075247,6.337261785424316,14.5723154499948,0.17142094776976885
Abart,992.8355598102479,7.53184991312913,24.609498951120408,0.1697999271963584,950.3615745736741,9.384326143227113,20.776098539414196,0.15182896380297836,211.06782844752593,2.5851194833897306,177.3476812075247,6.337261785424316,14.5723154499948,0.17142094776976885
Abend,1064.7401967414603,8.751376642704091,26.27261978304459,0.18787625976539013,1015.5916797455899,7.820722560737237,22.394224834281054,0.17927223331211103,241.1421860798452,2.9529209293852,182.8557768797478,6.884593784554422,16.493296455005307,0.20628567233935896
Abend,1064.7401967414603,8.751376642704091,26.27261978304459,0.18787625976539013,1015.5916797455899,7.820722560737237,22.394224834281054,0.17927223331211103,241.1421860798452,2.9529209293852,182.8557768797478,6.884593784554422,16.493296455005307,0.20628567233935896
Abend,1064.7401967414603,8.751376642704091,26.27261978304459,0.18787625976539013,1015.5916797455899,7.820722560737237,22.394224834281054,0.17927223331211103,241.1421860798452,2.9529209293852,182.8557768797478,6.884593784554422,16.493296455005307,0.20628567233935896
Abend,1064.7401967414603,8.751376642704091,26.27261978304459,0.18787625976539013,1015.5916797455899,7.820722560737237,22.394224834281054,0.17927223331211103,241.1421860798452,2.9529209293852,182.8557768797478,6.884593784554422,16.493296455005307,0.20628567233935896
Aboln,1024.2640676360384,9.330243371006683,25.430893947503623,0.18002154451392324,976.346032103077,9.730442583149465,21.45070740993859,0.17455573424008866,215.50209841815717,3.03794429348164,181.09574835174274,6.830582717816254,15.506673053502547,0.19805293016118894
Aboln,1024.2640676360384,9.330243371006683,25.430893947503623,0.18002154451392324,976.346032103077,9.730442583149465,21.45070740993859,0.17455573424008866,215.50209841815717,3.03794429348164,181.09574835174274,6.830582717816254,15.506673053502547,0.19805293016118894
Aboln,1024.2640676360384,9.330243371006683,25.430893947503623,0.18002154451392324,976.346032103077,9.730442583149465,21.45070740993859,0.17455573424008866,215.50209841815717,3.03794429348164,181.09574835174274,6.830582717816254,15.506673053502547,0.19805293016118894
Aboln,1024.2640676360384,9.330243371006683,25.430893947503623,0.18002154451392324,976.346032103077,9.730442583149465,21.45070740993859,0.17455573424008866,215.50209841815717,3.03794429348164,181.09574835174274,6.830582717816254,15.506673053502547,0.19805293016118894
Abtäs,1013.2743498696542,7.876334250329512,25.042755811477583,0.18242608766802823,957.2871029783357,8.177786275134034,20.946265214866,0.17695510931537708,212.63856000277988,2.8023426926470005,179.44165942443982,6.293954137205402,14.731656120262494,0.16259246608786943
Abtäs,1013.2743498696542,7.876334250329512,25.042755811477583,0.18242608766802823,957.2871029783357,8.177786275134034,20.946265214866,0.17695510931537708,212.63856000277988,2.8023426926470005,179.44165942443982,6.293954137205402,14.731656120262494,0.16259246608786943
Abtäs,1013.2743498696542,7.876334250329512,25.042755811477583,0.18242608766802823,957.2871029783357,8.177786275134034,20.946265214866,0.17695510931537708,212.63856000277988,2.8023426926470005,179.44165942443982,6.293954137205402,14.731656120262494,0.16259246608786943
Abtäs,1013.2743498696542,7.876334250329512,25.042755811477583,0.18242608766802823,957.2871029783357,8.177786275134034,20.946265214866,0.17695510931537708,212.63856000277988,2.8023426926470005,179.44165942443982,6.293954137205402,14.731656120262494,0.16259246608786943
Acker,978.2619261972657,8.237735124853808,24.345737465850462,0.18041708164242867,937.4343872291171,8.604969416641,20.44529798442033,0.18277682136879733,208.07814433934627,2.7065735756726066,174.7805297807519,6.603575700152877,14.589312006959064,0.1740202603731357
Acker,978.2619261972657,8.237735124853808,24.345737465850462,0.18041708164242867,937.4343872291171,8.604969416641,20.44529798442033,0.18277682136879733,208.07814433934627,2.7065735756726066,174.7805297807519,6.603575700152877,14.589312006959064,0.1740202603731357
Acker,978.2619261972657,8.237735124853808,24.345737465850462,0.18041708164242867,937.4343872291171,8.604969416641,20.44529798442033,0.18277682136879733,208.07814433934627,2.7065735756726066,174.7805297807519,6.603575700152877,14.589312006959064,0.1740202603731357
Acker,978.2619261972657,8.237735124853808,24.345737465850462,0.18041708164242867,937.4343872291171,8.604969416641,20.44529798442033,0.18277682136879733,208.07814433934627,2.7065735756726066,174.7805297807519,6.603575700152877,14.589312006959064,0.1740202603731357
Adern,1012.4815643616207,7.482034142867083,25.07465057000052,0.20373712046356995,958.7833566553556,8.682172552619347,21.040876897488406,0.1824559642651923,215.68493641818833,3.1847066289796744,178.85607538976691,6.838455202667082,14.893461516188244,0.17621575691475116
