,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,4378.074157185469,55.33487834704577,91.53036504475085,1.0440435700161093,4355.1695904407325,53.990768729123744,90.82008150737089,1.0069997374236401,39.75257627872335,0.5020150217798404,178.5138609720476,6.109552701608469,46.59716521717292,0.8030953904454529
Abart,4378.074157185469,55.33487834704577,91.53036504475085,1.0440435700161093,4355.1695904407325,53.990768729123744,90.82008150737089,1.0069997374236401,39.75257627872335,0.5020150217798404,178.5138609720476,6.109552701608469,46.59716521717292,0.8030953904454529
Abart,4378.074157185469,55.33487834704577,91.53036504475085,1.0440435700161093,4355.1695904407325,53.990768729123744,90.82008150737089,1.0069997374236401,39.75257627872335,0.5020150217798404,178.5138609720476,6.109552701608469,46.59716521717292,0.8030953904454529
Abart,4378.074157185469,55.33487834704577,91.53036504475085,1.0440435700161093,4355.1695904407325,53.990768729123744,90.82008150737089,1.0069997374236401,39.75257627872335,0.5020150217798404,178.5138609720476,6.109552701608469,46.59716521717292,0.8030953904454529
Abend,4382.150971668027,56.08847585703359,91.75147791433365,1.0280625420655112,4358.6768919691785,54.34807722680942,90.86980773897248,1.027601836092203,39.73826035443948,0.493436068115929,177.45348303955146,6.6896274286397786,46.38827927625045,0.856709922231317
Abend,4382.150971668027,56.08847585703359,91.75147791433365,1.0280625420655112,4358.6768919691785,54.34807722680942,90.86980773897248,1.027601836092203,39.73826035443948,0.493436068115929,177.45348303955146,6.6896274286397786,46.38827927625045,0.856709922231317
Abend,4382.150971668027,56.08847585703359,91.75147791433365,1.0280625420655112,4358.6768919691785,54.34807722680942,90.86980773897248,1.027601836092203,39.73826035443948,0.493436068115929,177.45348303955146,6.6896274286397786,46.38827927625045,0.856709922231317
Abend,4382.150971668027,56.08847585703359,91.75147791433365,1.0280625420655112,4358.6768919691785,54.34807722680942,90.86980773897248,1.027601836092203,39.73826035443948,0.493436068115929,177.45348303955146,6.6896274286397786,46.38827927625045,0.856709922231317
Aboln,4375.310731231408,53.305053799892825,91.5350246115172,1.0914712112912963,4353.997460666477,52.38828127951237,91.08356127641802,0.9805267160353366,39.76105991728427,0.49043801041657464,177.2024117239298,6.350151440839041,46.45298495455679,0.7227173810562921
Aboln,4375.310731231408,53.305053799892825,91.5350246115172,1.0914712112912963,4353.997460666477,52.38828127951237,91.08356127641802,0.9805267160353366,39.76105991728427,0.49043801041657464,177.2024117239298,6.350151440839041,46.45298495455679,0.7227173810562921
Aboln,4375.310731231408,53.305053799892825,91.5350246115172,1.0914712112912963,4353.997460666477,52.38828127951237,91.08356127641802,0.9805267160353366,39.76105991728427,0.49043801041657464,177.2024117239298,6.350151440839041,46.45298495455679,0.7227173810562921
Aboln,4375.310731231408,53.305053799892825,91.5350246115172,1.0914712112912963,4353.997460666477,52.38828127951237,91.08356127641802,0.9805267160353366,39.76105991728427,0.49043801041657464,177.2024117239298,6.350151440839041,46.45298495455679,0.7227173810562921
Abtäs,4376.493924403164,55.643142001647966,91.74279401464123,0.9877588060980884,4358.51142340648,48.733546754560265,90.96623056662902,0.9988795936121659,39.794827530131094,0.4323697232015724,178.0467303834395,6.664607021075248,46.5392932471041,0.8168958732829744
Abtäs,4376.493924403164,55.643142001647966,91.74279401464123,0.9877588060980884,4358.51142340648,48.733546754560265,90.96623056662902,0.9988795936121659,39.794827530131094,0.4323697232015724,178.0467303834395,6.664607021075248,46.5392932471041,0.8168958732829744
Abtäs,4376.493924403164,55.643142001647966,91.74279401464123,0.9877588060980884,4358.51142340648,48.733546754560265,90.96623056662902,0.9988795936121659,39.794827530131094,0.4323697232015724,178.0467303834395,6.664607021075248,46.5392932471041,0.8168958732829744
Abtäs,4376.493924403164,55.643142001647966,91.74279401464123,0.9877588060980884,4358.51142340648,48.733546754560265,90.96623056662902,0.9988795936121659,39.794827530131094,0.4323697232015724,178.0467303834395,6.664607021075248,46.5392932471041,0.8168958732829744
Acker,4385.691065891388,55.469169755984204,91.25796149691588,0.9764072963266252,4354.41528567554,56.63899419076021,90.96151121138456,0.9968039434574615,39.716565092338776,0.40506124290636647,178.10016905379675,5.894832628806982,46.51765148219477,0.7340831007476563
Acker,4385.691065891388,55.469169755984204,91.25796149691588,0.9764072963266252,4354.41528567554,56.63899419076021,90.96151121138456,0.9968039434574615,39.716565092338776,0.40506124290636647,178.10016905379675,5.894832628806982,46.51765148219477,0.7340831007476563
Acker,4385.691065891388,55.469169755984204,91.25796149691588,0.9764072963266252,4354.41528567554,56.63899419076021,90.96151121138456,0.9968039434574615,39.716565092338776,0.40506124290636647,178.10016905379675,5.894832628806982,46.51765148219477,0.7340831007476563
Acker,4385.691065891388,55.469169755984204,91.25796149691588,0.9764072963266252,4354.41528567554,56.63899419076021,90.96151121138456,0.9968039434574615,39.716565092338776,0.40506124290636647,178.10016905379675,5.894832628806982,46.51765148219477,0.7340831007476563
Adern,4375.896082939984,54.49872824398256,91.5855687958352,1.129798340718016,4348.371249327719,56.647171768636724,91.04105831420799,1.0453163081837316,39.85134601629601,0.4336176661059677,178.56973021538394,6.6858274153389825,46.414375119595434,0.8152880673940405
Adern,4375.896082939984,54.49872824398256,91.5855687958352,1.129798340718016,4348.371249327719,56.647171768636724,91.04105831420799,1.0453163081837316,39.85134601629601,0.4336176661059677,178.56973021538394,6.6858274153389825,46.414375119595434,0.8152880673940405
Adern,4375.896082939984,54.49872824398256,91.5855687958352,1.129798340718016,4348.371249327719,56.647171768636724,91.04105831420799,1.0453163081837316,39.85134601629601,0.4336176661059677,178.56973021538394,6.6858274153389825,46.414375119595434,0.8152880673940405
Adern,4375.896082939984,54.49872824398256,91.5855687958352,1.129798340718016,4348.371249327719,56.647171768636724,91.04105831420799,1.0453163081837316,39.85134601629601,0.4336176661059677,178.56973021538394,6.6858274153389825,46.414375119595434,0.8152880673940405
Adler,4372.242944862513,49.39403913834547,91.43569278988979,1.1576629760191242,4341.651455316113,54.428838708140255,90.82755741095201,1.0373758891131843,39.83699217305308,0.4760276915580783,176.2954194120706,6.345910631984877,46.6026623455711,0.7195639077926219
Adler,4372.242944862513,49.39403913834547,91.43569278988979,1.1576629760191242,4341.651455316113,54.428838708140255,90.82755741095201,1.0373758891131843,39.83699217305308,0.4760276915580783,176.2954194120706,6.345910631984877,46.6026623455711,0.7195639077926219
Adler,4372.242944862513,49.39403913834547,91.43569278988979,1.1576629760191242,4341.651455316113,54.428838708140255,90.82755741095201,1.0373758891131843,39.83699217305308,0.4760276915580783,176.2954194120706,6.345910631984877,46.6026623455711,0.7195639077926219
Adler,4372.242944862513,49.39403913834547,91.43569278988979,1.1576629760191242,4341.651455316113,54.428838708140255,90.82755741095201,1.0373758891131843,39.83699217305308,0.4760276915580783,176.2954194120706,6.345910631984877,46.6026623455711,0.7195639077926219
Adria,4372.400718335636,56.82784310597305,91.4202148489305,1.0196383940312232,4357.257466840458,53.930626055740255,90.7757038242591,1.1700921002485476,39.69511325755495,0.5270440874299599,177.5445146497879,6.179809302888134,46.34517525128806,0.6800447320359507
Adria,4372.400718335636,56.82784310597305,91.4202148489305,1.0196383940312232,4357.257466840458,53.930626055740255,90.7757038242591,1.1700921002485476,39.69511325755495,0.5270440874299599,177.5445146497879,6.179809302888134,46.34517525128806,0.6800447320359507
Adria,4372.400718335636,56.82784310597305,91.4202148489305,1.0196383940312232,4357.257466840458,53.930626055740255,90.7757038242591,1.1700921002485476,39.69511325755495,0.5270440874299599,177.5445146497879,6.179809302888134,46.34517525128806,0.6800447320359507
Adria,4372.400718335636,56.82784310597305,91.4202148489305,1.0196383940312232,4357.257466840458,53.930626055740255,90.7757038242591,1.1700921002485476,39.69511325755495,0.5270440874299599,177.5445146497879,6.179809302888134,46.34517525128806,0.6800447320359507
Affen,4376.44143113048,57.39243726862552,91.5491831563068,1.0163938550839062,4356.66868963109,49.044598887240035,90.9881286662229,0.8353745220330209,39.8285211430629,0.42931815201387924,179.19831887219954,6.496665310418415,46.42374924051972,0.9168926181204132
Affen,4376.44143113048,57.39243726862552,91.5491831563068,1.0163938550839062,4356.66868963109,49.044598887240035,90.9881286662229,0.8353745220330209,39.8285211430629,0.42931815201387924,179.19831887219954,6.496665310418415,46.42374924051972,0.9168926181204132
Affen,4376.44143113048,57.39243726862552,91.5491831563068,1.0163938550839062,4356.66868963109,49.044598887240035,90.9881286662229,0.8353745220330209,39.8285211430629,0.42931815201387924,179.19831887219954,6.496665310418415,46.42374924051972,0.9168926181204132
Affen,4376.44143113048,57.39243726862552,91.5491831563068,1.0163938550839062,4356.66868963109,49.044598887240035,90.9881286662229,0.8353745220330209,39.8285211430629,0.42931815201387924,179.19831887219954,6.496665310418415,46.42374924051972,0.9168926181204132
Agent,4377.414137804348,53.063045597590815,91.36504748089381,1.1198307496795532,4349.392564726879,54.84123891254372,90.8800695813898,1.1474857649302805,39.74852674529379,0.4579648647978281,177.56522753477302,6.439965594000075,46.371694523732785,0.813628878305175
Agent,4377.414137804348,53.063045597590815,91.36504748089381,1.1198307496795532,4349.392564726879,54.84123891254372,90.8800695813898,1.1474857649302805,39.74852674529379,0.4579648647978281,177.56522753477302,6.439965594000075,46.371694523732785,0.813628878305175
Agent,4377.414137804348,53.063045597590815,91.36504748089381,1.1198307496795532,4349.392564726879,54.84123891254372,90.8800695813898,1.1474857649302805,39.74852674529379,0.4579648647978281,177.56522753477302,6.439965594000075,46.371694523732785,0.813628878305175
Agent,4377.414137804348,53.063045597590815,91.36504748089381,1.1198307496795532,4349.392564726879,54.84123891254372,90.8800695813898,1.1474857649302805,39.74852674529379,0.4579648647978281,177.56522753477302,6.439965594000075,46.371694523732785,0.813628878305175
Ahnen,4382.137859604932,53.181752368581805,91.49531075775568,0.9915173247587962,4352.681087500358,55.848013011998226,90.8075736079373,1.0974734710045877,39.70076620556811,0.47124761604173276,176.3764939106172,6.266981129201074,46.39229148992419,0.771014968330489
Ahnen,4382.137859604932,53.181752368581805,91.49531075775568,0.9915173247587962,4352.681087500358,55.848013011998226,90.8075736079373,1.0974734710045877,39.70076620556811,0.47124761604173276,176.3764939106172,6.266981129201074,46.39229148992419,0.771014968330489
Ahnen,4382.137859604932,53.181752368581805,91.49531075775568,0.9915173247587962,4352.681087500358,55.848013011998226,90.8075736079373,1.0974734710045877,39.70076620556811,0.47124761604173276,176.3764939106172,6.266981129201074,46.39229148992419,0.771014968330489
Ahnen,4382.137859604932,53.181752368581805,91.49531075775568,0.9915173247587962,4352.681087500358,55.848013011998226,90.8075736079373,1.0974734710045877,39.70076620556811,0.47124761604173276,176.3764939106172,6.266981129201074,46.39229148992419,0.771014968330489
Aigön,4368.811058361317,49.41972027448608,91.42643701613225,0.9750216422125758,4353.37543079252,51.08482499654428,91.04285346037437,1.145754031654253,39.746056503345265,0.48041280029232736,178.4721216046594,5.696597613729389,46.465847965238375,0.769007166174828
Aigön,4368.811058361317,49.41972027448608,91.42643701613225,0.9750216422125758,4353.37543079252,51.08482499654428,91.04285346037437,1.145754031654253,39.746056503345265,0.48041280029232736,178.4721216046594,5.696597613729389,46.465847965238375,0.769007166174828
Akkus,4378.817503151182,56.532339448664416,91.50364125564712,1.1094216760622584,4346.556300430939,52.31957898236208,91.06488922031363,1.0615650292062404,39.85242579784351,0.4654285554237573,179.2136960779022,5.444464290938554,46.33620421877397,0.7648254931004759
Akkus,4378.817503151182,56.532339448664416,91.50364125564712,1.1094216760622584,4346.556300430939,52.31957898236208,91.06488922031363,1.0615650292062404,39.85242579784351,0.4654285554237573,179.2136960779022,5.444464290938554,46.33620421877397,0.7648254931004759
Akkus,4378.817503151182,56.532339448664416,91.50364125564712,1.1094216760622584,4346.556300430939,52.31957898236208,91.06488922031363,1.0615650292062404,39.85242579784351,0.4654285554237573,179.2136960779022,5.444464290938554,46.33620421877397,0.7648254931004759
Akkus,4378.817503151182,56.532339448664416,91.50364125564712,1.1094216760622584,4346.556300430939,52.31957898236208,91.06488922031363,1.0615650292062404,39.85242579784351,0.4654285554237573,179.2136960779022,5.444464290938554,46.33620421877397,0.7648254931004759
