,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,227.2134111387951,0.0,13.103056715379164,0.0,8.828213089973108,0.0
Abend,257.77961554543845,0.0,14.053245088327387,0.0,8.817310120516815,0.0
Aboln,227.72859578123058,0.0,13.151205865760963,0.0,9.160703651646392,0.0
Abtäs,242.0635217881834,0.0,13.438130710096583,0.0,7.908037620332382,0.0
Acker,223.9423824268756,0.0,13.112011476399672,0.0,7.38598915725913,0.0
Adern,237.98472356489464,0.0,13.597409489264118,0.0,8.325639879990737,0.0
Adler,228.15208997746726,0.0,13.343129672490008,0.0,9.200918837439021,0.0
Adria,226.0771373998794,0.0,13.167593567622529,0.0,9.729777754707861,0.0
Affen,232.91476762365843,0.0,13.653785821476577,0.0,9.619345940449215,0.0
Agenk,254.1089538888433,0.0,14.01405193873878,0.0,8.002060892250546,0.0
Agent,239.08063802192294,0.0,13.604233737283309,0.0,8.165276902776322,0.0
Ahnen,239.67913177024735,0.0,13.666631221844776,0.0,7.188292728066429,0.0
Aigön,235.88881487095267,0.0,13.427776455687505,0.0,8.769208548714753,0.0
Akkus,241.10603690042888,0.0,13.522172437487905,0.0,7.546758182383959,0.0
Aktie,220.60329368104897,0.0,13.150362621815535,0.0,8.864161801797676,0.0
Alahn,228.3308790811929,0.0,13.241880992985587,0.0,8.295935615534194,0.0
Alarm,227.50397828456633,0.0,13.155070151006354,0.0,8.982824915957528,0.0
Alben,235.46621299407005,0.0,13.502605988142259,0.0,7.9511417113013465,0.0
Algen,237.95707443722142,0.0,13.609694255373796,0.0,8.697987396359478,0.0
Alibi,212.54252384007145,0.0,12.900631737753232,0.0,10.379634570058645,0.0
Allas,212.94208892916217,0.0,12.741066574664003,0.0,9.185999280607106,0.0
Alpen,239.42461717879064,0.0,13.635494460330598,0.0,9.041407518747404,0.0
Altar,205.4895129566226,0.0,12.575484981225003,0.0,8.843984140583833,0.0
Alten,214.93528044126342,0.0,12.98747727082016,0.0,8.000882271667884,0.0
Alter,206.83879913622363,0.0,12.753742673669146,0.0,8.4513606048125,0.0
Amche,244.77774220700442,0.0,13.621848464145945,0.0,7.524092073679289,0.0
Amtig,239.52556262642315,0.0,13.555423920777232,0.0,10.368475952966714,0.0
Andam,257.86223409408404,0.0,13.934872591645203,0.0,8.674019034787374,0.0
Anein,223.47467204872015,0.0,13.262174792540536,0.0,8.243344342136195,0.0
Angel,238.3209012771849,0.0,13.61802100851064,0.0,9.529702499125735,0.0
Angst,237.33508622008148,0.0,13.448732810625891,0.0,8.363710620122758,0.0
Angur,234.72633027008294,0.0,13.418321021656947,0.0,8.628992299493495,0.0
Anker,231.88431769461863,0.0,13.449483727347399,0.0,7.393783812906239,0.0
Anmas,245.75342659420005,0.0,13.556377289642123,0.0,7.524060466441622,0.0
Anmut,232.97503505421878,0.0,13.316477831469447,0.0,7.964111381675648,0.0
Annag,246.61905035231874,0.0,13.697936756829343,0.0,8.556714417318418,0.0
Anper,241.3244802918508,0.0,13.668629970483607,0.0,8.658619722233116,0.0
Antus,220.01097513803006,0.0,12.937171749865037,0.0,7.544289539902965,0.0
Anzug,241.61913375321296,0.0,13.662961136133386,0.0,8.202207656775283,0.0
Apfel,239.35788603394386,0.0,13.71247806052011,0.0,11.233797529552945,0.0
Arahn,230.01091826887327,0.0,13.270719891305356,0.0,7.646572506422868,0.0
Arcer,209.57960380978227,0.0,12.712936386970952,0.0,7.375435338142809,0.0
Arche,223.55245336782764,0.0,13.105149816064916,0.0,7.420142283842676,0.0
Ardal,226.82896723039605,0.0,13.17368840538358,0.0,10.039679014043962,0.0
Arena,226.3217855882999,0.0,13.198555401580263,0.0,7.520444180468857,0.0
Argon,231.59196179827842,0.0,13.282154071874075,0.0,8.273291186376845,0.0
Arier,206.9155208882181,0.0,12.790320544771488,0.0,8.28620268781475,0.0
Arman,237.2271638049151,0.0,13.407719329474858,0.0,7.645082788743517,0.0
Armee,240.6577144079437,0.0,13.653216332416722,0.0,7.306397390929874,0.0
Armen,238.5764499845161,0.0,13.575053122957843,0.0,7.252459252972184,0.0
Armöt,228.4314799165618,0.0,13.132372402142048,0.0,8.217137985988497,0.0
Aroma,231.2991744520354,0.0,13.128174751122232,0.0,8.008328293528331,0.0
Arten,216.61531962894378,0.0,13.01687981281094,0.0,7.351519162556557,0.0
Artis,204.36979396396333,0.0,12.582896354325996,0.0,8.830228077904888,0.0
Asien,223.34076391680003,0.0,13.17252801834119,0.0,7.160112061712572,0.0
Astän,230.28137535066156,0.0,13.189099601617572,0.0,6.77333152188882,0.0
Athen,230.64269736135344,0.0,13.402124069045843,0.0,7.573657992343292,0.0
Atmen,237.8771854750812,0.0,13.538069372491284,0.0,7.539551741407753,0.0
Augen,244.8267109744201,0.0,13.716867331668825,0.0,7.892073440908347,0.0
Aurer,214.39483150668127,0.0,12.906975910070502,0.0,7.386289377735396,0.0
Autor,205.6632838467989,0.0,12.490551177556988,0.0,7.870113548490062,0.0
Babys,256.7886453726829,0.0,13.89456254499103,0.0,8.489108835811509,0.0
Backe,241.41797339730113,0.0,13.546240415928303,0.0,6.721801374428132,0.0
Bahre,240.76413101748395,0.0,13.645462164311517,0.0,7.227328883318095,0.0
Banco,227.10824745769,0.0,13.022863981695348,0.0,6.695358848145291,0.0
Banda,253.93494489745515,0.0,13.848352866501545,0.0,7.826867364795014,0.0
Bande,255.27241870428918,0.0,14.010478629548604,0.0,7.328526422893719,0.0
Bands,253.40111183972698,0.0,13.857017519525748,0.0,7.33746898318171,0.0
Banja,236.3434944261934,0.0,13.403375743789102,0.0,8.973283873169239,0.0
Banjo,229.61704479149205,0.0,13.212422354772308,0.0,8.76310205933631,0.0
Bantu,229.14402121688425,0.0,13.230036020385011,0.0,7.341932485505714,0.0
Barde,247.0625402471402,0.0,13.791531258016496,0.0,7.5700731952005365,0.0
Bares,234.9688187665167,0.0,13.410383093880762,0.0,6.3971556630349715,0.0
Bargs,247.0176889995227,0.0,13.681212319491951,0.0,7.723448128258049,0.0
Barke,241.04360374468183,0.0,13.64946253525557,0.0,6.889206260360524,0.0
Basam,254.91368927513622,0.0,13.755214091560484,0.0,6.830337933616709,0.0
Basar,233.73276391496447,0.0,13.244096041456858,0.0,6.7975919930451765,0.0
Basen,243.17853139960528,0.0,13.635901998122012,0.0,5.954490124129227,0.0
Basis,230.93300573462486,0.0,13.222251846978763,0.0,7.433199039477558,0.0
Batik,227.85818513694866,0.0,13.278070563436444,0.0,8.427806892594875,0.0
Bauch,235.87309860179266,0.0,13.311778249025362,0.0,7.155890112234916,0.0
Bauda,250.86784405922245,0.0,13.704538363584726,0.0,8.11607630195163,0.0
Bauts,229.32174656144434,0.0,13.147828663266031,0.0,7.246663038863703,0.0
Bcckt,222.16720779305956,0.0,12.959527298354358,0.0,7.487819408543869,0.0
Bcdfw,250.43508361087208,0.0,13.779263471945255,0.0,9.775264438646659,0.0
