,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,2968.78988810236,36.438068232025316,62.09045043114825,0.7227413716659757,2935.3468382223787,35.9439014989002,61.33120990419486,0.7697701764891421,59.255915653149316,0.7272909748223542,177.21350807019232,6.209760749163727,28.371844356650183,0.5104125814740264
Abart,2968.78988810236,36.438068232025316,62.09045043114825,0.7227413716659757,2935.3468382223787,35.9439014989002,61.33120990419486,0.7697701764891421,59.255915653149316,0.7272909748223542,177.21350807019232,6.209760749163727,28.371844356650183,0.5104125814740264
Abart,2968.78988810236,36.438068232025316,62.09045043114825,0.7227413716659757,2935.3468382223787,35.9439014989002,61.33120990419486,0.7697701764891421,59.255915653149316,0.7272909748223542,177.21350807019232,6.209760749163727,28.371844356650183,0.5104125814740264
Abart,2968.78988810236,36.438068232025316,62.09045043114825,0.7227413716659757,2935.3468382223787,35.9439014989002,61.33120990419486,0.7697701764891421,59.255915653149316,0.7272909748223542,177.21350807019232,6.209760749163727,28.371844356650183,0.5104125814740264
Abend,2980.285832199405,39.30815057460966,62.41191311296664,0.7208803900863153,2939.8721823167543,35.079798587328874,61.39923761356804,0.807150569998385,59.256661365019845,0.6598591103370725,177.8137965396102,6.12856770497823,28.202338022630023,0.525361712203343
Abend,2980.285832199405,39.30815057460966,62.41191311296664,0.7208803900863153,2939.8721823167543,35.079798587328874,61.39923761356804,0.807150569998385,59.256661365019845,0.6598591103370725,177.8137965396102,6.12856770497823,28.202338022630023,0.525361712203343
Abend,2980.285832199405,39.30815057460966,62.41191311296664,0.7208803900863153,2939.8721823167543,35.079798587328874,61.39923761356804,0.807150569998385,59.256661365019845,0.6598591103370725,177.8137965396102,6.12856770497823,28.202338022630023,0.525361712203343
Abend,2980.285832199405,39.30815057460966,62.41191311296664,0.7208803900863153,2939.8721823167543,35.079798587328874,61.39923761356804,0.807150569998385,59.256661365019845,0.6598591103370725,177.8137965396102,6.12856770497823,28.202338022630023,0.525361712203343
Aboln,2964.4730231228577,36.93214906564306,62.1477482632509,0.630260165667452,2939.1947130453436,34.65242946921172,61.386390528939415,0.7262720518177875,59.20175794848138,0.7404364721337806,177.21578666447655,5.901983701674444,28.282340713101444,0.5021839776074706
Aboln,2964.4730231228577,36.93214906564306,62.1477482632509,0.630260165667452,2939.1947130453436,34.65242946921172,61.386390528939415,0.7262720518177875,59.20175794848138,0.7404364721337806,177.21578666447655,5.901983701674444,28.282340713101444,0.5021839776074706
Aboln,2964.4730231228577,36.93214906564306,62.1477482632509,0.630260165667452,2939.1947130453436,34.65242946921172,61.386390528939415,0.7262720518177875,59.20175794848138,0.7404364721337806,177.21578666447655,5.901983701674444,28.282340713101444,0.5021839776074706
Aboln,2964.4730231228577,36.93214906564306,62.1477482632509,0.630260165667452,2939.1947130453436,34.65242946921172,61.386390528939415,0.7262720518177875,59.20175794848138,0.7404364721337806,177.21578666447655,5.901983701674444,28.282340713101444,0.5021839776074706
Abtäs,2971.9379945173027,38.86132111220752,62.3034880916431,0.7480305422501715,2935.655061874852,33.121471272612794,61.34666005598186,0.6524762223635142,59.11912029215832,0.6721122830747365,178.38821481750173,6.868550117557643,28.269160215694473,0.5286211008332424
Abtäs,2971.9379945173027,38.86132111220752,62.3034880916431,0.7480305422501715,2935.655061874852,33.121471272612794,61.34666005598186,0.6524762223635142,59.11912029215832,0.6721122830747365,178.38821481750173,6.868550117557643,28.269160215694473,0.5286211008332424
Abtäs,2971.9379945173027,38.86132111220752,62.3034880916431,0.7480305422501715,2935.655061874852,33.121471272612794,61.34666005598186,0.6524762223635142,59.11912029215832,0.6721122830747365,178.38821481750173,6.868550117557643,28.269160215694473,0.5286211008332424
Abtäs,2971.9379945173027,38.86132111220752,62.3034880916431,0.7480305422501715,2935.655061874852,33.121471272612794,61.34666005598186,0.6524762223635142,59.11912029215832,0.6721122830747365,178.38821481750173,6.868550117557643,28.269160215694473,0.5286211008332424
Acker,2966.159693222032,39.89920383314291,62.08690390014723,0.7110883076194647,2937.2039415368076,41.928541294287015,61.3245597443713,0.6835257448447959,59.10726664038856,0.6961222254818996,177.39011788667344,6.215592057912424,28.308752067663445,0.472024341557669
Acker,2966.159693222032,39.89920383314291,62.08690390014723,0.7110883076194647,2937.2039415368076,41.928541294287015,61.3245597443713,0.6835257448447959,59.10726664038856,0.6961222254818996,177.39011788667344,6.215592057912424,28.308752067663445,0.472024341557669
Acker,2966.159693222032,39.89920383314291,62.08690390014723,0.7110883076194647,2937.2039415368076,41.928541294287015,61.3245597443713,0.6835257448447959,59.10726664038856,0.6961222254818996,177.39011788667344,6.215592057912424,28.308752067663445,0.472024341557669
Acker,2966.159693222032,39.89920383314291,62.08690390014723,0.7110883076194647,2937.2039415368076,41.928541294287015,61.3245597443713,0.6835257448447959,59.10726664038856,0.6961222254818996,177.39011788667344,6.215592057912424,28.308752067663445,0.472024341557669
Adern,2973.312687732972,41.062517260497664,62.378311528611405,0.7058772461763321,2941.6266678319,38.403102387895096,61.364536453024776,0.7385071790541095,59.17443741823546,0.6864735984114338,177.6454585957246,6.719931621808546,28.1436965895152,0.6051213849636488
