,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,351.36113729226406,0.0,17.126830331444857,0.0,9.575915486979278,0.0
Abend,402.3126466803566,0.0,18.349342575488553,0.0,8.956063339755577,0.0
Aboln,367.41020068165466,0.0,17.56706751048798,0.0,11.063953346387711,0.0
Abtäs,365.947486258668,0.0,17.402286014903044,0.0,8.234983092594746,0.0
Acker,335.48920001962694,0.0,16.756212892342717,0.0,7.1848970399938406,0.0
Adern,359.4770189471177,0.0,17.355678914968696,0.0,8.384186957166023,0.0
Adler,339.3860759968436,0.0,16.865993028896764,0.0,9.672155529837568,0.0
Adria,342.0613891069829,0.0,16.932416727593246,0.0,9.484885463803034,0.0
Affen,372.17219833723215,0.0,17.574712137116773,0.0,11.484748224390344,0.0
Agenk,410.8964217378997,0.0,18.542452866665627,0.0,9.96686217783829,0.0
Agent,374.7264399093125,0.0,17.641767504917055,0.0,9.512396042167909,0.0
Ahnen,383.22152795872705,0.0,17.952783183196907,0.0,7.696548494001409,0.0
Aigön,379.1629909852853,0.0,17.762273309536614,0.0,11.384128929636608,0.0
Akkus,388.40397223903835,0.0,18.09809529103827,0.0,8.293169319338476,0.0
Aktie,334.63440763735264,0.0,16.739910172139822,0.0,8.948794824562084,0.0
Alahn,375.63937228903166,0.0,17.79262218824402,0.0,10.982248836613248,0.0
Alarm,370.5215576107406,0.0,17.666015954262654,0.0,12.27331545369631,0.0
Alben,364.0074685774347,0.0,17.47571272263117,0.0,9.525000606697812,0.0
Algen,374.26979408361785,0.0,17.67765410461079,0.0,11.652113172177899,0.0
Alibi,316.5864068068904,0.0,16.33173731370467,0.0,12.31156836763786,0.0
Allas,317.04982592283693,0.0,16.287459221685552,0.0,11.248849517735016,0.0
Alpen,363.8805127786332,0.0,17.48504275472418,0.0,10.472144809203218,0.0
Altar,313.8867000653926,0.0,16.211360591972085,0.0,9.929527346321263,0.0
Alten,327.2249781439283,0.0,16.547601614438562,0.0,8.930287279246366,0.0
Alter,301.8120254667617,0.0,15.878568886453253,0.0,9.420510648203535,0.0
Amche,397.9168922478571,0.0,18.251716686945645,0.0,9.497373604976566,0.0
Amtig,393.7278162893099,0.0,18.13817021580881,0.0,12.495914381875739,0.0
Andam,433.8833720928536,0.0,19.099092956306414,0.0,9.3861911512498,0.0
Anein,337.22900408523265,0.0,16.82859357301944,0.0,8.222201900275966,0.0
Angel,374.3102820299712,0.0,17.678214501659866,0.0,11.735605349196153,0.0
Angst,364.3217328688146,0.0,17.387066103855528,0.0,10.129646053142011,0.0
Angur,378.72216468649265,0.0,17.818047885894,0.0,10.226279425414564,0.0
Anker,357.7420672328551,0.0,17.354643179826642,0.0,7.297045664171845,0.0
Anmas,393.57420371036574,0.0,18.15225410235735,0.0,8.542429237950449,0.0
Anmut,394.15617740577704,0.0,18.216251922046073,0.0,9.165536626447292,0.0
Annag,406.06800347940566,0.0,18.42907453698824,0.0,9.511274309618791,0.0
Anper,358.19267136354586,0.0,17.33414600021446,0.0,8.467668721701349,0.0
Antus,335.31013950401336,0.0,16.734211752588337,0.0,6.950002105440665,0.0
Anzug,393.33095136725467,0.0,18.187640047614995,0.0,9.370096191008539,0.0
Apfel,366.7982378413323,0.0,17.49635115928397,0.0,12.522922836797777,0.0
Arahn,370.0568981343123,0.0,17.647409696167824,0.0,9.121049427418376,0.0
