,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,226.69019607843137,0.0,13.202417263784469,0.0,268.0,0.0,233.0,0.0,191.0,0.0,149.0,0.0,114.0,0.0,78.0,0.0,42.0,0.0,18.0,0.0,5.0,0.0,16.3707055437449,0.0,15.264337522473747,0.0,13.820274961085254,0.0,12.206555615733702,0.0,10.677078252031311,0.0,8.831760866327848,0.0,6.48074069840786,0.0,4.242640687119285,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,5.657746711219638,0.0,,,,,,,,,,,,,,,,,,,14.430937666586534,0.0,13.633698039018947,0.0,12.411999506627373,0.0,10.77621966131088,0.0,9.08695100870792,0.0,7.142537805751247,0.0,4.866538273335345,0.0,2.696246697111907,0.0,1.5032741577923874,0.0
Abend,257.94117647058823,0.0,14.156344023955038,0.0,295.0,0.0,257.0,0.0,219.0,0.0,171.0,0.0,130.0,0.0,93.0,0.0,54.0,0.0,18.0,0.0,6.0,0.0,17.175564037317667,0.0,16.0312195418814,0.0,14.798648586948742,0.0,13.076696830622021,0.0,11.40175425099138,0.0,9.643650760992955,0.0,7.3484692283495345,0.0,4.242640687119285,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,2.4147600533103826,0.0,,,,,,,,,,,,,,,,,,,15.377351013071776,0.0,14.524836767941961,0.0,13.456724205498507,0.0,11.65934248435399,0.0,9.833247248852203,0.0,7.921372277355831,0.0,5.629176483352068,0.0,2.8245004527993567,0.0,1.6588414635945363,0.0
Aboln,227.16862745098038,0.0,13.24726082108382,0.0,261.0,0.0,231.0,0.0,195.0,0.0,152.0,0.0,105.0,0.0,75.0,0.0,43.0,0.0,18.0,0.0,7.0,0.0,16.15549442140351,0.0,15.198684153570664,0.0,13.96424004376894,0.0,12.328828005937952,0.0,10.246950765959598,0.0,8.660254037844387,0.0,6.557438524302,0.0,4.242640687119285,0.0,2.6457513110645907,0.0,,,,,,,,,,,,,,,,,,,4.055196661512513,0.0,,,,,,,,,,,,,,,,,,,14.1895357274686,0.0,13.493314885438808,0.0,12.490143729087489,0.0,10.801706259325568,0.0,8.624917150558444,0.0,7.001955650412624,0.0,5.064678590879221,0.0,3.0518858944892546,0.0,2.0056016281074345,0.0
Abtäs,242.1607843137255,0.0,13.546423519055931,0.0,284.0,0.0,244.0,0.0,199.0,0.0,149.0,0.0,110.0,0.0,77.0,0.0,41.0,0.0,17.0,0.0,4.0,0.0,16.852299546352718,0.0,15.620499351813308,0.0,14.106735979665885,0.0,12.206555615733702,0.0,10.488088481701515,0.0,8.774964387392123,0.0,6.4031242374328485,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.377683683475375,0.0,,,,,,,,,,,,,,,,,,,14.979019350719112,0.0,14.044793158913802,0.0,12.653100331153436,0.0,10.779463427376587,0.0,8.970129234444283,0.0,7.194364379250685,0.0,5.089649606356287,0.0,2.7367815860531484,0.0,1.3217964201074455,0.0
Acker,223.5607843137255,0.0,13.215922497452448,0.0,255.0,0.0,216.0,0.0,185.0,0.0,152.0,0.0,110.0,0.0,75.0,0.0,48.0,0.0,17.0,0.0,4.0,0.0,15.968719422671311,0.0,14.696938456699069,0.0,13.601470508735444,0.0,12.328828005937952,0.0,10.488088481701515,0.0,8.660254037844387,0.0,6.928203230275509,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.8408713578603937,0.0,,,,,,,,,,,,,,,,,,,14.111944191129034,0.0,13.158917250484585,0.0,12.204227877643941,0.0,10.897258429468692,0.0,8.945604829224937,0.0,6.984970316293347,0.0,5.091389831024251,0.0,2.4212883844935322,0.0,1.1565323186719527,0.0
Adern,237.72156862745095,0.0,13.698203127966273,0.0,267.0,0.0,238.0,0.0,202.0,0.0,158.0,0.0,118.0,0.0,78.0,0.0,47.0,0.0,17.0,0.0,5.0,0.0,16.34013463836819,0.0,15.427248620541512,0.0,14.212670403551895,0.0,12.569805089976535,0.0,10.862780491200215,0.0,8.831760866327848,0.0,6.855654600401044,0.0,4.123105625617661,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,3.4075206861418774,0.0,,,,,,,,,,,,,,,,,,,14.63557034309056,0.0,13.975407627945593,0.0,12.823454680406938,0.0,11.175153549242895,0.0,9.239975275618425,0.0,7.118489522432728,0.0,5.211512289570113,0.0,2.6090518477209623,0.0,1.3674243087714835,0.0
Adler,227.32156862745103,0.0,13.436833010547003,0.0,263.0,0.0,230.0,0.0,194.0,0.0,154.0,0.0,112.0,0.0,80.0,0.0,51.0,0.0,21.0,0.0,8.0,0.0,16.217274740226856,0.0,15.165750888103101,0.0,13.92838827718412,0.0,12.409673645990857,0.0,10.583005244258363,0.0,8.94427190999916,0.0,7.14142842854285,0.0,4.58257569495584,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,3.9229296523678436,0.0,,,,,,,,,,,,,,,,,,,14.430887150522413,0.0,13.679137134478696,0.0,12.518351921757905,0.0,10.950825268868359,0.0,9.03951963853199,0.0,7.232516711988797,0.0,5.3850465138947605,0.0,3.1936982178666042,0.0,1.9965018517409556,0.0
Adria,225.27450980392155,0.0,13.262741039644096,0.0,267.0,0.0,236.0,0.0,195.0,0.0,149.0,0.0,100.0,0.0,63.0,0.0,41.0,0.0,17.0,0.0,4.0,0.0,16.34013463836819,0.0,15.362291495737216,0.0,13.96424004376894,0.0,12.206555615733702,0.0,10.0,0.0,7.937253933193772,0.0,6.4031242374328485,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,3.79050172437702,0.0,,,,,,,,,,,,,,,,,,,14.500382843848652,0.0,13.79035732968213,0.0,12.47863211162461,0.0,10.668470184037883,0.0,8.301026534929989,0.0,6.126489263782974,0.0,4.838547566944166,0.0,2.7212499223365745,0.0,1.332119706660139,0.0
Affen,232.4,0.0,13.757871047628262,0.0,264.0,0.0,234.0,0.0,204.0,0.0,161.0,0.0,121.0,0.0,86.0,0.0,49.0,0.0,24.0,0.0,8.0,0.0,16.24807680927192,0.0,15.297058540778355,0.0,14.2828568570857,0.0,12.68857754044952,0.0,11.0,0.0,9.273618495495704,0.0,7.0,0.0,4.898979485566356,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,2.089254343565177,0.0,,,,,,,,,,,,,,,,,,,14.557264266095949,0.0,13.862933198992257,0.0,12.962699424604931,0.0,11.320867247648486,0.0,9.584069025611267,0.0,7.747652489750281,0.0,5.44520060082943,0.0,3.593383546708249,0.0,2.062902875170734,0.0
Agenk,254.23529411764704,0.0,14.118868138913587,0.0,283.0,0.0,247.0,0.0,219.0,0.0,176.0,0.0,130.0,0.0,97.0,0.0,58.0,0.0,26.0,0.0,9.0,0.0,16.822603841260722,0.0,15.716233645501712,0.0,14.798648586948742,0.0,13.2664991614216,0.0,11.40175425099138,0.0,9.848857801796104,0.0,7.615773105863909,0.0,5.0990195135927845,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2.525292986462599,0.0,,,,,,,,,,,,,,,,,,,15.099506953550373,0.0,14.263010472894937,0.0,13.390639515601968,0.0,11.805583276344343,0.0,9.816533158444583,0.0,8.184768009641573,0.0,5.916192415028087,0.0,3.6207608235893014,0.0,2.1281696257632827,0.0
