,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,356.90655081560976,0.0,17.3088383839268,0.0,9.546051338701604,0.0
Abend,423.47292798030634,0.0,18.974950022324894,0.0,9.46830751626878,0.0
Aboln,385.4598905181759,0.0,18.101100926893142,0.0,10.845031427018052,0.0
Abtäs,374.29128935943555,0.0,17.63773669494824,0.0,8.693629983610148,0.0
Acker,351.7783718943245,0.0,17.322894625165436,0.0,8.353624214014982,0.0
Adern,378.876811548399,0.0,18.0107025232886,0.0,8.588652767465664,0.0
Adler,355.755533335838,0.0,17.485734234317615,0.0,10.410287142935779,0.0
Adria,350.3662431744455,0.0,17.25141340287104,0.0,9.653907061888987,0.0
Affen,359.8518542281788,0.0,17.508202852017064,0.0,12.244835264161493,0.0
Agenk,432.35325331273236,0.0,19.257822062257063,0.0,10.404614272540478,0.0
Agent,391.83672228624727,0.0,18.25010642244084,0.0,10.025441200234969,0.0
Ahnen,405.8129298640251,0.0,18.688511689993007,0.0,8.368189783536005,0.0
Aigön,397.9680239249866,0.0,18.36650407611221,0.0,10.957647291132197,0.0
Akkus,409.83557218796693,0.0,18.751096585108954,0.0,9.125871051097723,0.0
Aktie,347.7700004745608,0.0,17.232017649575234,0.0,9.306912906581427,0.0
Alahn,387.43399710975154,0.0,18.25232300945672,0.0,10.698040423545184,0.0
Alarm,383.5704336504649,0.0,18.111853088131838,0.0,11.999463387441823,0.0
Alben,381.9952025437233,0.0,18.055003936201942,0.0,10.452894976076825,0.0
Algen,393.0663737142298,0.0,18.361636444127925,0.0,11.831424334850091,0.0
Alibi,329.8946046074098,0.0,16.75802737102675,0.0,12.364877609529435,0.0
Allas,324.9637922848801,0.0,16.640061865213752,0.0,11.817056506921848,0.0
Alpen,384.0528968318224,0.0,18.184764554792686,0.0,11.0526362079646,0.0
Altar,317.8081279552217,0.0,16.43542136124196,0.0,10.50058733915928,0.0
Alten,341.6383764597771,0.0,17.100326040846326,0.0,9.882189650714494,0.0
Alter,313.1744859447424,0.0,16.361536212969515,0.0,10.163649365041794,0.0
Amche,422.44954550013324,0.0,18.990605255413126,0.0,9.904009724903663,0.0
Amtig,414.36837026689545,0.0,18.771793200960456,0.0,12.432483863925192,0.0
Andam,453.45444953534775,0.0,19.666800279733245,0.0,10.087937122142664,0.0
Anein,355.8203403233032,0.0,17.44807705466109,0.0,8.311806679662645,0.0
Angel,393.0337742856216,0.0,18.360698746787083,0.0,11.770622139699471,0.0
Angst,383.44574937216197,0.0,18.007280342511613,0.0,10.068764967760938,0.0
Angur,398.5452222283992,0.0,18.456831347109663,0.0,10.218019497073481,0.0
Anker,376.6628476624983,0.0,17.99999803445368,0.0,8.242805681907148,0.0
Anmas,412.5377180444048,0.0,18.689374236377056,0.0,9.338039355606849,0.0
Anmut,417.0782314113958,0.0,18.865866665286205,0.0,9.818722746013252,0.0
Annag,420.69645565137824,0.0,18.923125375389024,0.0,9.876117788643466,0.0
Anper,378.5894081624866,0.0,18.013789582538198,0.0,9.10047982237878,0.0
