,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,312.04439123261653,0.0,16.194648494666204,0.0,9.753976883467264,0.0
Abend,381.36039048346953,0.0,18.02300822889511,0.0,9.569053306176208,0.0
Aboln,351.7632983806015,0.0,17.298749781902877,0.0,10.51191820199616,0.0
Abtäs,331.76790005341917,0.0,16.661795466736407,0.0,9.109710796868823,0.0
Acker,315.21158805174946,0.0,16.147304710207656,0.0,8.35402675089643,0.0
Adern,341.9596622328811,0.0,17.00852523890854,0.0,8.763299399755109,0.0
Adler,322.38114964278236,0.0,16.589128384512296,0.0,10.03061355520706,0.0
Adria,316.59350305303934,0.0,16.340705682906055,0.0,9.831583632599836,0.0
Affen,326.10306799245427,0.0,16.580487631577036,0.0,11.188613972759454,0.0
Agenk,397.1658626195086,0.0,18.227173407679864,0.0,10.27922565127644,0.0
Agent,355.5714035780402,0.0,17.320656500675025,0.0,10.469693131853727,0.0
Ahnen,366.78093441964256,0.0,17.586595835307676,0.0,8.383534499531946,0.0
Aigön,375.42907695743327,0.0,17.748970316887295,0.0,11.21563678575286,0.0
Akkus,368.5602931784157,0.0,17.48703433861047,0.0,8.296640332762578,0.0
Aktie,311.7632278482241,0.0,16.220110827996255,0.0,9.21812725098367,0.0
Alahn,348.53899574744094,0.0,17.154869978992,0.0,10.349903768557844,0.0
Alarm,347.9289372319362,0.0,17.09612278007447,0.0,11.762811067554278,0.0
Alben,345.8368161428825,0.0,17.194963164157375,0.0,10.121912532531569,0.0
Algen,364.00159900040893,0.0,17.57371114331821,0.0,11.584885739372002,0.0
Alibi,303.79798325010603,0.0,16.207993163678314,0.0,11.669533014686387,0.0
Allas,295.41852581635874,0.0,15.825968364396237,0.0,11.214479666647001,0.0
Alpen,348.61798885587996,0.0,17.23573590706015,0.0,10.971648935311876,0.0
Altar,279.7772798062791,0.0,15.37292608807699,0.0,10.485383775482687,0.0
Alten,305.15628256661216,0.0,16.153282380930236,0.0,9.88668825455083,0.0
Alter,278.55907882681663,0.0,15.405335423702262,0.0,9.98945654639745,0.0
Amche,382.6796489571485,0.0,17.879341221400434,0.0,10.00846115507803,0.0
Amtig,380.340348094458,0.0,17.929132036569943,0.0,12.743397301564569,0.0
Andam,409.9668851381582,0.0,18.573783346135823,0.0,10.571475312283258,0.0
Anein,325.9904269130657,0.0,16.628096609943587,0.0,8.567920961535409,0.0
Angel,363.96259701076866,0.0,17.57255446563243,0.0,11.484772656521386,0.0
Angst,347.33401328386526,0.0,17.068613007982538,0.0,10.426048694754085,0.0
Angur,364.8603395961246,0.0,17.512928286554068,0.0,10.196087900999823,0.0
Anker,339.5700865848452,0.0,16.83718877734049,0.0,7.986742781070312,0.0
Anmas,374.62666344217496,0.0,17.652697992264635,0.0,9.68976555008798,0.0
Anmut,372.8358361502658,0.0,17.762834737259684,0.0,10.02961327753089,0.0
Annag,384.6416893348872,0.0,17.938647025768656,0.0,10.375937287427172,0.0
Anper,341.474708866725,0.0,16.954369698509986,0.0,9.40101321764279,0.0
Antus,313.27932109997084,0.0,16.253281772237745,0.0,8.20935738579266,0.0
Anzug,377.7637343874653,0.0,17.8709759813861,0.0,9.977104263558674,0.0
Apfel,335.32475299524526,0.0,16.899788907288418,0.0,12.462691549348229,0.0
Arahn,341.4732382831427,0.0,16.87406435117729,0.0,9.014145780243098,0.0
Arcer,275.02230899432095,0.0,15.093197657024733,0.0,8.49460649671805,0.0
Arche,315.84935505992155,0.0,16.215502329135987,0.0,8.693637445070106,0.0
Ardal,323.74166415947985,0.0,16.562018042989337,0.0,10.85440236556609,0.0
Arena,316.1517881602797,0.0,16.23751058094908,0.0,8.57913711401939,0.0
Argon,362.90192443388923,0.0,17.403924905249507,0.0,10.644948178783693,0.0
Arier,272.83069734158204,0.0,15.143385481805314,0.0,8.875045989821785,0.0
Arman,367.4398880293886,0.0,17.501681852134624,0.0,10.213176309828308,0.0
Armee,355.1182781659719,0.0,17.25554909125733,0.0,9.491279768439863,0.0
Armen,366.2216870499262,0.0,17.53015603640299,0.0,9.717249080743073,0.0
Armöt,356.7790930270005,0.0,17.25959116299494,0.0,10.636525611404084,0.0
Aroma,362.33800429781377,0.0,17.332080896334077,0.0,10.489709697840103,0.0
Arten,298.0905251023139,0.0,15.854747409202787,0.0,8.550930266236083,0.0
Artis,263.2901616440305,0.0,14.88048746485992,0.0,9.17938514316712,0.0
Asien,306.68752168128526,0.0,16.071603401311624,0.0,8.426206090087959,0.0
Astän,319.05904826757205,0.0,16.301418554994285,0.0,8.462642567401907,0.0
Athen,338.927368692998,0.0,16.92677307364287,0.0,8.75023256539376,0.0
Atmen,364.9041090249576,0.0,17.552418603092004,0.0,9.970653004380685,0.0
Augen,380.35786667557613,0.0,17.910089337556304,0.0,9.912402426799536,0.0
Aurer,296.2546071222977,0.0,15.763578306137832,0.0,8.088246271243035,0.0
Autor,300.8814293997625,0.0,15.902110906243333,0.0,8.712793661551425,0.0
Babys,369.5174790128963,0.0,17.587254444400255,0.0,8.143611640274422,0.0
Backe,358.926205550066,0.0,17.30331975560033,0.0,7.09205763207131,0.0
Bahre,357.30922788933856,0.0,17.342291669927373,0.0,7.254702193468955,0.0
Banco,351.2574460637544,0.0,17.13618649966871,0.0,7.402995678000174,0.0
Banda,386.8919863398598,0.0,18.081240870829337,0.0,7.966982399133893,0.0
Bande,385.66828267719023,0.0,18.108541527729656,0.0,7.405138448929437,0.0
Bands,377.43878575899214,0.0,17.867311022886017,0.0,7.445343022693276,0.0
Banja,357.03922514639805,0.0,17.35232850535511,0.0,9.328779654292216,0.0
Banjo,361.8123613886261,0.0,17.485343964843363,0.0,9.225314367669348,0.0
Bantu,349.7599736595816,0.0,17.24806458071084,0.0,7.432337114058557,0.0
Barde,359.08124801038014,0.0,17.445206124773488,0.0,7.573109382890831,0.0
Bares,323.75399130500574,0.0,16.461817879624817,0.0,6.807615472215678,0.0
Bargs,365.75533819943155,0.0,17.481902320159687,0.0,9.06266694367104,0.0
Barke,356.73647853857733,0.0,17.28002219516402,0.0,7.022422730854011,0.0
Basam,391.7786898930681,0.0,18.075197271185278,0.0,8.835009359755023,0.0
Basar,324.9688721298137,0.0,16.431318596568886,0.0,7.309767757018427,0.0
Basen,350.3478748901468,0.0,17.16362158725668,0.0,6.711072236086571,0.0
Basis,315.5475114318633,0.0,16.267937723410867,0.0,7.339527113017609,0.0
Batik,339.9670851727119,0.0,16.961386361797192,0.0,8.314031646921988,0.0
Bauch,367.5348519921997,0.0,17.580867632054186,0.0,7.753431467522368,0.0
Bauda,383.8019744650133,0.0,18.024716337324822,0.0,8.001202000370233,0.0
Bauts,330.4233841197214,0.0,16.71102573706366,0.0,7.235245677428434,0.0
Bcckt,327.6576868173386,0.0,16.551475153141936,0.0,7.938267730899656,0.0
Bcdfw,384.2708186798693,0.0,18.02835509060529,0.0,10.209225496330589,0.0
Bdhnf,407.6454973061418,0.0,18.658637174039338,0.0,9.519418140824214,0.0
Beben,381.2312146689809,0.0,18.048671620239553,0.0,7.107895150260477,0.0
Beere,330.805529131496,0.0,16.7544506884919,0.0,6.499784617921506,0.0
Beete,329.4673204834523,0.0,16.77741764936535,0.0,6.748500198944216,0.0
Beine,341.8779382151264,0.0,17.10401322113614,0.0,7.019964100567796,0.0
Bekem,422.3203791235574,0.0,18.876414086247923,0.0,8.171371011051521,0.0
