,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,738.1927093789728,4.27234149961636,21.797882549571046,0.09759460194248132,742.1575880253831,4.375746327660597,17.42047115229991,0.0985517201503307,337.54051201755,6.000571293545424,173.43088789420028,6.142497117297868,14.673866139223662,0.09370636635832416
Abart,738.1927093789728,4.27234149961636,21.797882549571046,0.09759460194248132,742.1575880253831,4.375746327660597,17.42047115229991,0.0985517201503307,337.54051201755,6.000571293545424,173.43088789420028,6.142497117297868,14.673866139223662,0.09370636635832416
Abart,738.1927093789728,4.27234149961636,21.797882549571046,0.09759460194248132,742.1575880253831,4.375746327660597,17.42047115229991,0.0985517201503307,337.54051201755,6.000571293545424,173.43088789420028,6.142497117297868,14.673866139223662,0.09370636635832416
Abart,738.1927093789728,4.27234149961636,21.797882549571046,0.09759460194248132,742.1575880253831,4.375746327660597,17.42047115229991,0.0985517201503307,337.54051201755,6.000571293545424,173.43088789420028,6.142497117297868,14.673866139223662,0.09370636635832416
Abend,803.4707923936777,4.021621631187272,23.19337053180215,0.09089490999430219,798.9750676956671,4.691452286077924,18.94301065620051,0.10218311825449596,424.10325670331605,5.3337002510465155,188.41987301531327,6.266542459654003,16.238850598369414,0.09261417563076527
Abend,803.4707923936777,4.021621631187272,23.19337053180215,0.09089490999430219,798.9750676956671,4.691452286077924,18.94301065620051,0.10218311825449596,424.10325670331605,5.3337002510465155,188.41987301531327,6.266542459654003,16.238850598369414,0.09261417563076527
Abend,803.4707923936777,4.021621631187272,23.19337053180215,0.09089490999430219,798.9750676956671,4.691452286077924,18.94301065620051,0.10218311825449596,424.10325670331605,5.3337002510465155,188.41987301531327,6.266542459654003,16.238850598369414,0.09261417563076527
Abend,803.4707923936777,4.021621631187272,23.19337053180215,0.09089490999430219,798.9750676956671,4.691452286077924,18.94301065620051,0.10218311825449596,424.10325670331605,5.3337002510465155,188.41987301531327,6.266542459654003,16.238850598369414,0.09261417563076527
Aboln,755.7462163286463,3.952888732951367,22.227128574216525,0.09772557184307391,760.1888404085554,4.731643557349193,17.979242416027184,0.08326894087517378,343.5349713738419,5.465436622374654,181.4521973921349,6.554023000151983,15.251232003047004,0.0937484572749954
Aboln,755.7462163286463,3.952888732951367,22.227128574216525,0.09772557184307391,760.1888404085554,4.731643557349193,17.979242416027184,0.08326894087517378,343.5349713738419,5.465436622374654,181.4521973921349,6.554023000151983,15.251232003047004,0.0937484572749954
Aboln,755.7462163286463,3.952888732951367,22.227128574216525,0.09772557184307391,760.1888404085554,4.731643557349193,17.979242416027184,0.08326894087517378,343.5349713738419,5.465436622374654,181.4521973921349,6.554023000151983,15.251232003047004,0.0937484572749954
Aboln,755.7462163286463,3.952888732951367,22.227128574216525,0.09772557184307391,760.1888404085554,4.731643557349193,17.979242416027184,0.08326894087517378,343.5349713738419,5.465436622374654,181.4521973921349,6.554023000151983,15.251232003047004,0.0937484572749954
Abtäs,756.1732594487783,4.333532049867766,22.145568085002793,0.09718643297198924,748.870816387418,5.16463418163198,17.65950968287829,0.09736006487207471,343.7162278128109,5.214328167664535,182.74477244981838,5.579982220335531,14.837307445352206,0.10886483987562397
Abtäs,756.1732594487783,4.333532049867766,22.145568085002793,0.09718643297198924,748.870816387418,5.16463418163198,17.65950968287829,0.09736006487207471,343.7162278128109,5.214328167664535,182.74477244981838,5.579982220335531,14.837307445352206,0.10886483987562397
Abtäs,756.1732594487783,4.333532049867766,22.145568085002793,0.09718643297198924,748.870816387418,5.16463418163198,17.65950968287829,0.09736006487207471,343.7162278128109,5.214328167664535,182.74477244981838,5.579982220335531,14.837307445352206,0.10886483987562397
Abtäs,756.1732594487783,4.333532049867766,22.145568085002793,0.09718643297198924,748.870816387418,5.16463418163198,17.65950968287829,0.09736006487207471,343.7162278128109,5.214328167664535,182.74477244981838,5.579982220335531,14.837307445352206,0.10886483987562397
Acker,707.8163766585667,3.5221832391614587,21.082901940550983,0.10794690052994463,725.0955073691678,4.684907066934787,16.994541878984563,0.08577331893178484,336.07977971909537,6.31467882775564,172.78704240905262,6.120305058864742,14.455601784477562,0.09279844647107527
Acker,707.8163766585667,3.5221832391614587,21.082901940550983,0.10794690052994463,725.0955073691678,4.684907066934787,16.994541878984563,0.08577331893178484,336.07977971909537,6.31467882775564,172.78704240905262,6.120305058864742,14.455601784477562,0.09279844647107527
Acker,707.8163766585667,3.5221832391614587,21.082901940550983,0.10794690052994463,725.0955073691678,4.684907066934787,16.994541878984563,0.08577331893178484,336.07977971909537,6.31467882775564,172.78704240905262,6.120305058864742,14.455601784477562,0.09279844647107527
Acker,707.8163766585667,3.5221832391614587,21.082901940550983,0.10794690052994463,725.0955073691678,4.684907066934787,16.994541878984563,0.08577331893178484,336.07977971909537,6.31467882775564,172.78704240905262,6.120305058864742,14.455601784477562,0.09279844647107527
Adern,748.0452388827302,4.370568368371559,22.03073653827565,0.09885838885863397,754.2387145829987,4.48662288610302,17.773619480533647,0.09416438464327409,357.5897804678471,5.669432162785776,176.0016772738559,6.186183266633865,14.926492364898575,0.097263617723175
Adern,748.0452388827302,4.370568368371559,22.03073653827565,0.09885838885863397,754.2387145829987,4.48662288610302,17.773619480533647,0.09416438464327409,357.5897804678471,5.669432162785776,176.0016772738559,6.186183266633865,14.926492364898575,0.097263617723175
