,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr-0.5_bin-True_mu,pred_err_l1_thr-0.5_bin-True_std,pred_err_l1_thr-0.5_bin-False_mu,pred_err_l1_thr-0.5_bin-False_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr-0.5_bin-True_mu,pred_err_l2_thr-0.5_bin-True_std,pred_err_l2_thr-0.5_bin-False_mu,pred_err_l2_thr-0.5_bin-False_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr-0.5_bin-True_mu,pw_pred_err_thr-0.5_bin-True_std,pw_pred_err_thr-0.5_bin-False_mu,pw_pred_err_thr-0.5_bin-False_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr-0.5_bin-True_mu,mahalanobis_thr-0.5_bin-True_std,mahalanobis_thr-0.5_bin-False_mu,mahalanobis_thr-0.5_bin-False_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr-0.5_bin-True_mu,kalmanw_pred_err_thr-0.5_bin-True_std,kalmanw_pred_err_thr-0.5_bin-False_mu,kalmanw_pred_err_thr-0.5_bin-False_std
Abart,456.910219929864,3.280154715817338,14.703214043555198,0.10822585842076031,445.6676141863801,3.6288879624193013,152.81,6.14442023302443,106.23534118323747,3.6480639395977206,11.994032591639073,0.08276161871227886,12.355978764002918,0.24451745031565456,8.776630160580511,0.13561289470129906,467.1677280470914,6.333935175251745,136.02275128675166,4.682651538809218,105.27670654797762,2.770112443789365,,,64.5665004087285,0.8257358852869862,93.96276710772594,2.8076037767107684,51.4795622037633,1.0267173586830152,9.676135912566341,0.09194793515308625,7.497280831550548,0.20324382804520053,6.581202529227276,0.15802826088541894
Abend,480.46734442873554,3.6508967449657588,15.280072771780747,0.0968120236197752,440.45355182357065,4.451174402117441,153.48,6.428810154297605,107.32471925107764,3.942192438573493,11.932761084272892,0.08362075506402154,12.343877243240495,0.22066853833173547,8.832539420324041,0.1326694446063371,471.403506248294,7.590728624028178,147.26698574747127,4.564442559524614,119.83818200087723,2.7805268304693143,,,64.7846957397369,0.8724080361983302,90.29083495677055,2.7213934091221583,50.851747917084076,0.8650023996129822,9.357667616499194,0.0936690799523442,7.6688077186611645,0.17310458184502647,6.499650630022271,0.13554390309619513
Aboln,455.88905683339107,4.326219847028975,14.499439961807868,0.09459707685751331,437.8240304870622,4.584956815193516,143.03,6.2585221897825045,99.09209183730295,3.596730062859833,11.75308133893111,0.09259954205367515,11.93459731803008,0.23534412350695547,8.452321071279517,0.15334063664953532,465.57107805122286,5.519151404166432,131.75131649204394,6.079358504235332,101.51636601536387,3.2311242886510763,,,64.59895446656363,0.8882628693436857,95.21207999143996,2.7375703254002666,50.54260049849898,1.0713898531489472,9.309200676035632,0.09478615881304393,6.638527303236333,0.1698754859779386,6.196302345619002,0.1504985209184301
Abtäs,469.80511867359985,4.014104186860553,14.938917504691421,0.10778973252287231,436.95318862530615,3.8349307316089227,142.1,5.797413216254299,98.48007028753132,3.5652116206269713,11.73356180647334,0.08772596652741858,11.964167176309886,0.24228862397798853,8.466296403157543,0.1427958148554971,468.7675291044245,6.410243267593779,148.3237026988748,4.2370788257325955,115.85301371017222,3.1554581171367735,,,66.00009383461061,0.8258801929211852,88.92884705141729,2.6449501462251916,51.61264387323738,0.8787121874583619,9.095319023519574,0.08862434754948427,7.2127043251641485,0.24107149175059475,6.0347256915182035,0.17780706583080777
Acker,452.85615511243793,3.9001599998761662,14.494928842093925,0.08499668987822655,439.7615696759549,3.8441785739173553,143.99,6.050611539340466,100.42639324035932,3.489678453568215,11.830355469896482,0.09114372367679811,12.016051457447846,0.23346813908004646,8.564351628899074,0.14202951302824574,464.8532258056217,6.3278508003151615,132.68929478035747,5.372086375946328,100.07475208576983,2.8158201292049636,,,64.40968074405127,0.8969647419122794,94.55218216231984,2.55812889592784,50.19325029124133,1.0951807165938794,9.465142900003459,0.08279862643017415,7.089949028618811,0.16209025723508655,6.5266964968848065,0.13263490160623442
Adern,464.162839307139,3.7188868305373144,14.795955448025959,0.09587820519304813,433.87962683632196,4.014343830833464,138.7,5.223983154643591,96.88453728891884,3.239806054330373,11.686724179955899,0.09690798269557029,11.812391829694343,0.23958143035364862,8.439498470256918,0.14391631491088147,473.1820883580369,6.701148972875404,151.59401305594326,4.967214268324828,130.63565529962636,4.0409568095900905,,,64.41675052654375,0.9854523039174217,91.46260233552722,2.5701284076390136,50.21351363127108,0.8488716113822369,9.163228438670386,0.08769007853511068,6.82828787665931,0.18374456394382327,6.142990194354857,0.15102250119898575
Adler,456.81986388442414,3.684033204831291,14.784111720824553,0.09964999974235933,440.9109833527529,3.9128174936492477,144.84,5.364177476556867,102.87732310371783,3.1766633677855762,11.963176797531332,0.10084004912216571,11.994956332458948,0.22588178855991148,8.742405705245226,0.14596957006532776,472.76023984617154,6.692334846707692,153.5790414626323,4.202872336638964,131.92352100996956,4.536931626735942,,,64.36393580361565,0.9036516390007772,91.79171029110637,2.8011803409792417,50.94431337640357,0.8862510325750542,9.601681831099118,0.09773693215648042,7.228832194378399,0.18897465823407017,6.534445145253535,0.15244334685207558
Adria,455.0660264312393,4.126696080548114,14.702930505837914,0.09495747211452471,439.3690319827615,3.897437724660585,139.54,5.254369610143543,97.73678313756236,3.2387902188894806,11.779125562736112,0.10285601933601564,11.79553037705539,0.25585762439983767,8.439578115291617,0.14970825067560817,472.7528208083609,5.781267720446213,153.003381232611,4.1163929198822204,130.0967286193465,4.193352471310035,,,64.65613065362328,0.7476218876953784,92.14944888383042,2.515848726467369,50.53719108442643,0.9212436851956933,9.35172028962215,0.09123637136306308,6.89586046401634,0.2012888808298909,6.161631714459033,0.1638746760484558
Affen,461.86111249601265,3.7318154287472907,14.597312030297049,0.09496297049666469,440.5683304360548,3.496163191887721,138.8,5.578530272392541,91.84325685243022,3.304532939540747,11.563137859371825,0.09684282670926095,11.762170859593214,0.2670892542508069,7.92799106511419,0.1585772448760557,505.62395245335466,6.6362639207388145,293.95078314708184,9.693102136635591,217.58725018323148,6.934573582043621,,,66.22976224184576,0.8520001048315924,94.89387770626594,2.731977689690671,52.733606680582334,1.125481455874084,8.73029041889436,0.08370657247205834,6.177855915736751,0.20081948537914762,5.278478063793414,0.13214182165120034
Agenk,478.46439889810677,3.8519845223941833,15.122082623442054,0.10033252198104872,445.91919661043823,4.20516647010088,158.4,5.205766033928147,110.65083691787947,2.9654097190229,12.095341658094867,0.0844398915437741,12.562945761279263,0.20589754528757304,8.977029412132518,0.12424871544495064,497.91627972598354,6.925859348928722,244.17884591910035,11.302945435715328,194.03285491305985,6.977078674990729,,,66.17451308371515,0.8432804450507576,98.21906704196779,2.538218667997855,53.66150990914341,0.9320064251972872,9.220220018855786,0.08752080732679185,7.021245263693336,0.20965899920990955,6.388471955448804,0.15169934438496954
