,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Skala,226.94509803921568,0.0,13.343879911907996,0.0,263.9543451311839,0.0,268.0,0.0,233.0,0.0,195.0,0.0,162.0,0.0,119.0,0.0,89.0,0.0,55.0,0.0,45.0,0.0,27.0,0.0,11.141271147903941,0.0,16.3707055437449,0.0,15.264337522473747,0.0,13.96424004376894,0.0,12.727922061357855,0.0,10.908712114635714,0.0,9.433981132056603,0.0,7.416198487095663,0.0,6.708203932499369,0.0,5.196152422706632,0.0,,,,,,,,,,,,,,,,,,,,,2.320620339312569,0.0,,,,,,,,,,,,,,,,,,,,,11.14126716752188,0.0,14.262188224465502,0.0,13.477454773669931,0.0,12.29197984579148,0.0,11.157051254688602,0.0,9.302323864132438,0.0,7.713635444031541,0.0,5.913806143132066,0.0,5.3268509628337934,0.0,3.948302122617225,0.0
Slawe,233.2313725490196,0.0,13.494147848003996,0.0,246.83532443243644,0.0,279.0,0.0,236.0,0.0,191.0,0.0,154.0,0.0,117.0,0.0,83.0,0.0,43.0,0.0,25.0,0.0,12.0,0.0,10.451312073338118,0.0,16.703293088490067,0.0,15.362291495737216,0.0,13.820274961085254,0.0,12.409673645990857,0.0,10.816653826391969,0.0,9.1104335791443,0.0,6.557438524302,0.0,5.0,0.0,3.4641016151377544,0.0,,,,,,,,,,,,,,,,,,,,,2.6227012129330696,0.0,,,,,,,,,,,,,,,,,,,,,10.451317406301852,0.0,14.540114033422354,0.0,13.641565649196597,0.0,12.211833327497468,0.0,10.810708772345189,0.0,9.14241108172816,0.0,7.228812520437711,0.0,4.910256521209793,0.0,3.572450484999583,0.0,2.3429805986982526,0.0
Smugs,252.62745098039215,0.0,13.726408932836906,0.0,236.2543848198598,0.0,297.0,0.0,240.0,0.0,194.0,0.0,155.0,0.0,116.0,0.0,83.0,0.0,50.0,0.0,27.0,0.0,11.0,0.0,10.196433825480788,0.0,17.233687939614086,0.0,15.491933384829668,0.0,13.92838827718412,0.0,12.449899597988733,0.0,10.770329614269007,0.0,9.1104335791443,0.0,7.0710678118654755,0.0,5.196152422706632,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,1.8006407074160318,0.0,,,,,,,,,,,,,,,,,,,,,10.196415819026916,0.0,15.05188043639572,0.0,13.783133807071621,0.0,12.241795905715014,0.0,10.882945650175092,0.0,9.123095904144916,0.0,7.429776896616894,0.0,5.506845596464909,0.0,3.8501269128933835,0.0,2.129383674672229,0.0
Sodot,218.34509803921566,0.0,12.842979792478816,0.0,211.21209638111242,0.0,246.0,0.0,189.0,0.0,153.0,0.0,125.0,0.0,82.0,0.0,53.0,0.0,28.0,0.0,13.0,0.0,7.0,0.0,9.106321517724822,0.0,15.684387141358123,0.0,13.74772708486752,0.0,12.36931687685298,0.0,11.180339887498949,0.0,9.055385138137417,0.0,7.280109889280518,0.0,5.291502622129181,0.0,3.605551275463989,0.0,2.6457513110645907,0.0,,,,,,,,,,,,,,,,,,,,,2.10107044797597,0.0,,,,,,,,,,,,,,,,,,,,,9.106310532563846,0.0,13.61223244930279,0.0,12.098062180871214,0.0,10.91186044133764,0.0,9.666805041936348,0.0,7.624081804692853,0.0,5.840181744424556,0.0,3.9846344035274925,0.0,2.732764614778186,0.0,2.1265438462061574,0.0
Sofas,222.70588235294116,0.0,12.844525594770316,0.0,221.63865475393192,0.0,266.0,0.0,225.0,0.0,182.0,0.0,131.0,0.0,85.0,0.0,45.0,0.0,19.0,0.0,12.0,0.0,2.0,0.0,9.202777210998574,0.0,16.30950643030009,0.0,15.0,0.0,13.490737563232042,0.0,11.445523142259598,0.0,9.219544457292887,0.0,6.708203932499369,0.0,4.358898943540674,0.0,3.4641016151377544,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,,,1.7848068681075961,0.0,,,,,,,,,,,,,,,,,,,,,9.202830824144106,0.0,14.157595063210032,0.0,13.214572116874313,0.0,11.786073808984204,0.0,9.759295931122816,0.0,7.438055123727628,0.0,4.731148060848005,0.0,2.7749019418237997,0.0,2.1291027299054197,0.0,0.6236827257316907,0.0
Sofos,215.03529411764703,0.0,12.5528621567978,0.0,212.46085954804354,0.0,255.0,0.0,207.0,0.0,167.0,0.0,117.0,0.0,76.0,0.0,40.0,0.0,17.0,0.0,10.0,0.0,2.0,0.0,8.890643884586346,0.0,15.968719422671311,0.0,14.38749456993816,0.0,12.922847983320086,0.0,10.816653826391969,0.0,8.717797887081348,0.0,6.324555320336759,0.0,4.123105625617661,0.0,3.1622776601683795,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,,,1.7328317744615893,0.0,,,,,,,,,,,,,,,,,,,,,8.890696862608895,0.0,13.849169468653818,0.0,12.64379434670321,0.0,11.223655995058122,0.0,9.123294448516932,0.0,6.965081216913763,0.0,4.46635519938749,0.0,2.6695683883797012,0.0,2.025556204615405,0.0,0.6236827257316907,0.0
Sohbt,231.1098039215686,0.0,13.200694935862137,0.0,218.65217110561196,0.0,266.0,0.0,220.0,0.0,178.0,0.0,142.0,0.0,83.0,0.0,52.0,0.0,31.0,0.0,15.0,0.0,5.0,0.0,9.333638907769684,0.0,16.30950643030009,0.0,14.832396974191326,0.0,13.341664064126334,0.0,11.916375287812984,0.0,9.1104335791443,0.0,7.211102550927978,0.0,5.5677643628300215,0.0,3.872983346207417,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,,,2.070368822342726,0.0,,,,,,,,,,,,,,,,,,,,,9.33361956134561,0.0,14.33773558231576,0.0,13.167325069481244,0.0,11.788074210302627,0.0,10.335876112674953,0.0,7.629256832498654,0.0,5.711395907835213,0.0,4.394692866513345,0.0,2.9609090622932825,0.0,1.514029476527879,0.0
Sohle,220.12156862745098,0.0,12.915111600404524,0.0,226.20193576836095,0.0,266.0,0.0,215.0,0.0,173.0,0.0,132.0,0.0,80.0,0.0,51.0,0.0,28.0,0.0,22.0,0.0,11.0,0.0,9.654062288593305,0.0,16.30950643030009,0.0,14.66287829861518,0.0,13.152946437965905,0.0,11.489125293076057,0.0,8.94427190999916,0.0,7.14142842854285,0.0,5.291502622129181,0.0,4.69041575982343,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,1.8393040847097264,0.0,,,,,,,,,,,,,,,,,,,,,9.654070111597372,0.0,14.239196961296267,0.0,12.983422773831332,0.0,11.530606554647537,0.0,9.85129316402732,0.0,7.323624235305841,0.0,5.483101187451219,0.0,4.222983300982253,0.0,3.7914654973896713,0.0,2.516716742994529,0.0
Solzo,201.13333333333333,0.0,12.414484105647766,0.0,222.61701740229415,0.0,237.0,0.0,191.0,0.0,154.0,0.0,112.0,0.0,74.0,0.0,53.0,0.0,34.0,0.0,20.0,0.0,7.0,0.0,9.4386222652926,0.0,15.394804318340652,0.0,13.820274961085254,0.0,12.409673645990857,0.0,10.583005244258363,0.0,8.602325267042627,0.0,7.280109889280518,0.0,5.830951894845301,0.0,4.47213595499958,0.0,2.6457513110645907,0.0,,,,,,,,,,,,,,,,,,,,,2.0140880740223754,0.0,,,,,,,,,,,,,,,,,,,,,9.438648733486156,0.0,13.18147833721188,0.0,12.059598455238984,0.0,10.642709053443456,0.0,8.884265034063096,0.0,6.940971379550476,0.0,5.665149966736866,0.0,4.619303907592815,0.0,3.368424210527443,0.0,1.8733559615033102,0.0
Sonde,234.51764705882354,0.0,13.25737417483319,0.0,208.89222417614297,0.0,267.0,0.0,210.0,0.0,173.0,0.0,132.0,0.0,81.0,0.0,49.0,0.0,21.0,0.0,13.0,0.0,7.0,0.0,9.010476737807396,0.0,16.34013463836819,0.0,14.491376746189438,0.0,13.152946437965905,0.0,11.489125293076057,0.0,9.0,0.0,7.0,0.0,4.58257569495584,0.0,3.605551275463989,0.0,2.6457513110645907,0.0,,,,,,,,,,,,,,,,,,,,,2.328747745850205,0.0,,,,,,,,,,,,,,,,,,,,,9.010490416661359,0.0,14.246324512807684,0.0,12.907147423582611,0.0,11.606476984363422,0.0,9.875146984228895,0.0,7.388938184238127,0.0,5.30890396610705,0.0,3.574410241833993,0.0,2.8894492511105487,0.0,2.1518669988632304,0.0
Sonko,221.01176470588234,0.0,12.793762897944138,0.0,225.28829785012493,0.0,258.0,0.0,208.0,0.0,170.0,0.0,139.0,0.0,87.0,0.0,53.0,0.0,31.0,0.0,21.0,0.0,6.0,0.0,9.668623093310824,0.0,16.06237840420901,0.0,14.422205101855956,0.0,13.038404810405298,0.0,11.789826122551595,0.0,9.327379053088816,0.0,7.280109889280518,0.0,5.5677643628300215,0.0,4.58257569495584,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,,,1.5199473685861613,0.0,,,,,,,,,,,,,,,,,,,,,9.668612779292037,0.0,13.964251919692181,0.0,12.701181866464331,0.0,11.300454871699399,0.0,10.045947243390811,0.0,7.578951006690874,0.0,5.554345910949077,0.0,4.373844249506321,0.0,3.5309840415947913,0.0,1.6268435019539307,0.0
Sorge,229.33333333333331,0.0,13.192030961605745,0.0,220.58628950492067,0.0,258.0,0.0,214.0,0.0,177.0,0.0,129.0,0.0,89.0,0.0,62.0,0.0,32.0,0.0,21.0,0.0,6.0,0.0,9.483446691164712,0.0,16.06237840420901,0.0,14.628738838327793,0.0,13.30413469565007,0.0,11.357816691600547,0.0,9.433981132056603,0.0,7.874007874011811,0.0,5.656854249492381,0.0,4.58257569495584,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,,,2.4864494529330767,0.0,,,,,,,,,,,,,,,,,,,,,9.483463965372083,0.0,13.969240572360402,0.0,12.98090411976951,0.0,11.72840719483849,0.0,9.736879147199128,0.0,7.733256456468368,0.0,6.153031923518687,0.0,4.298413314047525,0.0,3.3549322781161126,0.0,1.7525521340755306,0.0
Sorte,207.05490196078432,0.0,12.691192791513222,0.0,219.2752599934209,0.0,225.0,0.0,193.0,0.0,161.0,0.0,118.0,0.0,83.0,0.0,60.0,0.0,29.0,0.0,19.0,0.0,4.0,0.0,9.45561895733018,0.0,15.0,0.0,13.892443989449804,0.0,12.68857754044952,0.0,10.862780491200215,0.0,9.1104335791443,0.0,7.745966692414834,0.0,5.385164807134504,0.0,4.358898943540674,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.8449828401074266,0.0,,,,,,,,,,,,,,,,,,,,,9.455644265808587,0.0,13.112346781495718,0.0,12.261429336740932,0.0,11.180755888490223,0.0,9.288624460116575,0.0,7.505158338914793,0.0,6.042351693801239,0.0,4.140997561335472,0.0,3.1926190544547857,0.0,1.2936504421492556,0.0
