,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772867,0.0,252.0,0.0,222.0,0.0,186.0,0.0,156.0,0.0,123.0,0.0,89.0,0.0,63.0,0.0,35.0,0.0,14.0,0.0,15.874507866387544,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.489995996796797,0.0,11.090536506409418,0.0,9.433981132056603,0.0,7.937253933193772,0.0,5.916079783099616,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,3.918137056471624,0.0,,,,,,,,,,,,,,,,,,,15.475516523755271,0.0,14.637324197569077,0.0,13.437986250335765,0.0,12.284630821076835,0.0,10.833819376771793,0.0,9.199793003811697,0.0,7.7686354842914636,0.0,5.753141047652648,0.0,3.592062703434178,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,292.0,0.0,237.0,0.0,199.0,0.0,169.0,0.0,126.0,0.0,93.0,0.0,66.0,0.0,30.0,0.0,15.0,0.0,17.08800749063506,0.0,15.394804318340652,0.0,14.106735979665885,0.0,13.0,0.0,11.224972160321824,0.0,9.643650760992955,0.0,8.12403840463596,0.0,5.477225575051661,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,1.9296121053750144,0.0,,,,,,,,,,,,,,,,,,,16.579615929896477,0.0,15.059765122408049,0.0,13.865396802472295,0.0,12.78156533600922,0.0,11.015871200704668,0.0,9.46992736873072,0.0,7.944950529207806,0.0,5.2885425265232255,0.0,3.7149424612281554,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,263.0,0.0,217.0,0.0,176.0,0.0,144.0,0.0,110.0,0.0,78.0,0.0,55.0,0.0,31.0,0.0,13.0,0.0,16.217274740226856,0.0,14.730919862656235,0.0,13.2664991614216,0.0,12.0,0.0,10.488088481701515,0.0,8.831760866327848,0.0,7.416198487095663,0.0,5.5677643628300215,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,3.0496232850085256,0.0,,,,,,,,,,,,,,,,,,,15.734551382408497,0.0,14.387103959324518,0.0,13.015409167133965,0.0,11.799269272590116,0.0,10.242580374942357,0.0,8.62169985472607,0.0,7.224156893974516,0.0,5.386293611212014,0.0,3.466465451381107,0.0
Abtäs,242.61176470588234,0.0,13.807851490494269,0.0,271.0,0.0,234.0,0.0,191.0,0.0,157.0,0.0,126.0,0.0,83.0,0.0,55.0,0.0,31.0,0.0,14.0,0.0,16.46207763315433,0.0,15.297058540778355,0.0,13.820274961085254,0.0,12.529964086141668,0.0,11.224972160321824,0.0,9.1104335791443,0.0,7.416198487095663,0.0,5.5677643628300215,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,1.8605568027753472,0.0,,,,,,,,,,,,,,,,,,,15.94493985315781,0.0,14.849503726635332,0.0,13.568176001485265,0.0,12.33516439339033,0.0,11.002934095216489,0.0,8.901589701924044,0.0,7.217057701749412,0.0,5.397771416991674,0.0,3.582091340281073,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.0,0.0,214.0,0.0,180.0,0.0,147.0,0.0,111.0,0.0,83.0,0.0,55.0,0.0,34.0,0.0,10.0,0.0,15.905973720586866,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.12435565298214,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.416198487095663,0.0,5.830951894845301,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.0802659474926752,0.0,,,,,,,,,,,,,,,,,,,15.49430601716134,0.0,14.328391439148586,0.0,13.14157828381669,0.0,11.849079076939205,0.0,10.222558451908755,0.0,8.789395921831417,0.0,7.151677053949605,0.0,5.607573906123651,0.0,3.0324554715826038,0.0
Adern,235.03529411764708,0.0,13.66097329859118,0.0,266.0,0.0,222.0,0.0,186.0,0.0,148.0,0.0,107.0,0.0,82.0,0.0,60.0,0.0,29.0,0.0,13.0,0.0,16.30950643030009,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.165525060596439,0.0,10.344080432788601,0.0,9.055385138137417,0.0,7.745966692414834,0.0,5.385164807134504,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.4791942383879504,0.0,,,,,,,,,,,,,,,,,,,15.834971504460485,0.0,14.631066129227074,0.0,13.391664113514071,0.0,11.944639737151046,0.0,10.085974978353196,0.0,8.816871759303943,0.0,7.5409255559324535,0.0,5.220398011479907,0.0,3.4075764095464196,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,254.0,0.0,210.0,0.0,178.0,0.0,144.0,0.0,113.0,0.0,90.0,0.0,67.0,0.0,38.0,0.0,16.0,0.0,15.937377450509228,0.0,14.491376746189438,0.0,13.341664064126334,0.0,12.0,0.0,10.63014581273465,0.0,9.486832980505138,0.0,8.18535277187245,0.0,6.164414002968976,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,2.6149317230060514,0.0,,,,,,,,,,,,,,,,,,,15.449517899092646,0.0,14.210120974175307,0.0,13.142804452767582,0.0,11.797717465263938,0.0,10.383536493544323,0.0,9.233766314451737,0.0,7.960354945606844,0.0,5.998895588690387,0.0,3.8170027576869,0.0
Adria,224.24313725490197,0.0,13.54736518374554,0.0,248.0,0.0,217.0,0.0,181.0,0.0,145.0,0.0,111.0,0.0,87.0,0.0,60.0,0.0,33.0,0.0,8.0,0.0,15.748015748023622,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.041594578792296,0.0,10.535653752852738,0.0,9.327379053088816,0.0,7.745966692414834,0.0,5.744562646538029,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,2.5600561021209027,0.0,,,,,,,,,,,,,,,,,,,15.239732707583395,0.0,14.421771651847811,0.0,13.23207847324051,0.0,11.848343041159891,0.0,10.254919883765643,0.0,9.08626070115562,0.0,7.495222164099079,0.0,5.55453892661011,0.0,2.663719093487594,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,282.0,0.0,245.0,0.0,204.0,0.0,156.0,0.0,112.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,16.792855623746664,0.0,15.652475842498529,0.0,14.2828568570857,0.0,12.489995996796797,0.0,10.583005244258363,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.880549889265133,0.0,,,,,,,,,,,,,,,,,,,16.421193212765004,0.0,15.375306794632358,0.0,14.053538799765171,0.0,12.314864354770226,0.0,10.2735217368852,0.0,7.841231121784457,0.0,5.5530918818783706,0.0,3.791718757531109,0.0,1.5610869729352557,0.0
Agenk,251.83529411764704,0.0,14.015995695367646,0.0,296.0,0.0,244.0,0.0,205.0,0.0,172.0,0.0,123.0,0.0,91.0,0.0,66.0,0.0,34.0,0.0,9.0,0.0,17.204650534085253,0.0,15.620499351813308,0.0,14.317821063276353,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.539392014169456,0.0,8.12403840463596,0.0,5.830951894845301,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2.0006434674702978,0.0,,,,,,,,,,,,,,,,,,,16.767735949991824,0.0,15.324486622439144,0.0,14.077466534055807,0.0,12.892220045317497,0.0,10.83103106957158,0.0,9.278445315509057,0.0,7.843329233628971,0.0,5.542754801800678,0.0,2.748809570172186,0.0
Agent,237.078431372549,0.0,13.594128252768197,0.0,275.0,0.0,225.0,0.0,182.0,0.0,152.0,0.0,108.0,0.0,78.0,0.0,55.0,0.0,26.0,0.0,6.0,0.0,16.583123951777,0.0,15.0,0.0,13.490737563232042,0.0,12.328828005937952,0.0,10.392304845413264,0.0,8.831760866327848,0.0,7.416198487095663,0.0,5.0990195135927845,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,3.337397349766541,0.0,,,,,,,,,,,,,,,,,,,16.178700473120028,0.0,14.724586949306747,0.0,13.278240462056406,0.0,12.158889516776496,0.0,10.142856763456338,0.0,8.572338443814246,0.0,7.1608765945049635,0.0,4.844254236744309,0.0,2.2228568885943183,0.0
Ahnen,237.58039215686273,0.0,13.366501421316622,0.0,294.0,0.0,238.0,0.0,179.0,0.0,142.0,0.0,88.0,0.0,53.0,0.0,23.0,0.0,9.0,0.0,2.0,0.0,17.146428199482248,0.0,15.427248620541512,0.0,13.379088160259652,0.0,11.916375287812984,0.0,9.38083151964686,0.0,7.280109889280518,0.0,4.795831523312719,0.0,3.0,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,1.7324646256019824,0.0,,,,,,,,,,,,,,,,,,,16.77165382152892,0.0,15.136489061953407,0.0,13.086930723250761,0.0,11.733722967195401,0.0,9.087536540283859,0.0,7.0147866945747355,0.0,4.625180387915267,0.0,2.831207871461541,0.0,1.2897316065804634,0.0
Aigön,233.30196078431374,0.0,13.430216638395986,0.0,280.0,0.0,226.0,0.0,183.0,0.0,145.0,0.0,106.0,0.0,73.0,0.0,49.0,0.0,26.0,0.0,5.0,0.0,16.73320053068151,0.0,15.033296378372908,0.0,13.527749258468683,0.0,12.041594578792296,0.0,10.295630140987,0.0,8.54400374531753,0.0,7.0,0.0,5.0990195135927845,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,2.066504187309759,0.0,,,,,,,,,,,,,,,,,,,16.374774980889395,0.0,14.757088762430353,0.0,13.24659862374134,0.0,11.794912547165964,0.0,10.002846854964316,0.0,8.274010161285092,0.0,6.791567152639041,0.0,4.9133772731747705,0.0,2.121713486907744,0.0
Akkus,240.1098039215686,0.0,13.73902973651089,0.0,277.0,0.0,237.0,0.0,203.0,0.0,170.0,0.0,120.0,0.0,89.0,0.0,61.0,0.0,42.0,0.0,17.0,0.0,16.64331697709324,0.0,15.394804318340652,0.0,14.247806848775006,0.0,13.038404810405298,0.0,10.954451150103322,0.0,9.433981132056603,0.0,7.810249675906654,0.0,6.48074069840786,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,1.8186996164046472,0.0,,,,,,,,,,,,,,,,,,,16.231929161752383,0.0,15.028399330860974,0.0,13.940649283475887,0.0,12.773511694241195,0.0,10.684161822232749,0.0,9.19484388100907,0.0,7.583935856275679,0.0,6.265399112051769,0.0,4.005473237302382,0.0
Aktie,219.42745098039217,0.0,13.512323394085257,0.0,238.0,0.0,210.0,0.0,185.0,0.0,154.0,0.0,122.0,0.0,87.0,0.0,64.0,0.0,40.0,0.0,17.0,0.0,15.427248620541512,0.0,14.491376746189438,0.0,13.601470508735444,0.0,12.409673645990857,0.0,11.045361017187261,0.0,9.327379053088816,0.0,8.0,0.0,6.324555320336759,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,2.643621046627496,0.0,,,,,,,,,,,,,,,,,,,15.026592541125277,0.0,14.191735991029773,0.0,13.350510153947893,0.0,12.20343014616501,0.0,10.768916715963586,0.0,9.119429362828628,0.0,7.773021272707477,0.0,6.107561625364049,0.0,4.003274178020743,0.0
