,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,227.15028714169713,0.0,13.100124434285764,0.0,8.620805706445513,0.0
Abend,257.89663137731276,0.0,14.054446832517197,0.0,8.921967662072095,0.0
Aboln,227.7593187852988,0.0,13.150109885578283,0.0,8.958468910535963,0.0
Abtäs,242.04716292690838,0.0,13.436940921329995,0.0,7.674202168504518,0.0
Acker,223.93680068882122,0.0,13.111447213235554,0.0,7.314561974365807,0.0
Adern,238.01783172923567,0.0,13.596426527328573,0.0,8.255703105820881,0.0
Adler,228.1050234754336,0.0,13.341386866439347,0.0,9.102228191901231,0.0
Adria,225.98594347407823,0.0,13.164625576900944,0.0,9.345509849840473,0.0
Affen,233.10270719643623,0.0,13.656892408580632,0.0,9.90441643353186,0.0
Agenk,254.17978748504942,0.0,14.014070577488177,0.0,8.234837421314456,0.0
Agent,239.18202247359346,0.0,13.605078387257118,0.0,8.457225331077757,0.0
Ahnen,239.77259559627458,0.0,13.667925111018823,0.0,7.425364868298147,0.0
Aigön,236.16779212515408,0.0,13.432762550891882,0.0,9.180931867664354,0.0
Akkus,241.19980402346476,0.0,13.523659558926175,0.0,7.515848685570292,0.0
Aktie,220.63969679768775,0.0,13.149984367995403,0.0,8.74833357333073,0.0
Alahn,228.57903928955068,0.0,13.246310706462774,0.0,8.777572152600731,0.0
Alarm,227.58093117708938,0.0,13.155095421147381,0.0,8.999348977161732,0.0
Alben,235.77118499841578,0.0,13.508481130049331,0.0,8.556503285836156,0.0
Algen,238.24329924419993,0.0,13.615021549549319,0.0,9.109075043563244,0.0
Alibi,212.64607205864945,0.0,12.902377829259471,0.0,10.581027483314877,0.0
Allas,213.00267354558005,0.0,12.741535172706476,0.0,9.104502625249623,0.0
Alpen,239.7274824207061,0.0,13.641360506181147,0.0,9.561275624506326,0.0
Altar,205.60476023086903,0.0,12.577535606230873,0.0,9.031286737023875,0.0
Alten,215.18510071363136,0.0,12.992311434513022,0.0,8.504036685834345,0.0
Alter,207.00384088376967,0.0,12.756883009552018,0.0,8.817955456933683,0.0
Amche,244.98626940860976,0.0,13.625559097201588,0.0,7.760342954940844,0.0
Amtig,239.55563385435602,0.0,13.555511805392838,0.0,9.867571294812272,0.0
Andam,257.8610391619791,0.0,13.933754819993503,0.0,8.43029034673397,0.0
Anein,223.43474118289095,0.0,13.259465381097272,0.0,7.931312611478789,0.0
Angel,238.31980318267102,0.0,13.617149938233656,0.0,9.330379557300866,0.0
Angst,237.3318804992356,0.0,13.447772686363718,0.0,8.1939898670832,0.0
Angur,234.7396226486659,0.0,13.41783540366847,0.0,8.381641283248928,0.0
Anker,231.82593026139847,0.0,13.447610128225783,0.0,7.283411691286455,0.0
Anmas,245.69141648461087,0.0,13.554222782485688,0.0,7.189643800346957,0.0
Anmut,232.99725863082068,0.0,13.316113068380222,0.0,7.993391550611072,0.0
Annag,246.64886212413705,0.0,13.697835151841929,0.0,8.268601988811527,0.0
Anper,241.3479522988016,0.0,13.668591129637228,0.0,8.609657434621639,0.0
Antus,220.00714710577753,0.0,12.93619771782345,0.0,7.305329828293489,0.0
Anzug,241.6216589716695,0.0,13.662608422943684,0.0,7.835873995034836,0.0
Apfel,239.32355046446773,0.0,13.711048090979256,0.0,11.122471314662182,0.0
