,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,5786.02530118497,64.92937719249358,121.05589668303223,1.4454453171192576,5762.666321994715,76.84546681368666,120.64279123075434,1.348975111984361,29.92012668122037,0.32651459739558536,176.53648660074916,6.593372811169171,66.45452733161464,1.097475923080325
Abart,5786.02530118497,64.92937719249358,121.05589668303223,1.4454453171192576,5762.666321994715,76.84546681368666,120.64279123075434,1.348975111984361,29.92012668122037,0.32651459739558536,176.53648660074916,6.593372811169171,66.45452733161464,1.097475923080325
Abart,5786.02530118497,64.92937719249358,121.05589668303223,1.4454453171192576,5762.666321994715,76.84546681368666,120.64279123075434,1.348975111984361,29.92012668122037,0.32651459739558536,176.53648660074916,6.593372811169171,66.45452733161464,1.097475923080325
Abart,5786.02530118497,64.92937719249358,121.05589668303223,1.4454453171192576,5762.666321994715,76.84546681368666,120.64279123075434,1.348975111984361,29.92012668122037,0.32651459739558536,176.53648660074916,6.593372811169171,66.45452733161464,1.097475923080325
Abend,5805.537556547315,68.22894871009241,121.34881507032543,1.3442461647411996,5770.295636401728,72.50649818098017,120.83844901213213,1.3737477212834568,29.833542175050724,0.32545875074916114,176.76776793306152,6.287169664169772,66.46192835413434,1.0759985441647673
Abend,5805.537556547315,68.22894871009241,121.34881507032543,1.3442461647411996,5770.295636401728,72.50649818098017,120.83844901213213,1.3737477212834568,29.833542175050724,0.32545875074916114,176.76776793306152,6.287169664169772,66.46192835413434,1.0759985441647673
Abend,5805.537556547315,68.22894871009241,121.34881507032543,1.3442461647411996,5770.295636401728,72.50649818098017,120.83844901213213,1.3737477212834568,29.833542175050724,0.32545875074916114,176.76776793306152,6.287169664169772,66.46192835413434,1.0759985441647673
Abend,5805.537556547315,68.22894871009241,121.34881507032543,1.3442461647411996,5770.295636401728,72.50649818098017,120.83844901213213,1.3737477212834568,29.833542175050724,0.32545875074916114,176.76776793306152,6.287169664169772,66.46192835413434,1.0759985441647673
Aboln,5789.537041989653,75.77012760587996,121.13460614551825,1.353468354847609,5784.389083624809,69.18752017643455,120.8915306186582,1.3403326375988163,29.896323766379027,0.34056431935677084,177.0351527976614,7.46125713846089,66.49254412529231,1.1327098493708012
Aboln,5789.537041989653,75.77012760587996,121.13460614551825,1.353468354847609,5784.389083624809,69.18752017643455,120.8915306186582,1.3403326375988163,29.896323766379027,0.34056431935677084,177.0351527976614,7.46125713846089,66.49254412529231,1.1327098493708012
Aboln,5789.537041989653,75.77012760587996,121.13460614551825,1.353468354847609,5784.389083624809,69.18752017643455,120.8915306186582,1.3403326375988163,29.896323766379027,0.34056431935677084,177.0351527976614,7.46125713846089,66.49254412529231,1.1327098493708012
Aboln,5789.537041989653,75.77012760587996,121.13460614551825,1.353468354847609,5784.389083624809,69.18752017643455,120.8915306186582,1.3403326375988163,29.896323766379027,0.34056431935677084,177.0351527976614,7.46125713846089,66.49254412529231,1.1327098493708012
Abtäs,5792.680054773783,60.50608605324788,121.08670080205738,1.6070002589721175,5770.899603644449,72.19434008852008,120.66965035038908,1.255347733150933,29.895162109019555,0.36485349712450604,177.55269622990897,6.095304130078762,66.2701525569305,1.1101450518608118
Abtäs,5792.680054773783,60.50608605324788,121.08670080205738,1.6070002589721175,5770.899603644449,72.19434008852008,120.66965035038908,1.255347733150933,29.895162109019555,0.36485349712450604,177.55269622990897,6.095304130078762,66.2701525569305,1.1101450518608118
Abtäs,5792.680054773783,60.50608605324788,121.08670080205738,1.6070002589721175,5770.899603644449,72.19434008852008,120.66965035038908,1.255347733150933,29.895162109019555,0.36485349712450604,177.55269622990897,6.095304130078762,66.2701525569305,1.1101450518608118
Abtäs,5792.680054773783,60.50608605324788,121.08670080205738,1.6070002589721175,5770.899603644449,72.19434008852008,120.66965035038908,1.255347733150933,29.895162109019555,0.36485349712450604,177.55269622990897,6.095304130078762,66.2701525569305,1.1101450518608118
Acker,5789.652231115539,73.7568421491096,121.29830245476964,1.3023504549845992,5762.648639410087,80.84917238708086,120.96991929086549,1.4386724649409688,29.965480459796655,0.3309172012647047,177.28451313706145,6.227017139984492,66.40403250330401,1.1218172391446195
Acker,5789.652231115539,73.7568421491096,121.29830245476964,1.3023504549845992,5762.648639410087,80.84917238708086,120.96991929086549,1.4386724649409688,29.965480459796655,0.3309172012647047,177.28451313706145,6.227017139984492,66.40403250330401,1.1218172391446195
