,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,259.68208665599707,0.0,253.0,0.0,223.0,0.0,189.0,0.0,157.0,0.0,125.0,0.0,90.0,0.0,60.0,0.0,34.0,0.0,12.0,0.0,10.563925079289074,0.0,15.905973720586866,0.0,14.933184523068078,0.0,13.74772708486752,0.0,12.529964086141668,0.0,11.180339887498949,0.0,9.486832980505138,0.0,7.745966692414834,0.0,5.830951894845301,0.0,3.4641016151377544,0.0,,,,,,,,,,,,,,,,,,,,,4.751714621353254,0.0,,,,,,,,,,,,,,,,,,,,,10.562979095136976,0.0,14.079565284277017,0.0,13.374593723583523,0.0,12.449518754242664,0.0,11.139074083535448,0.0,9.791250357765652,0.0,8.006030364845586,0.0,6.347742761810162,0.0,4.431794363266988,0.0,2.6637507998523353,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,254.08271743082165,0.0,297.0,0.0,241.0,0.0,200.0,0.0,170.0,0.0,127.0,0.0,93.0,0.0,64.0,0.0,29.0,0.0,13.0,0.0,10.485042752706521,0.0,17.233687939614086,0.0,15.524174696260024,0.0,14.142135623730951,0.0,13.038404810405298,0.0,11.269427669584644,0.0,9.643650760992955,0.0,8.0,0.0,5.385164807134504,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,,,2.1457450968042315,0.0,,,,,,,,,,,,,,,,,,,,,10.484550753936379,0.0,15.318630361807628,0.0,13.91987825981764,0.0,12.855505616266612,0.0,11.677082941973667,0.0,9.835982464221681,0.0,8.33503061110435,0.0,6.618698210620537,0.0,4.147257705773007,0.0,3.0151652515743717,0.0
Aboln,225.43529411764706,0.0,13.33274047124836,0.0,251.49421037473581,0.0,264.0,0.0,219.0,0.0,180.0,0.0,144.0,0.0,109.0,0.0,77.0,0.0,54.0,0.0,29.0,0.0,11.0,0.0,10.248602712579803,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.416407864998739,0.0,12.0,0.0,10.44030650891055,0.0,8.774964387392123,0.0,7.3484692283495345,0.0,5.385164807134504,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,3.6372444500263796,0.0,,,,,,,,,,,,,,,,,,,,,10.248139278421275,0.0,14.277119707192147,0.0,13.079397236001322,0.0,11.948193248658688,0.0,10.459189066482317,0.0,8.948580506245952,0.0,7.434271314808503,0.0,6.171232214266695,0.0,4.20255733129171,0.0,2.682222905641173,0.0
Abtäs,242.61176470588234,0.0,13.807851490494269,0.0,250.52694173359353,0.0,272.0,0.0,237.0,0.0,193.0,0.0,161.0,0.0,125.0,0.0,83.0,0.0,52.0,0.0,29.0,0.0,11.0,0.0,10.240773840124538,0.0,16.492422502470642,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.68857754044952,0.0,11.180339887498949,0.0,9.1104335791443,0.0,7.211102550927978,0.0,5.385164807134504,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,2.1383547920054107,0.0,,,,,,,,,,,,,,,,,,,,,10.240393619430018,0.0,14.576624968255636,0.0,13.826834888772865,0.0,12.62837668516299,0.0,11.321200089875836,0.0,9.777415627662753,0.0,7.657901967853791,0.0,6.079999199131991,0.0,4.226876649906327,0.0,2.475174283075212,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.41804469247415,0.0,253.0,0.0,217.0,0.0,181.0,0.0,148.0,0.0,111.0,0.0,83.0,0.0,54.0,0.0,33.0,0.0,11.0,0.0,10.354080696791645,0.0,15.905973720586866,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.3484692283495345,0.0,5.744562646538029,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,2.427894466094444,0.0,,,,,,,,,,,,,,,,,,,,,10.35408199507987,0.0,14.055999375281806,0.0,13.106803981698988,0.0,12.000707778479374,0.0,10.68172582397582,0.0,9.034691596061956,0.0,7.582135439842589,0.0,5.93216008897609,0.0,4.337356183400179,0.0,2.185751579892347,0.0
Adern,235.03529411764708,0.0,13.66097329859118,0.0,247.60775513094842,0.0,267.0,0.0,225.0,0.0,188.0,0.0,148.0,0.0,106.0,0.0,81.0,0.0,59.0,0.0,28.0,0.0,13.0,0.0,10.193628269628233,0.0,16.34013463836819,0.0,15.0,0.0,13.711309200802088,0.0,12.165525060596439,0.0,10.295630140987,0.0,9.0,0.0,7.681145747868608,0.0,5.291502622129181,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,,,2.966933155183231,0.0,,,,,,,,,,,,,,,,,,,,,10.193595164774022,0.0,14.493585547354982,0.0,13.340241881123278,0.0,12.274696418776314,0.0,10.74439460736865,0.0,8.835853948123566,0.0,7.649728121636882,0.0,6.351564546984161,0.0,4.049133244608905,0.0,2.8070518536353153,0.0
Adler,225.62745098039215,0.0,13.644998154090903,0.0,256.3201792231472,0.0,252.0,0.0,214.0,0.0,180.0,0.0,146.0,0.0,113.0,0.0,89.0,0.0,67.0,0.0,37.0,0.0,17.0,0.0,10.508445527365316,0.0,15.874507866387544,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.083045973594572,0.0,10.63014581273465,0.0,9.433981132056603,0.0,8.18535277187245,0.0,6.082762530298219,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,,,3.2213490562378864,0.0,,,,,,,,,,,,,,,,,,,,,10.509168032648244,0.0,14.010670453744183,0.0,13.18961446450423,0.0,12.145324681047866,0.0,10.743561040445636,0.0,9.344248781992354,0.0,8.087400086546326,0.0,6.953663704747583,0.0,4.807035211857345,0.0,3.215946901171572,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,253.3474464478798,0.0,248.0,0.0,219.0,0.0,183.0,0.0,148.0,0.0,111.0,0.0,82.0,0.0,59.0,0.0,32.0,0.0,8.0,0.0,10.309129972374826,0.0,15.748015748023622,0.0,14.798648586948742,0.0,13.527749258468683,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.055385138137417,0.0,7.681145747868608,0.0,5.656854249492381,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,,,3.12042710782234,0.0,,,,,,,,,,,,,,,,,,,,,10.30967370695321,0.0,13.982708921232344,0.0,13.298418183211037,0.0,12.126293552163137,0.0,10.770604992719145,0.0,9.135365232116412,0.0,7.708861441614366,0.0,6.3611902238950115,0.0,4.203681813196103,0.0,2.3540661071845888,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,256.6777796348514,0.0,284.0,0.0,248.0,0.0,206.0,0.0,156.0,0.0,109.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,10.059976348554839,0.0,16.852299546352718,0.0,15.748015748023622,0.0,14.352700094407323,0.0,12.489995996796797,0.0,10.44030650891055,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0067702126224436,0.0,,,,,,,,,,,,,,,,,,,,,10.05987700078506,0.0,15.013078081888764,0.0,14.034182959895169,0.0,12.8246178096066,0.0,10.833678442605198,0.0,8.791750460070222,0.0,6.617243126028621,0.0,4.561075848133686,0.0,2.928598354201841,0.0,1.1792780364899225,0.0
Agenk,251.83529411764704,0.0,14.015995695367646,0.0,261.12185417581486,0.0,299.0,0.0,247.0,0.0,206.0,0.0,172.0,0.0,123.0,0.0,92.0,0.0,64.0,0.0,34.0,0.0,9.0,0.0,10.662566036610398,0.0,17.291616465790582,0.0,15.716233645501712,0.0,14.352700094407323,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.591663046625438,0.0,8.0,0.0,5.830951894845301,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,2.25319376069082,0.0,,,,,,,,,,,,,,,,,,,,,10.66237762560147,0.0,15.364996992692769,0.0,13.987956303355102,0.0,12.868252551080918,0.0,11.588524773362984,0.0,9.392224045496675,0.0,8.013282493858409,0.0,6.417975330057498,0.0,4.390337192656059,0.0,2.1291407952674724,0.0
Agent,237.078431372549,0.0,13.594128252768197,0.0,247.2238181706604,0.0,278.0,0.0,228.0,0.0,184.0,0.0,152.0,0.0,110.0,0.0,79.0,0.0,52.0,0.0,26.0,0.0,6.0,0.0,10.08097848864682,0.0,16.673332000533065,0.0,15.0996688705415,0.0,13.564659966250536,0.0,12.328828005937952,0.0,10.488088481701515,0.0,8.888194417315589,0.0,7.211102550927978,0.0,5.0990195135927845,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,,,4.0145756959839725,0.0,,,,,,,,,,,,,,,,,,,,,10.080696752247244,0.0,14.750533819978525,0.0,13.402467198388766,0.0,12.18037650268066,0.0,10.907240573406282,0.0,8.882429056941763,0.0,7.27071231291425,0.0,5.728569517576757,0.0,3.799298174594891,0.0,1.7821694358495617,0.0
Ahnen,237.58039215686273,0.0,13.366501421316618,0.0,231.45346062142715,0.0,295.0,0.0,241.0,0.0,181.0,0.0,142.0,0.0,87.0,0.0,52.0,0.0,23.0,0.0,8.0,0.0,2.0,0.0,9.319244398821136,0.0,17.175564037317667,0.0,15.524174696260024,0.0,13.45362404707371,0.0,11.916375287812984,0.0,9.327379053088816,0.0,7.211102550927978,0.0,4.795831523312719,0.0,2.8284271247461903,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,,,1.9968078306937211,0.0,,,,,,,,,,,,,,,,,,,,,9.319292704875025,0.0,15.257066326057487,0.0,13.56153841266505,0.0,11.781860118681973,0.0,10.14592932350134,0.0,7.614321228928702,0.0,5.621769571626187,0.0,3.6095626007831028,0.0,1.7709451796749291,0.0,0.9538418109347588,0.0
