,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,356.91285057308176,0.0,17.31074857935631,0.0,9.394255753403531,0.0
Abend,423.26104945267105,0.0,18.97155704627222,0.0,8.888874332906434,0.0
Aboln,385.42353337332713,0.0,18.101470172111586,0.0,10.673582338505026,0.0
Abtäs,374.144522632499,0.0,17.635723913229587,0.0,8.301974364066778,0.0
Acker,351.4882727522154,0.0,17.316815729532205,0.0,7.704270870850367,0.0
Adern,378.7790745438184,0.0,18.009917951859332,0.0,8.289030468295529,0.0
Adler,355.55515088087196,0.0,17.482831739877604,0.0,9.895571332951448,0.0
Adria,350.2851547158534,0.0,17.250768308356353,0.0,9.429455603012869,0.0
Affen,359.44273273737383,0.0,17.49941323574357,0.0,11.474889924570654,0.0
Agenk,432.0773536922818,0.0,19.252240049210368,0.0,9.693964530616675,0.0
Agent,391.55153955658756,0.0,18.24411380731973,0.0,9.306641782536811,0.0
Ahnen,405.63540504145647,0.0,18.685615141599357,0.0,7.878639042174109,0.0
Aigön,397.5105829491946,0.0,18.35728056059431,0.0,9.98740636882986,0.0
Akkus,409.621238172458,0.0,18.74741121586136,0.0,8.564086404913393,0.0
Aktie,347.6264675879856,0.0,17.22949479025914,0.0,8.996749736097858,0.0
Alahn,386.97965100325575,0.0,18.24298986592184,0.0,9.815591249758064,0.0
Alarm,383.32998059979997,0.0,18.107771219730502,0.0,11.495117395595349,0.0
Alben,381.5565113561054,0.0,18.045970032764657,0.0,9.612362675353376,0.0
Algen,392.6410120837394,0.0,18.353028472886763,0.0,11.004374932444072,0.0
Alibi,329.4880983499013,0.0,16.748185903357964,0.0,11.58072682708583,0.0
Allas,324.60863655672006,0.0,16.632309925690294,0.0,11.103136304529087,0.0
Alpen,383.6000784522002,0.0,18.17560705056564,0.0,10.210329738462,0.0
Altar,317.3864722078697,0.0,16.426176236539984,0.0,9.674457821761559,0.0
Alten,341.17613089039975,0.0,17.090374695884176,0.0,8.995729515114181,0.0
Alter,312.71842715205923,0.0,16.351685895808277,0.0,9.280787266479821,0.0
