,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,259.68208665599707,0.0,253.0,0.0,223.0,0.0,189.0,0.0,157.0,0.0,125.0,0.0,90.0,0.0,60.0,0.0,34.0,0.0,12.0,0.0,10.563925079289074,0.0,15.905973720586866,0.0,14.933184523068078,0.0,13.74772708486752,0.0,12.529964086141668,0.0,11.180339887498949,0.0,9.486832980505138,0.0,7.745966692414834,0.0,5.830951894845301,0.0,3.4641016151377544,0.0,2503.3506414594913,0.0,3182.2497028396265,0.0,2716.157002207727,0.0,209.5331251293507,0.0,174.78600488429277,0.0,165.94458719857775,0.0,132.66747724386187,0.0,123.24406215682112,0.0,108.94791048574768,0.0,86.78421102609506,0.0,4.751714621353254,0.0,14.896936144882703,0.0,2248.648612486835,0.0,1561.8085232382427,0.0,1412.0407953937759,0.0,1240.329053267585,0.0,1522.18057037588,0.0,1565.7110339017963,0.0,1830.6521179594954,0.0,1620.4683161711766,0.0,888.9040788362948,0.0,10.563925080093421,0.0,14.049324069159596,0.0,13.348201565522887,0.0,12.425201589588458,0.0,11.131884782944725,0.0,9.755021520798902,0.0,7.996002327482497,0.0,6.3433240329402585,0.0,4.4264749142810125,0.0,2.65567662461533,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,254.08271743082165,0.0,297.0,0.0,241.0,0.0,200.0,0.0,170.0,0.0,127.0,0.0,93.0,0.0,64.0,0.0,29.0,0.0,13.0,0.0,10.485042752706521,0.0,17.233687939614086,0.0,15.524174696260024,0.0,14.142135623730951,0.0,13.038404810405298,0.0,11.269427669584644,0.0,9.643650760992955,0.0,8.0,0.0,5.385164807134504,0.0,3.605551275463989,0.0,1694.0026250178994,0.0,3207.562786809874,0.0,2717.2652181960475,0.0,219.07739110877367,0.0,195.29716085360465,0.0,184.06377550307712,0.0,153.77906191776327,0.0,147.21899402037658,0.0,134.8390464561877,0.0,119.49124852324385,0.0,2.1457450968042315,0.0,16.208905402427895,0.0,4568.355089950222,0.0,1471.5154650635188,0.0,910.175869200516,0.0,855.6766837614346,0.0,1631.5475408938182,0.0,2036.2264364062469,0.0,1278.7585753397668,0.0,1531.9616437215163,0.0,850.3606669898095,0.0,10.485042753520249,0.0,15.292627546888918,0.0,13.886405049340793,0.0,12.817935049828979,0.0,11.667486585977073,0.0,9.82320523277582,0.0,8.346674736835691,0.0,6.625597405189401,0.0,4.1381707703956945,0.0,3.0129619615111958,0.0
Aboln,225.43529411764706,0.0,13.33274047124836,0.0,251.49421037473581,0.0,264.0,0.0,219.0,0.0,180.0,0.0,144.0,0.0,109.0,0.0,77.0,0.0,54.0,0.0,29.0,0.0,11.0,0.0,10.248602712579803,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.416407864998739,0.0,12.0,0.0,10.44030650891055,0.0,8.774964387392123,0.0,7.3484692283495345,0.0,5.385164807134504,0.0,3.3166247903554,0.0,1676.466886918768,0.0,3185.476168223908,0.0,2712.9682710665556,0.0,196.925226326837,0.0,168.53043768373865,0.0,159.22917766013862,0.0,124.32608877387496,0.0,116.92463955947208,0.0,104.51824000044486,0.0,85.41433919567702,0.0,3.6372444500263796,0.0,15.469928837871567,0.0,2702.0659191139002,0.0,2550.7874764728963,0.0,1810.332597635864,0.0,2378.096234291438,0.0,2580.6905663129137,0.0,2415.53161177045,0.0,2138.6784111943143,0.0,1648.2230801904054,0.0,926.0012739103848,0.0,10.248602712916714,0.0,14.226856909036721,0.0,13.060928347445456,0.0,11.925978656859561,0.0,10.46889457362442,0.0,8.954086830194301,0.0,7.450953050653643,0.0,6.1789427485891535,0.0,4.201096667395464,0.0,2.6817907651142012,0.0
Abtäs,242.61176470588234,0.0,13.807851490494269,0.0,250.52694173359353,0.0,272.0,0.0,237.0,0.0,193.0,0.0,161.0,0.0,125.0,0.0,83.0,0.0,52.0,0.0,29.0,0.0,11.0,0.0,10.240773840124538,0.0,16.492422502470642,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.68857754044952,0.0,11.180339887498949,0.0,9.1104335791443,0.0,7.211102550927978,0.0,5.385164807134504,0.0,3.3166247903554,0.0,2494.8943685736645,0.0,3188.0077987416435,0.0,2722.7664246654176,0.0,231.9995471728662,0.0,205.06426929162433,0.0,195.11934655971405,0.0,160.96299788904986,0.0,152.46838737233372,0.0,142.30256808854327,0.0,125.90593308952879,0.0,2.1383547920054107,0.0,26.473304172171773,0.0,1725.470026262771,0.0,781.4848377355091,0.0,1028.0244149428247,0.0,756.7186162030589,0.0,2269.8088289388274,0.0,1341.1720978518954,0.0,1600.588059846866,0.0,2146.7066480751514,0.0,670.6064351698953,0.0,10.240773840180756,0.0,14.578926295559693,0.0,13.824607620842674,0.0,12.62954217258246,0.0,11.305675964651698,0.0,9.76179171235565,0.0,7.658753207199576,0.0,6.077163388814093,0.0,4.216032892079162,0.0,2.4743292582109753,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.41804469247415,0.0,253.0,0.0,217.0,0.0,181.0,0.0,148.0,0.0,111.0,0.0,83.0,0.0,54.0,0.0,33.0,0.0,11.0,0.0,10.354080696791645,0.0,15.905973720586866,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.3484692283495345,0.0,5.744562646538029,0.0,3.3166247903554,0.0,1546.5736158981474,0.0,563.5948775317033,0.0,313.6937650486812,0.0,216.04622172798798,0.0,182.79190896136626,0.0,156.63946812586903,0.0,131.5696744258527,0.0,124.88801055705096,0.0,111.15995935351168,0.0,49.94923277109843,0.0,2.427894466094444,0.0,14.246375085919334,0.0,3287.113411117458,0.0,2786.840273413371,0.0,1295.4350328193834,0.0,576.8574823931596,0.0,1102.8520394979896,0.0,1071.2329927808564,0.0,1814.042692316038,0.0,1925.6518968090686,0.0,998.6925363494724,0.0,10.354080696140013,0.0,14.09801796808372,0.0,13.136239653976528,0.0,11.987083955198592,0.0,10.657055951351616,0.0,9.035944786990742,0.0,7.595771801397112,0.0,5.941099998647137,0.0,4.341022295478337,0.0,2.1852504426150943,0.0
Adern,235.03529411764708,0.0,13.66097329859118,0.0,247.60775513094842,0.0,267.0,0.0,225.0,0.0,188.0,0.0,148.0,0.0,106.0,0.0,81.0,0.0,59.0,0.0,28.0,0.0,13.0,0.0,10.193628269628233,0.0,16.34013463836819,0.0,15.0,0.0,13.711309200802088,0.0,12.165525060596439,0.0,10.295630140987,0.0,9.0,0.0,7.681145747868608,0.0,5.291502622129181,0.0,3.605551275463989,0.0,1634.7681015296407,0.0,630.2536364212813,0.0,448.0533749539491,0.0,269.1800314498309,0.0,245.00173978760023,0.0,238.74376491868884,0.0,223.09588697958148,0.0,220.54310315156093,0.0,212.7489955570939,0.0,203.55865887955053,0.0,2.966933155183231,0.0,14.676831720710528,0.0,3217.568274569799,0.0,2819.6548008622344,0.0,1739.9713673255778,0.0,2173.3781473273957,0.0,2270.3875843627015,0.0,2132.7566043513375,0.0,1829.202695522412,0.0,1475.8910019339082,0.0,975.0446806826806,0.0,10.19362826946563,0.0,14.446698385334889,0.0,13.349213978041153,0.0,12.279845929366891,0.0,10.733897773190872,0.0,8.814796482707317,0.0,7.644602479499279,0.0,6.35380550240305,0.0,4.051568077196215,0.0,2.8063305255756945,0.0
Adler,225.62745098039215,0.0,13.644998154090903,0.0,256.3201792231472,0.0,252.0,0.0,214.0,0.0,180.0,0.0,146.0,0.0,113.0,0.0,89.0,0.0,67.0,0.0,37.0,0.0,17.0,0.0,10.508445527365316,0.0,15.874507866387544,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.083045973594572,0.0,10.63014581273465,0.0,9.433981132056603,0.0,8.18535277187245,0.0,6.082762530298219,0.0,4.123105625617661,0.0,1635.8211393829927,0.0,640.0784094586038,0.0,444.4366534257385,0.0,268.122636347393,0.0,246.96441928859093,0.0,239.99081105222456,0.0,225.67717892420933,0.0,223.12711037399748,0.0,215.80199015675817,0.0,205.54598295418268,0.0,3.2213490562378864,0.0,14.424477821251921,0.0,4207.545200279396,0.0,3103.946537158539,0.0,1415.2817481908917,0.0,876.8924934232222,0.0,1336.668276547988,0.0,1287.1494817715304,0.0,1803.8079899969084,0.0,2057.7622283057412,0.0,1135.3175119379723,0.0,10.50844552686981,0.0,14.005538886059975,0.0,13.193346753409354,0.0,12.13301705047614,0.0,10.736831328706092,0.0,9.332826432425659,0.0,8.08925486565539,0.0,6.9494049187758815,0.0,4.8073480069599395,0.0,3.216607504169843,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,253.3474464478798,0.0,248.0,0.0,219.0,0.0,183.0,0.0,148.0,0.0,111.0,0.0,82.0,0.0,59.0,0.0,32.0,0.0,8.0,0.0,10.309129972374826,0.0,15.748015748023622,0.0,14.798648586948742,0.0,13.527749258468683,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.055385138137417,0.0,7.681145747868608,0.0,5.656854249492381,0.0,2.8284271247461903,0.0,2384.2498119228985,0.0,582.9389130393944,0.0,455.6488518932562,0.0,270.74162722435454,0.0,245.97321490459578,0.0,239.9201405135947,0.0,224.96178963978292,0.0,217.99663190440674,0.0,210.8514190583333,0.0,200.12281466989202,0.0,3.12042710782234,0.0,14.612410352942707,0.0,3461.1619438528187,0.0,1893.129764660639,0.0,1524.917522732489,0.0,1788.122908515156,0.0,1562.55405475251,0.0,1294.9565653139443,0.0,1501.8960335668562,0.0,1432.7620080991371,0.0,1070.0987955191026,0.0,10.309129972944149,0.0,13.953013892872404,0.0,13.286842404444688,0.0,12.131552351509594,0.0,10.79524361571543,0.0,9.132489859606654,0.0,7.714178843557104,0.0,6.36431318935439,0.0,4.199176905781611,0.0,2.350427392388029,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,256.6777796348514,0.0,284.0,0.0,248.0,0.0,206.0,0.0,156.0,0.0,109.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,10.059976348554839,0.0,16.852299546352718,0.0,15.748015748023622,0.0,14.352700094407323,0.0,12.489995996796797,0.0,10.44030650891055,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,4134.387037978581,0.0,933.3734144836185,0.0,909.7458832649693,0.0,879.1450266036719,0.0,846.6435014458883,0.0,819.4979959742371,0.0,779.8075343945607,0.0,696.0880816933168,0.0,400.9955651583912,0.0,304.83074531218807,0.0,2.0067702126224436,0.0,19.8591463072173,0.0,2807.204066063846,0.0,2679.4337798086726,0.0,2014.8452491464086,0.0,2512.5306193615197,0.0,3054.843223344607,0.0,2345.156670575325,0.0,3630.868620554161,0.0,2976.859310943592,0.0,1882.2432150158922,0.0,10.05997634793461,0.0,15.022181966890193,0.0,14.045606842930997,0.0,12.806726285734769,0.0,10.811794417935984,0.0,8.780918758071298,0.0,6.623292741795925,0.0,4.5651148510771025,0.0,2.923781050567823,0.0,1.1778044245485229,0.0
Agenk,251.83529411764704,0.0,14.015995695367646,0.0,261.12185417581486,0.0,299.0,0.0,247.0,0.0,206.0,0.0,172.0,0.0,123.0,0.0,92.0,0.0,64.0,0.0,34.0,0.0,9.0,0.0,10.662566036610398,0.0,17.291616465790582,0.0,15.716233645501712,0.0,14.352700094407323,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.591663046625438,0.0,8.0,0.0,5.830951894845301,0.0,3.0,0.0,2272.9855058201224,0.0,4993.563207695934,0.0,4620.315438072051,0.0,3068.9045236185843,0.0,1492.6695886165896,0.0,915.7865460960854,0.0,911.450778174103,0.0,809.0620054372284,0.0,632.7021144004545,0.0,133.7319210452623,0.0,2.25319376069082,0.0,19.482940209230353,0.0,2307.6905792706993,0.0,1121.6405885959734,0.0,653.0043092274354,0.0,806.897652499795,0.0,1345.102911742129,0.0,1698.4724413035215,0.0,1636.7789477890403,0.0,1403.9737300672439,0.0,420.93181375527723,0.0,10.662566037592015,0.0,15.332374008432632,0.0,13.982207689313443,0.0,12.88337661141541,0.0,11.588122510611594,0.0,9.388982639638945,0.0,8.008483309165321,0.0,6.422065240400841,0.0,4.390027771991321,0.0,2.128803540124149,0.0
