,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,227.39368442693177,0.0,13.46060849802892,0.0,8.967320998998106,0.0
Abend,255.05769236881014,0.0,14.06410591761389,0.0,8.612058850613511,0.0
Aboln,225.95411504077472,0.0,13.237358026212778,0.0,9.22468202840466,0.0
Abtäs,242.3076247602723,0.0,13.701696167264629,0.0,7.969698069438259,0.0
Acker,223.1337274819194,0.0,13.257253777257649,0.0,7.4688511255287295,0.0
Adern,235.24401775809446,0.0,13.560866754764099,0.0,8.197799124199223,0.0
Adler,226.31681017293872,0.0,13.55289725239896,0.0,9.22390123960265,0.0
Adria,224.89518330189924,0.0,13.455246004474416,0.0,9.807380694978812,0.0
Affen,230.8665049845676,0.0,13.335279923519355,0.0,9.321660498910507,0.0
Agenk,251.68464942427025,0.0,13.914152300791853,0.0,8.063130366726634,0.0
Agent,237.0478524518411,0.0,13.489358109776566,0.0,8.222517117504944,0.0
Ahnen,237.61209845328435,0.0,13.25404296883763,0.0,7.055373859218898,0.0
Aigön,233.61865980601522,0.0,13.330709074434427,0.0,8.795577794257213,0.0
Akkus,239.7603211394879,0.0,13.631598226255154,0.0,7.612090611452663,0.0
Aktie,219.874028776275,0.0,13.417837941176735,0.0,8.994822528270113,0.0
Alahn,227.88113104404152,0.0,13.161456170439868,0.0,8.319851888059942,0.0
Alarm,228.63058032204788,0.0,13.586053609638896,0.0,9.017621562066207,0.0
Alben,233.93339384038904,0.0,13.584035099311546,0.0,7.969571213566766,0.0
Algen,235.86016164502598,0.0,13.520981859897482,0.0,8.755439784572653,0.0
Alibi,211.5596719535779,0.0,13.342466354381706,0.0,10.721274525281014,0.0
Allas,212.92832422537413,0.0,13.03375633373866,0.0,9.38907661631599,0.0
Alpen,237.37628483069045,0.0,13.703749723970311,0.0,8.865364605312513,0.0
Altar,205.765724433116,0.0,12.935833384319158,0.0,9.051888915946256,0.0
Alten,213.66753271652038,0.0,13.034544499665497,0.0,8.091557367355202,0.0
Alter,206.41254683783401,0.0,13.019874314893352,0.0,8.639500564217686,0.0
Amche,245.59354325437516,0.0,13.64048819871679,0.0,7.494320407965676,0.0
Amtig,239.20620802956705,0.0,13.858823772559031,0.0,10.558093420095522,0.0
Andam,256.8728338060225,0.0,14.076762765538309,0.0,8.403220536186636,0.0
Anein,221.005089716851,0.0,13.068390344493176,0.0,8.235921715539378,0.0
Angel,236.2082756575773,0.0,13.529524304327813,0.0,9.61533301894299,0.0
Angst,234.88228328115724,0.0,13.336745510967342,0.0,8.42877231199953,0.0
Angur,232.42696591848824,0.0,13.234752248705455,0.0,8.755301351784455,0.0
Anker,230.100950911486,0.0,13.46910510293873,0.0,7.40713846668619,0.0
Anmas,245.79388381159131,0.0,13.650307940918957,0.0,7.392373849882036,0.0
Anmut,232.53376783821574,0.0,13.368251990871194,0.0,7.9683243825554335,0.0
Annag,244.2826068751907,0.0,13.450007888381593,0.0,8.47199619053534,0.0
Anper,239.16907761112515,0.0,13.699890357829236,0.0,8.452837038725965,0.0
Antus,218.412195853749,0.0,12.797676981382931,0.0,7.649631596205552,0.0
Anzug,236.30727748872016,0.0,13.299710665709778,0.0,8.486348303944672,0.0
Apfel,237.9469493291595,0.0,13.831059554549368,0.0,11.059855299140832,0.0
Arahn,229.5693663218134,0.0,13.154944637894632,0.0,7.742170602638485,0.0
Arcer,209.04466493594947,0.0,12.840123172137474,0.0,7.561743281168315,0.0
Arche,223.37248959860943,0.0,13.024590315194896,0.0,7.566605305465943,0.0
Ardal,225.80973953930092,0.0,13.475621642622814,0.0,10.181165700458596,0.0
Arena,225.80358687948757,0.0,13.193352017150392,0.0,7.624282061741738,0.0
Argon,229.2639031211338,0.0,13.158409611694655,0.0,8.415781111445337,0.0
Arier,206.2674962956724,0.0,13.032722854735995,0.0,8.585141702846132,0.0
Arman,237.51146744516205,0.0,13.591388386957789,0.0,7.669007469408578,0.0
Armee,241.3770758269025,0.0,13.864673363052308,0.0,7.359589179060736,0.0
Armen,238.15828984988013,0.0,13.671400078773374,0.0,7.256619117680007,0.0
Armöt,228.95632947270008,0.0,13.459524442822877,0.0,8.27885327019871,0.0
Aroma,232.44056287240792,0.0,13.437595698032958,0.0,8.09074458060267,0.0
Arten,215.35576799429222,0.0,13.027969535327566,0.0,7.513876081933745,0.0
Artis,203.51107253177562,0.0,12.84558600085303,0.0,9.146447454088408,0.0
Asien,221.63076238008742,0.0,13.105501654865774,0.0,7.189433726784284,0.0
Astän,229.65620002896497,0.0,13.196925639111637,0.0,6.745294006914179,0.0
Athen,229.7162771286255,0.0,13.210909913492204,0.0,7.587554113467629,0.0
Atmen,237.6443221554285,0.0,13.6459776161737,0.0,7.487646431037751,0.0
Augen,242.855593236567,0.0,13.447327814747707,0.0,7.912871037539356,0.0
Aurer,213.89242948939125,0.0,12.970579570867292,0.0,7.56587745261205,0.0
Autor,205.12348462771095,0.0,12.570956814460413,0.0,8.034954429478528,0.0
Babys,256.3979779498268,0.0,13.99403226716144,0.0,8.535508071844077,0.0
Backe,242.37747214435706,0.0,13.638810043973248,0.0,6.788835374906139,0.0
Bahre,242.1650448143824,0.0,13.604783574460358,0.0,7.342527787192763,0.0
Banco,227.13636628922217,0.0,12.880742960637281,0.0,6.631928959401151,0.0
Banda,253.66941775165,0.0,13.850306647924775,0.0,7.698025155891017,0.0
Bande,254.29695816232606,0.0,13.928316831537382,0.0,7.18595867538321,0.0
Bands,252.00104517038375,0.0,13.777999435637255,0.0,7.189144472503511,0.0
Banja,236.91230298581212,0.0,13.382659853364698,0.0,9.006360498840566,0.0
Banjo,229.22121642177376,0.0,13.104809731419195,0.0,8.767228171599378,0.0
Bantu,229.43323010248145,0.0,13.132241771056817,0.0,7.503409623728906,0.0
Barde,246.96424614518077,0.0,13.913558067707067,0.0,7.616469797918686,0.0
Bares,235.87949020751665,0.0,13.482642984305226,0.0,6.549611979353915,0.0
Bargs,247.05576702684402,0.0,13.720817358831457,0.0,7.933226092273481,0.0
Barke,241.91804038402972,0.0,13.827482624909578,0.0,7.057857007961713,0.0
Basam,257.5884593529355,0.0,14.004133067527134,0.0,6.828084048340027,0.0
Basar,235.32958723544647,0.0,13.403874667509198,0.0,6.950818933627533,0.0
Basen,243.23139551885083,0.0,13.499163717400751,0.0,5.990487385036479,0.0
Basis,231.38670005633423,0.0,13.32323198631162,0.0,7.623058757191142,0.0
Batik,228.5833178012116,0.0,13.586451349604166,0.0,8.723644857405196,0.0
Bauch,237.30274406946938,0.0,13.125075841069952,0.0,7.227761750880605,0.0
Bauda,251.66638521715322,0.0,13.769455730693544,0.0,8.151488174787454,0.0
Bauts,230.33079681257988,0.0,13.175958595943408,0.0,7.4626692349327,0.0
Bcckt,222.10502903558597,0.0,13.07525584548439,0.0,7.619314588250855,0.0
Bcdfw,254.71318690563254,0.0,13.991164885568372,0.0,9.658290664145742,0.0
Bdhnf,256.01692514383063,0.0,13.905302788570111,0.0,9.099481720909093,0.0
Beben,255.4946534676517,0.0,14.028363534236675,0.0,6.700352872279307,0.0
Beere,239.1045409557666,0.0,13.723254761349764,0.0,7.226125207638713,0.0
Beete,238.62655223202637,0.0,13.697440492692715,0.0,7.393834044645869,0.0
Beine,233.4135190309147,0.0,13.516464585736234,0.0,7.36558135143826,0.0
Bekem,264.87330399711675,0.0,14.48658657367666,0.0,6.975656003560254,0.0
Betel,226.52912769721334,0.0,13.495293222875414,0.0,8.64270302388711,0.0
Beule,232.28506921208123,0.0,13.453215723658987,0.0,8.506263930845,0.0
Beuns,238.76502240157072,0.0,13.300636695824018,0.0,6.63734225629728,0.0
Bezug,248.82075845686185,0.0,13.743173403675774,0.0,8.177600726106242,0.0
Bgrkq,266.8551141088829,0.0,14.562369028108039,0.0,10.16092245555327,0.0
Bgtts,236.4223540971659,0.0,13.544081120517463,0.0,8.774358176496996,0.0
Bhrps,253.3417322348185,0.0,13.95115096250362,0.0,8.827720536525838,0.0
Bhthl,234.37782150714222,0.0,13.429079367303089,0.0,9.720193392222768,0.0
Bhwxz,259.0140897917847,0.0,14.080405129472673,0.0,7.949434567675012,0.0
Bibel,233.86460881658545,0.0,13.81276616214302,0.0,9.222999565953945,0.0
Biegi,234.99036496971223,0.0,13.733441051404144,0.0,10.02793666832628,0.0
Biere,226.17416095127004,0.0,13.504467107516577,0.0,7.928407903493984,0.0
Biest,223.330102105103,0.0,13.321778135042413,0.0,7.736844610778492,0.0
Binde,242.12320433919228,0.0,13.794562736079186,0.0,8.036069911881,0.0
Blama,247.80221633992832,0.0,13.957774143610806,0.0,8.528674905207467,0.0
Blete,226.4937905754017,0.0,13.49503128915766,0.0,8.396107274230634,0.0
Bljts,216.15179128741613,0.0,13.144513465456585,0.0,10.230240961254218,0.0
Bllly,214.06800715485676,0.0,13.33113613711657,0.0,12.367462308021215,0.0
Bllsd,231.82171058241443,0.0,13.655936164959892,0.0,9.887614882091576,0.0
Block,222.65978356679435,0.0,13.16203187073071,0.0,8.241676070454567,0.0
Blogs,237.93333523748151,0.0,13.462695726738623,0.0,8.965647437112427,0.0
Bloht,221.93016135398415,0.0,13.098947425817894,0.0,8.607818234575864,0.0
Bluff,226.34103959672288,0.0,13.301283669818355,0.0,11.098478674717802,0.0
Blume,243.88434177269926,0.0,13.84239273122024,0.0,8.030046595562924,0.0
Bluse,229.86136706989697,0.0,13.294245087257872,0.0,7.6711775305931145,0.0
Blöße,244.58425836210546,0.0,13.627777131889475,0.0,8.126650086738946,0.0
Bmlll,225.31375625122888,0.0,13.729159788283797,0.0,11.563042420889243,0.0
Boden,246.75947575899755,0.0,13.666352954088794,0.0,7.347929142563379,0.0
Bogen,249.15164609120671,0.0,13.623350833236552,0.0,7.577274290803915,0.0
Bohne,241.85150649855115,0.0,13.34889905971792,0.0,6.7759624930832185,0.0
Bombe,262.2474210300102,0.0,14.260483652847297,0.0,7.324218469085235,0.0
Bonus,230.47306471797035,0.0,12.93827094767006,0.0,6.770371378778027,0.0
Borke,234.40489138431047,0.0,13.563114688353188,0.0,7.296738396122954,0.0
Borte,219.7838813221544,0.0,13.128274905954573,0.0,7.67541292961268,0.0
Bosse,236.66945235920537,0.0,13.273126961184175,0.0,6.284036516349705,0.0
Boten,226.95901716270106,0.0,13.140703473693117,0.0,6.913391873586464,0.0
Botin,214.19144871510437,0.0,12.91518219911891,0.0,8.439807387240098,0.0
Boxer,233.32321364455987,0.0,13.445324669837163,0.0,7.084376151262186,0.0
Bqnhs,260.8560640394559,0.0,13.988873348335293,0.0,8.143807058783086,0.0
Brand,243.95155711925594,0.0,13.72581511334905,0.0,8.274670077032917,0.0
Brata,226.85668417426115,0.0,13.324861080063512,0.0,8.53053223226277,0.0
Braue,233.13660895555012,0.0,13.361138465159776,0.0,7.540749526335485,0.0
Braut,222.1597460924866,0.0,13.11890677781715,0.0,8.119885074059406,0.0
Brett,217.20516299011,0.0,13.24878120261981,0.0,8.397561536533097,0.0
Briea,225.5422257113431,0.0,13.42214689580125,0.0,8.38528993616949,0.0
Brief,223.27864883622843,0.0,13.429028460265322,0.0,9.480096664767736,0.0
Brite,215.29139324443378,0.0,13.265271853836026,0.0,8.763328814879507,0.0
Brktp,244.4250261681404,0.0,14.089062188176527,0.0,9.38933440686152,0.0
Brntq,237.97322803913124,0.0,13.737594041046647,0.0,9.577919877960424,0.0
Bruch,227.61484387197928,0.0,12.993894330986231,0.0,7.800182235686432,0.0
Brust,220.57273948460528,0.0,13.04420508500337,0.0,7.672631792895579,0.0
Brxgr,242.32473926611635,0.0,13.822835901986963,0.0,8.801529360826338,0.0
Bryin,223.7127623770458,0.0,13.30923008109891,0.0,9.815356122402981,0.0
Brühe,244.50918774790793,0.0,13.606217815678823,0.0,7.400511459678945,0.0
Bsmgt,259.113267959533,0.0,14.162594443435964,0.0,8.207628948802162,0.0
Bubul,236.43167024902584,0.0,13.479864394446373,0.0,9.092810486448489,0.0
Buche,238.10818388301655,0.0,13.213249229257567,0.0,7.034772732151408,0.0
Buchs,235.81227089107418,0.0,13.054700834688196,0.0,7.037958529271709,0.0
Bucht,227.131321019953,0.0,12.96825543989477,0.0,7.613908279875329,0.0
Buden,249.89192087499583,0.0,13.739327050894131,0.0,7.416580777596124,0.0
Bulle,220.31834953282436,0.0,13.252142107429531,0.0,9.653045920339032,0.0
Bunde,249.9162542786051,0.0,13.738876184485871,0.0,7.493491698577197,0.0
Bupel,245.1005497462997,0.0,13.875374362551094,0.0,9.576214744395887,0.0
Burve,224.76879262078546,0.0,13.15855545143355,0.0,7.730288853553121,0.0
Busch,235.8671389995141,0.0,13.05570762611154,0.0,7.059374141897225,0.0
Bvdct,228.11686339621474,0.0,13.291819739422339,0.0,9.006013339751291,0.0
Bvrnx,229.2584315842608,0.0,13.31834083368495,0.0,7.758342549621523,0.0
Bvßxn,248.45692688961526,0.0,13.601697911894455,0.0,7.750458973107943,0.0
Bxhmh,271.46638579037835,0.0,14.311913364890247,0.0,7.467591386404326,0.0
Bäche,249.31894257155108,0.0,13.598493278059138,0.0,6.517648846403768,0.0
Bärte,234.1270851266872,0.0,13.5897229916934,0.0,7.226940678897787,0.0
Böhme,263.6397321770606,0.0,14.10951746633339,0.0,7.351891106438277,0.0
Bölls,221.7220490675823,0.0,13.202114836248159,0.0,9.769891788980466,0.0
Börse,235.22673170548964,0.0,13.394555081551733,0.0,6.919316958719989,0.0
Börön,232.83164237427695,0.0,13.174534856471151,0.0,7.204777758982058,0.0
Bücke,244.82346883918942,0.0,13.643221576277902,0.0,7.073361130998602,0.0
Bühne,251.81065219310273,0.0,13.621844859016768,0.0,6.821606861014441,0.0
Bürde,249.41024284001313,0.0,13.917882513776503,0.0,7.90099555401115,0.0
Büros,230.040993100685,0.0,13.130124544720159,0.0,7.072160347740519,0.0
Büste,238.01780531312028,0.0,13.46536885973922,0.0,7.268088561727495,0.0
Cache,221.5867473090586,0.0,12.66100541196767,0.0,7.7726591289233635,0.0
Cahpa,243.74672294283403,0.0,13.434744106705393,0.0,9.680241973428972,0.0
Ccvjr,190.9613080483396,0.0,12.045336990876486,0.0,11.06641433154715,0.0
Cdkvw,241.3610640726261,0.0,13.664034683922043,0.0,9.805669253648201,0.0
Cechu,217.14686125388386,0.0,12.449986478985066,0.0,8.417876874378829,0.0
Cents,212.18831507076044,0.0,12.591974454041278,0.0,8.202454176644725,0.0
Cgkvz,227.76554509149133,0.0,13.211568989838987,0.0,9.723838093232365,0.0
Cgpqv,256.38003603489494,0.0,14.032914032530769,0.0,12.36164853586067,0.0
Chaos,221.31921759306783,0.0,12.55792133840657,0.0,8.618051486310492,0.0
Chaot,212.63826772194665,0.0,12.46803206655961,0.0,9.194001236914112,0.0
Check,226.2042378116084,0.0,12.95773437562472,0.0,8.83963185733227,0.0
Chefs,227.40472233863622,0.0,12.940862610800108,0.0,9.952114727860454,0.0
Chile,207.73015339478172,0.0,12.737041118205742,0.0,10.910763451628503,0.0
