,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,226.69019607843137,0.0,13.202417263784469,0.0,267.0,0.0,233.0,0.0,192.0,0.0,149.0,0.0,120.0,0.0,76.0,0.0,54.0,0.0,17.0,0.0,8.0,0.0,16.34013463836819,0.0,15.264337522473747,0.0,13.856406460551018,0.0,12.206555615733702,0.0,10.954451150103322,0.0,8.717797887081348,0.0,7.3484692283495345,0.0,4.123105625617661,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,5.875825782105598,0.0,,,,,,,,,,,,,,,,,,,14.376006208790674,0.0,13.567781371763328,0.0,12.378642724545415,0.0,10.807539918369812,0.0,9.41159184462335,0.0,7.072712454572513,0.0,5.650136477295255,0.0,2.658025564126017,0.0,1.8469666372183693,0.0
Abend,257.94117647058823,0.0,14.156344023955038,0.0,291.0,0.0,251.0,0.0,209.0,0.0,166.0,0.0,130.0,0.0,91.0,0.0,64.0,0.0,24.0,0.0,10.0,0.0,17.05872210923198,0.0,15.84297951775486,0.0,14.45683229480096,0.0,12.884098726725126,0.0,11.40175425099138,0.0,9.539392014169456,0.0,8.0,0.0,4.898979485566356,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.6111072327195144,0.0,,,,,,,,,,,,,,,,,,,15.242639555786301,0.0,14.312125578820392,0.0,13.077004643437796,0.0,11.424210903539905,0.0,9.846328101977289,0.0,7.915437564931219,0.0,6.425362296927127,0.0,3.4574091947420738,0.0,2.18551916034265,0.0
Aboln,227.16862745098038,0.0,13.24726082108382,0.0,261.0,0.0,227.0,0.0,190.0,0.0,151.0,0.0,112.0,0.0,78.0,0.0,54.0,0.0,22.0,0.0,9.0,0.0,16.15549442140351,0.0,15.066519173319364,0.0,13.784048752090222,0.0,12.288205727444508,0.0,10.583005244258363,0.0,8.831760866327848,0.0,7.3484692283495345,0.0,4.69041575982343,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,4.362127768321624,0.0,,,,,,,,,,,,,,,,,,,14.191902343378603,0.0,13.316181941619817,0.0,12.228927253172156,0.0,10.794272766213187,0.0,8.987286158000588,0.0,7.21779519040138,0.0,5.8950414373632825,0.0,3.400833205010549,0.0,2.3741265760164327,0.0
Abtäs,242.1607843137255,0.0,13.546423519055931,0.0,283.0,0.0,239.0,0.0,193.0,0.0,151.0,0.0,115.0,0.0,78.0,0.0,52.0,0.0,18.0,0.0,4.0,0.0,16.822603841260722,0.0,15.459624833740307,0.0,13.892443989449804,0.0,12.288205727444508,0.0,10.723805294763608,0.0,8.831760866327848,0.0,7.211102550927978,0.0,4.242640687119285,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.415056535461822,0.0,,,,,,,,,,,,,,,,,,,14.843860828668163,0.0,13.819495609425648,0.0,12.389078380677148,0.0,10.90081968323339,0.0,9.183201106498908,0.0,7.320773334507647,0.0,5.727496556480373,0.0,2.884790243897894,0.0,1.4196480078207216,0.0
Acker,223.5607843137255,0.0,13.215922497452448,0.0,243.0,0.0,210.0,0.0,181.0,0.0,142.0,0.0,111.0,0.0,68.0,0.0,45.0,0.0,17.0,0.0,4.0,0.0,15.588457268119896,0.0,14.491376746189438,0.0,13.45362404707371,0.0,11.916375287812984,0.0,10.535653752852738,0.0,8.246211251235321,0.0,6.708203932499369,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.88244078920851,0.0,,,,,,,,,,,,,,,,,,,13.811615007034872,0.0,12.971255899126398,0.0,12.017215632207794,0.0,10.488480383473364,0.0,8.92418551247158,0.0,6.516054157354057,0.0,5.1299996519712865,0.0,2.4781209311830454,0.0,0.9689891739373675,0.0
Adern,237.72156862745095,0.0,13.698203127966273,0.0,266.0,0.0,236.0,0.0,197.0,0.0,159.0,0.0,120.0,0.0,81.0,0.0,54.0,0.0,24.0,0.0,11.0,0.0,16.30950643030009,0.0,15.362291495737216,0.0,14.035668847618199,0.0,12.609520212918492,0.0,10.954451150103322,0.0,9.0,0.0,7.3484692283495345,0.0,4.898979485566356,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,3.5647941423774068,0.0,,,,,,,,,,,,,,,,,,,14.58392831735955,0.0,13.834355813534906,0.0,12.638226057893656,0.0,11.152587533985386,0.0,9.391566415955,0.0,7.331525734200044,0.0,5.837874032571748,0.0,3.390346105292078,0.0,2.1583699397380207,0.0
Adler,227.32156862745103,0.0,13.436833010547003,0.0,258.0,0.0,225.0,0.0,189.0,0.0,147.0,0.0,113.0,0.0,74.0,0.0,49.0,0.0,21.0,0.0,10.0,0.0,16.06237840420901,0.0,15.0,0.0,13.74772708486752,0.0,12.12435565298214,0.0,10.63014581273465,0.0,8.602325267042627,0.0,7.0,0.0,4.58257569495584,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,4.126429307721215,0.0,,,,,,,,,,,,,,,,,,,14.291524934226116,0.0,13.442921355962069,0.0,12.295178758864985,0.0,10.642519586740827,0.0,8.99316862585142,0.0,6.881438698709763,0.0,5.550904575241039,0.0,3.2700417208431496,0.0,2.2843958018590813,0.0
Adria,225.27450980392155,0.0,13.262741039644096,0.0,265.0,0.0,235.0,0.0,203.0,0.0,157.0,0.0,114.0,0.0,75.0,0.0,49.0,0.0,24.0,0.0,8.0,0.0,16.278820596099706,0.0,15.329709716755891,0.0,14.247806848775006,0.0,12.529964086141668,0.0,10.677078252031311,0.0,8.660254037844387,0.0,7.0,0.0,4.898979485566356,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,4.1370817273375895,0.0,,,,,,,,,,,,,,,,,,,14.383771689746146,0.0,13.706048385844754,0.0,12.70468865490519,0.0,10.9408892995526,0.0,9.016259408735602,0.0,6.900556128063172,0.0,5.427368565963274,0.0,3.373855941586194,0.0,2.237677279902011,0.0
Affen,232.4,0.0,13.757871047628262,0.0,257.0,0.0,227.0,0.0,192.0,0.0,152.0,0.0,115.0,0.0,72.0,0.0,47.0,0.0,27.0,0.0,10.0,0.0,16.0312195418814,0.0,15.066519173319364,0.0,13.856406460551018,0.0,12.328828005937952,0.0,10.723805294763608,0.0,8.48528137423857,0.0,6.855654600401044,0.0,5.196152422706632,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.03853747813896,0.0,,,,,,,,,,,,,,,,,,,14.368930143230902,0.0,13.551092467090905,0.0,12.436323690891006,0.0,10.961185141827146,0.0,9.248448471256221,0.0,6.937598202960543,0.0,5.655919827072266,0.0,4.0508075565182455,0.0,2.234445601995542,0.0
Agenk,254.23529411764704,0.0,14.118868138913587,0.0,281.0,0.0,241.0,0.0,204.0,0.0,173.0,0.0,128.0,0.0,93.0,0.0,62.0,0.0,30.0,0.0,14.0,0.0,16.76305461424021,0.0,15.524174696260024,0.0,14.2828568570857,0.0,13.152946437965905,0.0,11.313708498984761,0.0,9.643650760992955,0.0,7.874007874011811,0.0,5.477225575051661,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,2.6402660386565304,0.0,,,,,,,,,,,,,,,,,,,15.022750061179922,0.0,14.00171063332758,0.0,12.898060284069476,0.0,11.66986919667261,0.0,9.797495763331014,0.0,7.985946021377521,0.0,6.31514637547423,0.0,4.0604454328946975,0.0,2.585062126532457,0.0
Agent,239.02352941176468,0.0,13.709018127074538,0.0,261.0,0.0,221.0,0.0,178.0,0.0,149.0,0.0,110.0,0.0,74.0,0.0,50.0,0.0,22.0,0.0,9.0,0.0,16.15549442140351,0.0,14.866068747318506,0.0,13.341664064126334,0.0,12.206555615733702,0.0,10.488088481701515,0.0,8.602325267042627,0.0,7.0710678118654755,0.0,4.69041575982343,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,4.925536997686914,0.0,,,,,,,,,,,,,,,,,,,14.45615022546695,0.0,13.37697916119116,0.0,12.008718858568368,0.0,10.776153756625728,0.0,9.006725873467145,0.0,7.141487384390396,0.0,5.760431139243132,0.0,3.604107763490828,0.0,2.189616897453437,0.0
