,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,254.0,0.0,222.0,0.0,186.0,0.0,155.0,0.0,127.0,0.0,98.0,0.0,61.0,0.0,35.0,0.0,17.0,0.0,15.937377450509228,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.449899597988733,0.0,11.269427669584644,0.0,9.899494936611665,0.0,7.810249675906654,0.0,5.916079783099616,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,4.896456485415022,0.0,,,,,,,,,,,,,,,,,,,13.796896071145591,0.0,13.16692728007773,0.0,12.12915497641596,0.0,11.014254601832167,0.0,9.874330587794514,0.0,8.338837368160926,0.0,6.175654471134964,0.0,4.329819955733255,0.0,3.096990837704773,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,276.0,0.0,230.0,0.0,193.0,0.0,164.0,0.0,132.0,0.0,100.0,0.0,66.0,0.0,39.0,0.0,19.0,0.0,16.61324772583615,0.0,15.165750888103101,0.0,13.892443989449804,0.0,12.806248474865697,0.0,11.489125293076057,0.0,10.0,0.0,8.12403840463596,0.0,6.244997998398398,0.0,4.358898943540674,0.0,,,,,,,,,,,,,,,,,,,2.3311119727248464,0.0,,,,,,,,,,,,,,,,,,,14.454298532955564,0.0,13.465425636608735,0.0,12.472422431142995,0.0,11.415432128838148,0.0,10.053978086337725,0.0,8.541183994104074,0.0,6.723150736817148,0.0,4.966388773087511,0.0,3.438971341354999,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,257.0,0.0,215.0,0.0,176.0,0.0,146.0,0.0,110.0,0.0,84.0,0.0,57.0,0.0,38.0,0.0,20.0,0.0,16.0312195418814,0.0,14.66287829861518,0.0,13.2664991614216,0.0,12.083045973594572,0.0,10.488088481701515,0.0,9.16515138991168,0.0,7.54983443527075,0.0,6.164414002968976,0.0,4.47213595499958,0.0,,,,,,,,,,,,,,,,,,,3.8513390677209585,0.0,,,,,,,,,,,,,,,,,,,13.771636620414961,0.0,12.862594363664664,0.0,11.584821459299357,0.0,10.550090955847686,0.0,9.075052862586324,0.0,7.707981649081028,0.0,6.23191609570494,0.0,4.955489476754725,0.0,3.4424585756897903,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,267.0,0.0,231.0,0.0,188.0,0.0,158.0,0.0,129.0,0.0,86.0,0.0,59.0,0.0,36.0,0.0,15.0,0.0,16.34013463836819,0.0,15.198684153570664,0.0,13.711309200802088,0.0,12.569805089976535,0.0,11.357816691600547,0.0,9.273618495495704,0.0,7.681145747868608,0.0,6.0,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.19977292180514,0.0,,,,,,,,,,,,,,,,,,,14.148325652318706,0.0,13.459840162325152,0.0,12.25038052230667,0.0,11.23285298755371,0.0,9.924800014771831,0.0,7.7809533219903955,0.0,6.247017660793508,0.0,4.563947311757666,0.0,2.925290104674647,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,247.0,0.0,211.0,0.0,172.0,0.0,142.0,0.0,111.0,0.0,79.0,0.0,55.0,0.0,36.0,0.0,11.0,0.0,15.716233645501712,0.0,14.52583904633395,0.0,13.114877048604,0.0,11.916375287812984,0.0,10.535653752852738,0.0,8.888194417315589,0.0,7.416198487095663,0.0,6.0,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,2.4428544965652694,0.0,,,,,,,,,,,,,,,,,,,13.533298124663656,0.0,12.800401529368026,0.0,11.48047871075774,0.0,10.372492766039644,0.0,8.893979009209481,0.0,7.329944598726091,0.0,5.777814333616438,0.0,4.4732673262655345,0.0,2.0977175738913814,0.0
Adern,235.03529411764708,0.0,13.660973298591182,0.0,264.0,0.0,219.0,0.0,182.0,0.0,150.0,0.0,111.0,0.0,84.0,0.0,61.0,0.0,34.0,0.0,22.0,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.490737563232042,0.0,12.24744871391589,0.0,10.535653752852738,0.0,9.16515138991168,0.0,7.810249675906654,0.0,5.830951894845301,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,3.0506611387781777,0.0,,,,,,,,,,,,,,,,,,,14.05550432236493,0.0,13.097772310340167,0.0,11.915018087174069,0.0,10.749372875857443,0.0,9.044759127316155,0.0,7.693368677118853,0.0,6.351120990233633,0.0,4.34897492101662,0.0,3.6031625414085666,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,250.0,0.0,205.0,0.0,168.0,0.0,142.0,0.0,116.0,0.0,84.0,0.0,64.0,0.0,42.0,0.0,21.0,0.0,15.811388300841896,0.0,14.317821063276353,0.0,12.96148139681572,0.0,11.916375287812984,0.0,10.770329614269007,0.0,9.16515138991168,0.0,8.0,0.0,6.48074069840786,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,3.354117937806353,0.0,,,,,,,,,,,,,,,,,,,13.640552135346367,0.0,12.748331648367994,0.0,11.491921801867624,0.0,10.524217790253672,0.0,9.304805841932101,0.0,7.84131954622675,0.0,6.602529090286058,0.0,4.94320485862991,0.0,3.5297721073987773,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,247.0,0.0,213.0,0.0,187.0,0.0,151.0,0.0,122.0,0.0,94.0,0.0,63.0,0.0,40.0,0.0,21.0,0.0,15.716233645501712,0.0,14.594519519326424,0.0,13.674794331177344,0.0,12.288205727444508,0.0,11.045361017187261,0.0,9.695359714832659,0.0,7.937253933193772,0.0,6.324555320336759,0.0,4.58257569495584,0.0,,,,,,,,,,,,,,,,,,,3.4147525889718513,0.0,,,,,,,,,,,,,,,,,,,13.594238305367067,0.0,12.914292939995955,0.0,12.085188892306396,0.0,10.783433324251444,0.0,9.496607907461684,0.0,8.193403269969998,0.0,6.288522495305483,0.0,4.73671064452268,0.0,3.555227221796463,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,273.0,0.0,237.0,0.0,193.0,0.0,153.0,0.0,106.0,0.0,59.0,0.0,34.0,0.0,19.0,0.0,4.0,0.0,16.522711641858304,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.36931687685298,0.0,10.295630140987,0.0,7.681145747868608,0.0,5.830951894845301,0.0,4.358898943540674,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9451428074768877,0.0,,,,,,,,,,,,,,,,,,,14.42242407858732,0.0,13.490538460348882,0.0,12.016909945997165,0.0,10.65119361118403,0.0,8.622444457319617,0.0,6.045149502921691,0.0,4.300752683129522,0.0,2.786987162803751,0.0,0.8603067720731844,0.0
Agenk,251.83529411764704,0.0,14.015995695367648,0.0,281.0,0.0,237.0,0.0,198.0,0.0,165.0,0.0,131.0,0.0,92.0,0.0,67.0,0.0,30.0,0.0,13.0,0.0,16.76305461424021,0.0,15.394804318340652,0.0,14.071247279470288,0.0,12.84523257866513,0.0,11.445523142259598,0.0,9.591663046625438,0.0,8.18535277187245,0.0,5.477225575051661,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.318077038910137,0.0,,,,,,,,,,,,,,,,,,,14.620335445722402,0.0,13.57335875650505,0.0,12.483701942193777,0.0,11.270658580774041,0.0,9.802294485296871,0.0,7.982686134720287,0.0,6.462858157490193,0.0,3.8328117710539105,0.0,2.500929001334341,0.0
