,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,312.0733210825929,0.0,16.198321131870596,0.0,9.75466415533367,0.0
Abend,381.1629879666857,0.0,18.020398035329368,0.0,9.139892602330635,0.0
Aboln,351.7932303750291,0.0,17.301050708016852,0.0,10.496201596788463,0.0
Abtäs,331.6084366498234,0.0,16.660791391291173,0.0,8.74174313691177,0.0
Acker,314.9964644672752,0.0,16.142314938025084,0.0,7.76793428109861,0.0
Adern,341.92031241379146,0.0,17.009497147202744,0.0,8.631077998785717,0.0
Adler,322.2488440512173,0.0,16.586824349899043,0.0,9.518712282526137,0.0
Adria,316.59531647832125,0.0,16.342245588882626,0.0,9.680229262423744,0.0
Affen,325.72123814226967,0.0,16.572301769782527,0.0,10.443113233345427,0.0
Agenk,396.90441095007145,0.0,18.221770238665588,0.0,9.827992069579615,0.0
Agent,355.3087615858878,0.0,17.315244686016158,0.0,9.955440572237128,0.0
Ahnen,366.66590096835887,0.0,17.58522742957604,0.0,8.061965278262551,0.0
Aigön,375.00619304299795,0.0,17.740663722541147,0.0,10.453727526041984,0.0
Akkus,368.305610254784,0.0,17.481479635906204,0.0,7.7314868895795374,0.0
Aktie,311.6417823220585,0.0,16.21803329579383,0.0,8.968479426714273,0.0
Alahn,348.109211832563,0.0,17.146694949102862,0.0,9.661620647052517,0.0
Alarm,347.67525860958506,0.0,17.09280212482713,0.0,11.46876227587191,0.0
Alben,345.4023428581722,0.0,17.186580790505527,0.0,9.36001413456191,0.0
Algen,363.5973025038817,0.0,17.56600441394964,0.0,10.891776007842806,0.0
Alibi,303.34783450287944,0.0,16.19807710733136,0.0,10.84633471419571,0.0
Allas,295.0248025990084,0.0,15.817473444540225,0.0,10.527167490534024,0.0
Alpen,348.1874808216454,0.0,17.227463079920195,0.0,10.248998241835112,0.0
Altar,279.3478963307774,0.0,15.363678739143468,0.0,9.712433095900128,0.0
Alten,304.71259497562045,0.0,16.14450173062745,0.0,9.082257531671376,0.0
Alter,278.11133553926794,0.0,15.395575390966354,0.0,9.11121553857652,0.0
Amche,382.204920300614,0.0,17.86935857219998,0.0,9.331254956792653,0.0
Amtig,380.13510996117697,0.0,17.925412033527973,0.0,12.745017323431899,0.0
