,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,227.40087914652065,0.0,13.460219171886823,0.0,8.926938748547073,0.0
Abend,255.21021907894828,0.0,14.066787225951007,0.0,8.701863582452315,0.0
Aboln,226.02090686308657,0.0,13.238001887251052,0.0,9.005756167062486,0.0
Abtäs,242.35055626397423,0.0,13.70302883600208,0.0,7.757872341306482,0.0
Acker,223.28304995735363,0.0,13.259935742029638,0.0,7.555029204993596,0.0
Adern,235.36101400265676,0.0,13.56216703628507,0.0,8.174492295851325,0.0
Adler,226.4110776660016,0.0,13.554778408857793,0.0,9.336240075748156,0.0
Adria,224.87543421826777,0.0,13.454538035056606,0.0,9.369229866145096,0.0
Affen,231.13626033706382,0.0,13.340526674743355,0.0,9.765096481181937,0.0
Agenk,251.88512088007943,0.0,13.915537089544957,0.0,8.30193050759258,0.0
Agent,237.29189229646266,0.0,13.492550413342501,0.0,8.670536230297163,0.0
Ahnen,237.79703484470917,0.0,13.257569785693057,0.0,7.425936706610228,0.0
Aigön,233.94396766530332,0.0,13.336540049653168,0.0,9.243772730992216,0.0
Akkus,239.92917974438828,0.0,13.634037061947542,0.0,7.5029709765972905,0.0
Aktie,219.9969893775115,0.0,13.419897038448688,0.0,8.91220729206068,0.0
Alahn,228.19265728951422,0.0,13.167352045622797,0.0,8.834815316999837,0.0
Alarm,228.7223444790443,0.0,13.587454675865356,0.0,9.096711404410906,0.0
Alben,234.31983042480428,0.0,13.592138045548996,0.0,8.725540692854931,0.0
Algen,236.2159976691334,0.0,13.528268472687769,0.0,9.315971461979991,0.0
Alibi,211.69586410003626,0.0,13.346349494798343,0.0,10.954160481502909,0.0
Allas,213.0591983423579,0.0,13.036554959462661,0.0,9.346813390969608,0.0
Alpen,237.7625899419574,0.0,13.711912140953428,0.0,9.547738273855552,0.0
Altar,205.9838715042182,0.0,12.940903389735546,0.0,9.434184646313808,0.0
Alten,214.02255752994927,0.0,13.042258314598065,0.0,8.799442939155174,0.0
Alter,206.6955959581653,0.0,13.026399806529763,0.0,9.252114492675368,0.0
Amche,245.85681354967178,0.0,13.645175389754323,0.0,7.713949579497846,0.0
Amtig,239.2806322049517,0.0,13.860121724645262,0.0,10.025313999814099,0.0
Andam,256.91559488722675,0.0,14.076984892180366,0.0,8.212966984091409,0.0
Anein,221.0331257297854,0.0,13.067649813319433,0.0,7.923839489725148,0.0
Angel,236.26022941402618,0.0,13.529944985510456,0.0,9.522892613854868,0.0
Angst,235.0020442831934,0.0,13.337881217490928,0.0,8.43438382268672,0.0
Angur,232.52468624807074,0.0,13.23570768395281,0.0,8.611332848473424,0.0
Anker,230.17191935207063,0.0,13.469793281204307,0.0,7.44774642574277,0.0
Anmas,245.80034697771063,0.0,13.650028651639463,0.0,7.044246139709866,0.0
Anmut,232.65852472336127,0.0,13.369554063606522,0.0,8.148550904397176,0.0
Annag,244.37649815478864,0.0,13.451324557289414,0.0,8.189108174276967,0.0
Anper,239.31594682955225,0.0,13.702794486500649,0.0,8.59840870750016,0.0
Antus,218.50100918629084,0.0,12.798476733252896,0.0,7.43253923920425,0.0
Anzug,236.39545441601913,0.0,13.300610516373872,0.0,8.116063826944071,0.0
Apfel,237.96767462255872,0.0,13.832117931157107,0.0,11.084947698566326,0.0
Arahn,229.80393256788614,0.0,13.159004602855335,0.0,7.963111936563025,0.0
Arcer,209.26501003303628,0.0,12.845208524050387,0.0,7.883784472161339,0.0
Arche,223.63727795934918,0.0,13.029483123337023,0.0,7.89224310304862,0.0
Ardal,225.8957079974368,0.0,13.477237501008846,0.0,10.0105474460711,0.0
Arena,225.99180067189533,0.0,13.196036828421823,0.0,7.684859930981476,0.0
Argon,229.53518512331436,0.0,13.163552680923447,0.0,8.583299156877292,0.0
Arier,206.39169023278714,0.0,13.03589604614869,0.0,8.709657281231593,0.0
Arman,237.68850229108347,0.0,13.594958166031594,0.0,7.784137412072803,0.0
Armee,241.59062716129964,0.0,13.868823189179496,0.0,7.6316797933297185,0.0
Armen,238.40022674503064,0.0,13.676366436785717,0.0,7.602067258434362,0.0
Armöt,229.18123600101612,0.0,13.463723250260012,0.0,8.647035161483263,0.0
Aroma,232.59821685971943,0.0,13.439886434182482,0.0,8.079353787017416,0.0
Arten,215.63383280832122,0.0,13.033830756508365,0.0,7.927739558718363,0.0
Artis,203.54818166228523,0.0,12.846212691724157,0.0,8.730500279229883,0.0
Asien,221.84038290758275,0.0,13.109925830674527,0.0,7.40409398983172,0.0
Astän,229.88139258394534,0.0,13.201297877142569,0.0,6.903094295121206,0.0
Athen,229.99900943819603,0.0,13.216013977296443,0.0,8.122207949416662,0.0
Atmen,237.88132277103787,0.0,13.65011946537272,0.0,7.953196682698515,0.0
Augen,243.04177204511296,0.0,13.450368526483599,0.0,8.087996525301202,0.0
Aurer,213.98746739971364,0.0,12.972464103850491,0.0,7.735201273459325,0.0
Autor,205.22928250995392,0.0,12.57260063067261,0.0,8.16317063133069,0.0
Babys,256.3757365362805,0.0,13.99214734502858,0.0,7.818982622544264,0.0
Backe,242.36363659842698,0.0,13.636827461770059,0.0,6.340035691064862,0.0
Bahre,242.16621133449763,0.0,13.603070667212242,0.0,6.825665712916731,0.0
Banco,227.253186785716,0.0,12.88218299616412,0.0,6.2450864126522365,0.0
Banda,253.72343174620602,0.0,13.85049834426522,0.0,7.1356125737790475,0.0
Bande,254.40851783516968,0.0,13.929494793094106,0.0,6.828085904555543,0.0
Bands,252.0609189245211,0.0,13.778488746854334,0.0,6.588879836736024,0.0
Banja,236.88916116266256,0.0,13.380588950946894,0.0,8.161994234203787,0.0
Banjo,229.28024755989236,0.0,13.104479422757286,0.0,8.068873706228898,0.0
Bantu,229.42698352139232,0.0,13.13089748843397,0.0,6.979301801819847,0.0
Barde,247.04498473929488,0.0,13.91429123003057,0.0,7.19306513187018,0.0
Bares,235.9307927520573,0.0,13.48296837079655,0.0,6.102408208412167,0.0
Bargs,247.08523295775657,0.0,13.720369367562657,0.0,7.213218592318593,0.0
Barke,241.8715948674967,0.0,13.824991238222799,0.0,6.5477240486048265,0.0
Basam,257.5466579871287,0.0,14.002301313704008,0.0,6.266140132411699,0.0
Basar,235.30493942104755,0.0,13.402490730401418,0.0,6.377172136722347,0.0
Basen,243.3436254467786,0.0,13.500380705029373,0.0,5.742430429563713,0.0
Basis,231.2579743007426,0.0,13.319336151341805,0.0,6.545191150075234,0.0
Batik,228.52059321880995,0.0,13.58283072944673,0.0,8.076778987157446,0.0
Bauch,237.4027845600363,0.0,13.126078818349276,0.0,6.97671340017552,0.0
Bauda,251.7019706000051,0.0,13.769274339754457,0.0,7.465088829560342,0.0
Bauts,230.27097398227858,0.0,13.173555670348861,0.0,6.680788048290977,0.0
