,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058825,0.0,13.558158150772865,0.0,251.0,0.0,220.0,0.0,183.0,0.0,154.0,0.0,121.0,0.0,85.0,0.0,60.0,0.0,32.0,0.0,15.0,0.0,15.84297951775486,0.0,14.832396974191326,0.0,13.527749258468683,0.0,12.409673645990857,0.0,11.0,0.0,9.219544457292887,0.0,7.745966692414834,0.0,5.656854249492381,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,4.540842169584789,0.0,,,,,,,,,,,,,,,,,,,14.033272190468267,0.0,13.311896055359691,0.0,12.237689452881051,0.0,11.070759925951627,0.0,9.745146268870084,0.0,8.001650534621367,0.0,6.5463855380492495,0.0,4.361126072412868,0.0,2.9818282183303695,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,287.0,0.0,239.0,0.0,200.0,0.0,170.0,0.0,128.0,0.0,93.0,0.0,62.0,0.0,32.0,0.0,15.0,0.0,16.941074346097416,0.0,15.459624833740307,0.0,14.142135623730951,0.0,13.038404810405298,0.0,11.313708498984761,0.0,9.643650760992955,0.0,7.874007874011811,0.0,5.656854249492381,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.1431298086998694,0.0,,,,,,,,,,,,,,,,,,,14.987970772483045,0.0,14.009291296256418,0.0,12.967868059274881,0.0,11.893887487474833,0.0,10.109938446788956,0.0,8.603069275133295,0.0,6.8373543573096764,0.0,4.468256403708322,0.0,3.15602649493112,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,258.0,0.0,217.0,0.0,178.0,0.0,145.0,0.0,111.0,0.0,79.0,0.0,54.0,0.0,33.0,0.0,13.0,0.0,16.06237840420901,0.0,14.730919862656235,0.0,13.341664064126334,0.0,12.041594578792296,0.0,10.535653752852738,0.0,8.888194417315589,0.0,7.3484692283495345,0.0,5.744562646538029,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,3.464937471291261,0.0,,,,,,,,,,,,,,,,,,,14.122233410274422,0.0,13.153568021350857,0.0,11.916238822614323,0.0,10.633188995711054,0.0,9.173433305021637,0.0,7.637296099363649,0.0,6.394996133414285,0.0,4.5967202552828965,0.0,2.927514559689222,0.0
Abtäs,242.61176470588234,0.0,13.807851490494269,0.0,270.0,0.0,231.0,0.0,189.0,0.0,158.0,0.0,122.0,0.0,83.0,0.0,56.0,0.0,31.0,0.0,13.0,0.0,16.431676725154983,0.0,15.198684153570664,0.0,13.74772708486752,0.0,12.569805089976535,0.0,11.045361017187261,0.0,9.1104335791443,0.0,7.483314773547883,0.0,5.5677643628300215,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.085542752928339,0.0,,,,,,,,,,,,,,,,,,,14.454389736352832,0.0,13.65942263717561,0.0,12.494629986766899,0.0,11.348080660245692,0.0,9.853097826852723,0.0,7.88591751761702,0.0,6.418006393673569,0.0,4.462817530859423,0.0,2.8943618506743487,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,254.0,0.0,209.0,0.0,178.0,0.0,138.0,0.0,108.0,0.0,78.0,0.0,52.0,0.0,34.0,0.0,6.0,0.0,15.937377450509228,0.0,14.45683229480096,0.0,13.341664064126334,0.0,11.74734012447073,0.0,10.392304845413264,0.0,8.831760866327848,0.0,7.211102550927978,0.0,5.830951894845301,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,2.3195932026354718,0.0,,,,,,,,,,,,,,,,,,,14.104669554961003,0.0,13.067982944243678,0.0,11.999318761418557,0.0,10.306883627893948,0.0,9.02153989107673,0.0,7.459926601359799,0.0,5.935863315467147,0.0,4.5086213742769115,0.0,1.7090805028856908,0.0
Adern,235.03529411764706,0.0,13.66097329859118,0.0,261.0,0.0,221.0,0.0,186.0,0.0,153.0,0.0,110.0,0.0,78.0,0.0,55.0,0.0,30.0,0.0,15.0,0.0,16.15549442140351,0.0,14.866068747318506,0.0,13.638181696985855,0.0,12.36931687685298,0.0,10.488088481701515,0.0,8.831760866327848,0.0,7.416198487095663,0.0,5.477225575051661,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.842078915085404,0.0,,,,,,,,,,,,,,,,,,,14.326520189888493,0.0,13.428644666204894,0.0,12.374767391335658,0.0,11.053868139570206,0.0,9.19842229090929,0.0,7.6580591707635675,0.0,6.2753934611434765,0.0,4.215984693830087,0.0,2.8877376333683666,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,253.0,0.0,206.0,0.0,175.0,0.0,139.0,0.0,110.0,0.0,82.0,0.0,60.0,0.0,37.0,0.0,14.0,0.0,15.905973720586866,0.0,14.352700094407323,0.0,13.228756555322953,0.0,11.789826122551595,0.0,10.488088481701515,0.0,9.055385138137417,0.0,7.745966692414834,0.0,6.082762530298219,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,3.036683244720092,0.0,,,,,,,,,,,,,,,,,,,14.034303662801237,0.0,13.0356581637699,0.0,12.032552825720481,0.0,10.529174159851044,0.0,9.281150445998838,0.0,7.881470952324589,0.0,6.64608608507666,0.0,4.905847756626982,0.0,2.97823917095287,0.0
Adria,224.24313725490197,0.0,13.54736518374554,0.0,245.0,0.0,212.0,0.0,182.0,0.0,147.0,0.0,113.0,0.0,84.0,0.0,56.0,0.0,40.0,0.0,9.0,0.0,15.652475842498529,0.0,14.560219778561036,0.0,13.490737563232042,0.0,12.12435565298214,0.0,10.63014581273465,0.0,9.16515138991168,0.0,7.483314773547883,0.0,6.324555320336759,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,3.0036972004723936,0.0,,,,,,,,,,,,,,,,,,,13.893282668452313,0.0,13.058207913616656,0.0,12.231261677039122,0.0,10.760155335883946,0.0,9.307801502767992,0.0,7.96713261292389,0.0,6.233362682672246,0.0,4.965841392289481,0.0,2.3378230347476583,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,278.0,0.0,244.0,0.0,199.0,0.0,153.0,0.0,112.0,0.0,62.0,0.0,32.0,0.0,16.0,0.0,4.0,0.0,16.673332000533065,0.0,15.620499351813308,0.0,14.106735979665885,0.0,12.36931687685298,0.0,10.583005244258363,0.0,7.874007874011811,0.0,5.656854249492381,0.0,4.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9356784906153168,0.0,,,,,,,,,,,,,,,,,,,14.798125568588143,0.0,13.940940402607668,0.0,12.549629804798972,0.0,10.80746921971139,0.0,9.086107548641474,0.0,6.399899096105477,0.0,4.367391074639302,0.0,2.5488907623628756,0.0,0.9005914688537522,0.0
Agenk,251.83529411764707,0.0,14.015995695367648,0.0,292.0,0.0,244.0,0.0,206.0,0.0,172.0,0.0,125.0,0.0,90.0,0.0,64.0,0.0,34.0,0.0,10.0,0.0,17.08800749063506,0.0,15.620499351813308,0.0,14.352700094407323,0.0,13.114877048604,0.0,11.180339887498949,0.0,9.486832980505138,0.0,8.0,0.0,5.830951894845301,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.2010258926550867,0.0,,,,,,,,,,,,,,,,,,,15.217438139943024,0.0,14.06593696912376,0.0,12.964419844633811,0.0,11.720147525815593,0.0,9.75103355189025,0.0,8.193093401846102,0.0,6.70139755775415,0.0,4.423251761428346,0.0,2.2234759526047934,0.0
