,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,235.7709934920955,6.994971725979155,12.316233654534694,0.3521160659158479,236.42191706026006,7.683789555744099,12.238312272503357,0.351022352346176,48.32294190473226,1.3120743840701483,27.881330279551207,0.97450783462077,4.17074558139972,0.15097473109692489
Abart,235.7709934920955,6.994971725979155,12.316233654534694,0.3521160659158479,236.42191706026006,7.683789555744099,12.238312272503357,0.351022352346176,48.32294190473226,1.3120743840701483,27.881330279551207,0.97450783462077,4.17074558139972,0.15097473109692489
Abart,235.7709934920955,6.994971725979155,12.316233654534694,0.3521160659158479,236.42191706026006,7.683789555744099,12.238312272503357,0.351022352346176,48.32294190473226,1.3120743840701483,27.881330279551207,0.97450783462077,4.17074558139972,0.15097473109692489
Abart,235.7709934920955,6.994971725979155,12.316233654534694,0.3521160659158479,236.42191706026006,7.683789555744099,12.238312272503357,0.351022352346176,48.32294190473226,1.3120743840701483,27.881330279551207,0.97450783462077,4.17074558139972,0.15097473109692489
Abend,236.5399056717967,7.233744927622344,12.312819272766596,0.3669468380323233,237.0843311483281,7.344365156864929,12.274833877596532,0.33188992120181976,48.26846840609712,1.4984759748405267,27.853988897836402,0.9147299171821479,4.184847149227288,0.14858995413095294
Abend,236.5399056717967,7.233744927622344,12.312819272766596,0.3669468380323233,237.0843311483281,7.344365156864929,12.274833877596532,0.33188992120181976,48.26846840609712,1.4984759748405267,27.853988897836402,0.9147299171821479,4.184847149227288,0.14858995413095294
Abend,236.5399056717967,7.233744927622344,12.312819272766596,0.3669468380323233,237.0843311483281,7.344365156864929,12.274833877596532,0.33188992120181976,48.26846840609712,1.4984759748405267,27.853988897836402,0.9147299171821479,4.184847149227288,0.14858995413095294
Abend,236.5399056717967,7.233744927622344,12.312819272766596,0.3669468380323233,237.0843311483281,7.344365156864929,12.274833877596532,0.33188992120181976,48.26846840609712,1.4984759748405267,27.853988897836402,0.9147299171821479,4.184847149227288,0.14858995413095294
Aboln,237.1551123788542,7.677462613070017,12.30813201725526,0.35812962416025285,237.4152970744935,6.569582235301267,12.316700935673362,0.32805033115210674,48.4020182319633,1.2946235591572228,27.843918608107227,0.9458541320653628,4.187015065459459,0.1484126380541146
Aboln,237.1551123788542,7.677462613070017,12.30813201725526,0.35812962416025285,237.4152970744935,6.569582235301267,12.316700935673362,0.32805033115210674,48.4020182319633,1.2946235591572228,27.843918608107227,0.9458541320653628,4.187015065459459,0.1484126380541146
Aboln,237.1551123788542,7.677462613070017,12.30813201725526,0.35812962416025285,237.4152970744935,6.569582235301267,12.316700935673362,0.32805033115210674,48.4020182319633,1.2946235591572228,27.843918608107227,0.9458541320653628,4.187015065459459,0.1484126380541146
Aboln,237.1551123788542,7.677462613070017,12.30813201725526,0.35812962416025285,237.4152970744935,6.569582235301267,12.316700935673362,0.32805033115210674,48.4020182319633,1.2946235591572228,27.843918608107227,0.9458541320653628,4.187015065459459,0.1484126380541146
Abtäs,236.16123780174775,7.504627404106808,12.225547118313818,0.3757208873238833,237.0904013646932,7.861239145668796,12.323579728913135,0.3686940516702908,48.161920179130114,1.5184760985696697,27.761442448965486,0.8011022019190362,4.182426510352753,0.14794933584537126
Abtäs,236.16123780174775,7.504627404106808,12.225547118313818,0.3757208873238833,237.0904013646932,7.861239145668796,12.323579728913135,0.3686940516702908,48.161920179130114,1.5184760985696697,27.761442448965486,0.8011022019190362,4.182426510352753,0.14794933584537126
Abtäs,236.16123780174775,7.504627404106808,12.225547118313818,0.3757208873238833,237.0904013646932,7.861239145668796,12.323579728913135,0.3686940516702908,48.161920179130114,1.5184760985696697,27.761442448965486,0.8011022019190362,4.182426510352753,0.14794933584537126
Abtäs,236.16123780174775,7.504627404106808,12.225547118313818,0.3757208873238833,237.0904013646932,7.861239145668796,12.323579728913135,0.3686940516702908,48.161920179130114,1.5184760985696697,27.761442448965486,0.8011022019190362,4.182426510352753,0.14794933584537126
Acker,235.9090146527958,7.782418036142481,12.271051265648492,0.3349196269731293,235.68761986692516,7.102743162499982,12.215651963565653,0.34445734595126043,47.9885855169608,1.464697764303334,27.844673644036728,0.8475572104562517,4.217382591492504,0.15830974455075644
Acker,235.9090146527958,7.782418036142481,12.271051265648492,0.3349196269731293,235.68761986692516,7.102743162499982,12.215651963565653,0.34445734595126043,47.9885855169608,1.464697764303334,27.844673644036728,0.8475572104562517,4.217382591492504,0.15830974455075644
Acker,235.9090146527958,7.782418036142481,12.271051265648492,0.3349196269731293,235.68761986692516,7.102743162499982,12.215651963565653,0.34445734595126043,47.9885855169608,1.464697764303334,27.844673644036728,0.8475572104562517,4.217382591492504,0.15830974455075644
Acker,235.9090146527958,7.782418036142481,12.271051265648492,0.3349196269731293,235.68761986692516,7.102743162499982,12.215651963565653,0.34445734595126043,47.9885855169608,1.464697764303334,27.844673644036728,0.8475572104562517,4.217382591492504,0.15830974455075644
Adern,237.44802761120644,7.511288570902031,12.29378714045718,0.31589665312038534,235.54441173448248,6.643711243851517,12.322591664083573,0.3568798863416511,48.304927447577114,1.5166434524697947,27.915824443948747,0.9136802806979698,4.172373033954204,0.13652062252802843
