,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,252.0,0.0,222.0,0.0,186.0,0.0,156.0,0.0,123.0,0.0,89.0,0.0,63.0,0.0,35.0,0.0,14.0,0.0,15.874507866387544,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.489995996796797,0.0,11.090536506409418,0.0,9.433981132056603,0.0,7.937253933193772,0.0,5.916079783099616,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,4.657210253195845,0.0,,,,,,,,,,,,,,,,,,,15.389784028457317,0.0,14.521396663803385,0.0,13.378264610819487,0.0,12.28298096015854,0.0,10.78071480158228,0.0,9.182960901034853,0.0,7.760879373676053,0.0,5.755762369187664,0.0,3.5900688342973033,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,292.0,0.0,237.0,0.0,199.0,0.0,169.0,0.0,126.0,0.0,93.0,0.0,66.0,0.0,30.0,0.0,15.0,0.0,17.08800749063506,0.0,15.394804318340652,0.0,14.106735979665885,0.0,13.0,0.0,11.224972160321824,0.0,9.643650760992955,0.0,8.12403840463596,0.0,5.477225575051661,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.141567363838074,0.0,,,,,,,,,,,,,,,,,,,16.574583141072647,0.0,15.022565402221497,0.0,13.86724576662623,0.0,12.812150505927235,0.0,10.994072608874385,0.0,9.46717200512189,0.0,7.976825599153031,0.0,5.306632786414731,0.0,3.709569672095117,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,263.0,0.0,217.0,0.0,176.0,0.0,144.0,0.0,110.0,0.0,78.0,0.0,55.0,0.0,31.0,0.0,13.0,0.0,16.217274740226856,0.0,14.730919862656235,0.0,13.2664991614216,0.0,12.0,0.0,10.488088481701515,0.0,8.831760866327848,0.0,7.416198487095663,0.0,5.5677643628300215,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,3.557479763117681,0.0,,,,,,,,,,,,,,,,,,,15.761264744032797,0.0,14.387723620222436,0.0,13.002901666319756,0.0,11.792719790527926,0.0,10.225433203594367,0.0,8.63309211691714,0.0,7.2351586217734205,0.0,5.372429400138753,0.0,3.455208079921806,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,271.0,0.0,234.0,0.0,191.0,0.0,157.0,0.0,126.0,0.0,83.0,0.0,55.0,0.0,31.0,0.0,14.0,0.0,16.46207763315433,0.0,15.297058540778355,0.0,13.820274961085254,0.0,12.529964086141668,0.0,11.224972160321824,0.0,9.1104335791443,0.0,7.416198487095663,0.0,5.5677643628300215,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,2.112198398806044,0.0,,,,,,,,,,,,,,,,,,,15.966389067309285,0.0,14.859599337261695,0.0,13.602801484729177,0.0,12.305109846069016,0.0,10.944903401780964,0.0,8.891026192053586,0.0,7.251574284662111,0.0,5.41174565321439,0.0,3.5908263139069265,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.0,0.0,214.0,0.0,180.0,0.0,147.0,0.0,111.0,0.0,83.0,0.0,55.0,0.0,34.0,0.0,10.0,0.0,15.905973720586866,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.12435565298214,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.416198487095663,0.0,5.830951894845301,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.3822529562440096,0.0,,,,,,,,,,,,,,,,,,,15.443891428868877,0.0,14.249441938312104,0.0,13.1296145068792,0.0,11.889917971342447,0.0,10.298628167813078,0.0,8.89007285713094,0.0,7.198491456988163,0.0,5.620404733651762,0.0,3.0285240033262677,0.0
Adern,235.03529411764708,0.0,13.660973298591182,0.0,266.0,0.0,222.0,0.0,186.0,0.0,148.0,0.0,107.0,0.0,82.0,0.0,60.0,0.0,29.0,0.0,13.0,0.0,16.30950643030009,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.165525060596439,0.0,10.344080432788601,0.0,9.055385138137417,0.0,7.745966692414834,0.0,5.385164807134504,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.914783710115723,0.0,,,,,,,,,,,,,,,,,,,15.877439557176784,0.0,14.628973995344285,0.0,13.421690566762113,0.0,11.991735785287934,0.0,10.10425134033172,0.0,8.830719177881239,0.0,7.558066152740652,0.0,5.214986971230214,0.0,3.41003208367094,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,254.0,0.0,210.0,0.0,178.0,0.0,144.0,0.0,113.0,0.0,90.0,0.0,67.0,0.0,38.0,0.0,16.0,0.0,15.937377450509228,0.0,14.491376746189438,0.0,13.341664064126334,0.0,12.0,0.0,10.63014581273465,0.0,9.486832980505138,0.0,8.18535277187245,0.0,6.164414002968976,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,3.141330949453865,0.0,,,,,,,,,,,,,,,,,,,15.453018233945173,0.0,14.166347316654017,0.0,13.092341384126351,0.0,11.788716390006991,0.0,10.406692886331937,0.0,9.299397135549471,0.0,8.00101156607804,0.0,6.006589215748348,0.0,3.8061553770381744,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,248.0,0.0,217.0,0.0,181.0,0.0,145.0,0.0,111.0,0.0,87.0,0.0,60.0,0.0,33.0,0.0,8.0,0.0,15.748015748023622,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.041594578792296,0.0,10.535653752852738,0.0,9.327379053088816,0.0,7.745966692414834,0.0,5.744562646538029,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,3.0615210230916436,0.0,,,,,,,,,,,,,,,,,,,15.304069977836287,0.0,14.424255781656253,0.0,13.277975079912306,0.0,11.881864807355099,0.0,10.306477897553671,0.0,9.152138636625642,0.0,7.5547378381309835,0.0,5.57652772034105,0.0,2.6643394329398564,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,282.0,0.0,245.0,0.0,204.0,0.0,156.0,0.0,112.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,16.792855623746664,0.0,15.652475842498529,0.0,14.2828568570857,0.0,12.489995996796797,0.0,10.583005244258363,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9891299512593366,0.0,,,,,,,,,,,,,,,,,,,16.421528828152667,0.0,15.314212058284863,0.0,14.040465474215647,0.0,12.260485701707722,0.0,10.28497286864625,0.0,7.878604552807063,0.0,5.55961153820977,0.0,3.8066672179558747,0.0,1.566392931530442,0.0
Agenk,251.83529411764704,0.0,14.015995695367648,0.0,296.0,0.0,244.0,0.0,205.0,0.0,172.0,0.0,123.0,0.0,91.0,0.0,66.0,0.0,34.0,0.0,9.0,0.0,17.204650534085253,0.0,15.620499351813308,0.0,14.317821063276353,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.539392014169456,0.0,8.12403840463596,0.0,5.830951894845301,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2.234200420896951,0.0,,,,,,,,,,,,,,,,,,,16.768579333716517,0.0,15.292852275602234,0.0,14.072431258262988,0.0,12.877791725182037,0.0,10.796722219267922,0.0,9.257390486521619,0.0,7.812339450405937,0.0,5.501440028724393,0.0,2.749261086139979,0.0
Agent,237.078431372549,0.0,13.594128252768197,0.0,275.0,0.0,225.0,0.0,182.0,0.0,152.0,0.0,108.0,0.0,78.0,0.0,55.0,0.0,26.0,0.0,6.0,0.0,16.583123951777,0.0,15.0,0.0,13.490737563232042,0.0,12.328828005937952,0.0,10.392304845413264,0.0,8.831760866327848,0.0,7.416198487095663,0.0,5.0990195135927845,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,3.9453563358584383,0.0,,,,,,,,,,,,,,,,,,,16.174837077676482,0.0,14.693767497965458,0.0,13.26990883918211,0.0,12.140517836006168,0.0,10.096350916303848,0.0,8.551698139068352,0.0,7.130516044702746,0.0,4.823458575559016,0.0,2.216013471019376,0.0
Ahnen,237.58039215686273,0.0,13.366501421316622,0.0,294.0,0.0,238.0,0.0,179.0,0.0,142.0,0.0,88.0,0.0,53.0,0.0,23.0,0.0,9.0,0.0,2.0,0.0,17.146428199482248,0.0,15.427248620541512,0.0,13.379088160259652,0.0,11.916375287812984,0.0,9.38083151964686,0.0,7.280109889280518,0.0,4.795831523312719,0.0,3.0,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,1.931644447010459,0.0,,,,,,,,,,,,,,,,,,,16.726869782107,0.0,15.03403888764634,0.0,13.128048401929778,0.0,11.78069716499839,0.0,9.126668574056517,0.0,7.081851089175944,0.0,4.635831191729077,0.0,2.839848472334356,0.0,1.2884578104031428,0.0
Aigön,233.30196078431374,0.0,13.430216638395986,0.0,280.0,0.0,226.0,0.0,183.0,0.0,145.0,0.0,106.0,0.0,73.0,0.0,49.0,0.0,26.0,0.0,5.0,0.0,16.73320053068151,0.0,15.033296378372908,0.0,13.527749258468683,0.0,12.041594578792296,0.0,10.295630140987,0.0,8.54400374531753,0.0,7.0,0.0,5.0990195135927845,0.0,2.23606797749979,0.0,,,,,,,,,,,,,,,,,,,2.315604304774039,0.0,,,,,,,,,,,,,,,,,,,16.29920000406745,0.0,14.661775061029402,0.0,13.236468722267992,0.0,11.828345841604973,0.0,10.025375789785851,0.0,8.282461797916863,0.0,6.814130034401702,0.0,4.930231073447837,0.0,2.1182613905703604,0.0
Akkus,240.10980392156864,0.0,13.739029736510888,0.0,277.0,0.0,237.0,0.0,203.0,0.0,170.0,0.0,120.0,0.0,89.0,0.0,61.0,0.0,42.0,0.0,17.0,0.0,16.64331697709324,0.0,15.394804318340652,0.0,14.247806848775006,0.0,13.038404810405298,0.0,10.954451150103322,0.0,9.433981132056603,0.0,7.810249675906654,0.0,6.48074069840786,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,2.065932328099157,0.0,,,,,,,,,,,,,,,,,,,16.251272656067304,0.0,15.091078499501393,0.0,13.991507082247091,0.0,12.790710987779537,0.0,10.685902723281183,0.0,9.229116258239555,0.0,7.606336955071841,0.0,6.271902164699364,0.0,4.003969670083011,0.0
Aktie,219.42745098039217,0.0,13.512323394085257,0.0,238.0,0.0,210.0,0.0,185.0,0.0,154.0,0.0,122.0,0.0,87.0,0.0,64.0,0.0,40.0,0.0,17.0,0.0,15.427248620541512,0.0,14.491376746189438,0.0,13.601470508735444,0.0,12.409673645990857,0.0,11.045361017187261,0.0,9.327379053088816,0.0,8.0,0.0,6.324555320336759,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,3.102734666198937,0.0,,,,,,,,,,,,,,,,,,,14.95388666480613,0.0,14.132790568136533,0.0,13.353334223421149,0.0,12.169962351476595,0.0,10.775689570990133,0.0,9.129796318741132,0.0,7.806667673858809,0.0,6.115713127817579,0.0,3.995692230468553,0.0
Alahn,227.50980392156862,0.0,13.267931291988779,0.0,278.0,0.0,229.0,0.0,184.0,0.0,150.0,0.0,101.0,0.0,64.0,0.0,43.0,0.0,20.0,0.0,7.0,0.0,16.673332000533065,0.0,15.132745950421556,0.0,13.564659966250536,0.0,12.24744871391589,0.0,10.04987562112089,0.0,8.0,0.0,6.557438524302,0.0,4.47213595499958,0.0,2.6457513110645907,0.0,,,,,,,,,,,,,,,,,,,2.222845709546497,0.0,,,,,,,,,,,,,,,,,,,16.302894383546,0.0,14.820724342406116,0.0,13.31438820939485,0.0,12.058527921511782,0.0,9.807257887965426,0.0,7.78045818568437,0.0,6.437568409398947,0.0,4.359890610408717,0.0,2.554129405369355,0.0
Alarm,227.7843137254902,0.0,13.673415499661175,0.0,257.0,0.0,225.0,0.0,191.0,0.0,163.0,0.0,133.0,0.0,104.0,0.0,81.0,0.0,46.0,0.0,16.0,0.0,16.0312195418814,0.0,15.0,0.0,13.820274961085254,0.0,12.767145334803704,0.0,11.532562594670797,0.0,10.198039027185569,0.0,9.0,0.0,6.782329983125268,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,3.163252231742643,0.0,,,,,,,,,,,,,,,,,,,15.573853065151052,0.0,14.662842581312402,0.0,13.566746455439903,0.0,12.546234195188458,0.0,11.260573878906445,0.0,9.952344657577878,0.0,8.76982537041998,0.0,6.537375360008251,0.0,3.7340205519321037,0.0
