,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Punkt,220.67450980392158,0.0,13.172380317525269,0.0,237.0079200307574,0.0,251.0,0.0,212.0,0.0,180.0,0.0,144.0,0.0,107.0,0.0,64.0,0.0,39.0,0.0,15.0,0.0,3.0,0.0,9.919716178574387,0.0,15.84297951775486,0.0,14.560219778561036,0.0,13.416407864998739,0.0,12.0,0.0,10.344080432788601,0.0,8.0,0.0,6.244997998398398,0.0,3.872983346207417,0.0,1.7320508075688772,0.0,,,,,,,,,,,,,,,,,,,,,2.0358435221906523,0.0,,,,,,,,,,,,,,,,,,,,,9.920020892364631,0.0,13.503688092481257,0.0,12.529436216020365,0.0,11.50710910110244,0.0,10.207322688234164,0.0,8.364391636473679,0.0,6.038909574537365,0.0,4.413749213864082,0.0,2.169338366038226,0.0,0.7784562462774959,0.0
Puppe,256.87450980392157,0.0,14.100890382285833,0.0,243.48926022824224,0.0,292.0,0.0,244.0,0.0,202.0,0.0,163.0,0.0,127.0,0.0,86.0,0.0,55.0,0.0,25.0,0.0,14.0,0.0,10.24541518611713,0.0,17.08800749063506,0.0,15.620499351813308,0.0,14.212670403551895,0.0,12.767145334803704,0.0,11.269427669584644,0.0,9.273618495495704,0.0,7.416198487095663,0.0,5.0,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,,,2.743962365963975,0.0,,,,,,,,,,,,,,,,,,,,,10.245961245697277,0.0,14.923688930680589,0.0,13.792017019087709,0.0,12.601996046156353,0.0,11.26716298594274,0.0,9.657726614581046,0.0,7.474721065453053,0.0,5.850576830212347,0.0,3.64035816740086,0.0,2.9226711173368694,0.0
Purty,209.6235294117647,0.0,12.863662090699467,0.0,255.93409664200445,0.0,249.0,0.0,213.0,0.0,179.0,0.0,141.0,0.0,106.0,0.0,77.0,0.0,55.0,0.0,29.0,0.0,8.0,0.0,10.522777856520962,0.0,15.7797338380595,0.0,14.594519519326424,0.0,13.379088160259652,0.0,11.874342087037917,0.0,10.295630140987,0.0,8.774964387392123,0.0,7.416198487095663,0.0,5.385164807134504,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,,,2.1471352232091645,0.0,,,,,,,,,,,,,,,,,,,,,10.523103655889006,0.0,13.343782057649161,0.0,12.4282895248579,0.0,11.377783646189828,0.0,9.985774522190336,0.0,8.305063434972812,0.0,6.805565859510718,0.0,5.460686583673287,0.0,3.5675262372309353,0.0,2.149103626230517,0.0
Puxil,206.60392156862744,0.0,12.87649313111425,0.0,258.9876389006104,0.0,253.0,0.0,214.0,0.0,179.0,0.0,146.0,0.0,106.0,0.0,75.0,0.0,52.0,0.0,25.0,0.0,6.0,0.0,10.563178791757817,0.0,15.905973720586866,0.0,14.628738838327793,0.0,13.379088160259652,0.0,12.083045973594572,0.0,10.295630140987,0.0,8.660254037844387,0.0,7.211102550927978,0.0,5.0,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,,,2.83290913748776,0.0,,,,,,,,,,,,,,,,,,,,,10.563362116996375,0.0,13.326841357669204,0.0,12.454622229915985,0.0,11.375294361166095,0.0,10.133628275942478,0.0,8.291800585768044,0.0,6.6727323025232135,0.0,5.123277033473295,0.0,2.9951330181692963,0.0,1.4873612012386608,0.0
Pxdvl,226.00392156862745,0.0,13.37458267556347,0.0,279.3079453493497,0.0,276.0,0.0,242.0,0.0,207.0,0.0,171.0,0.0,128.0,0.0,95.0,0.0,72.0,0.0,40.0,0.0,11.0,0.0,11.367498803967424,0.0,16.61324772583615,0.0,15.556349186104045,0.0,14.38749456993816,0.0,13.076696830622021,0.0,11.313708498984761,0.0,9.746794344808963,0.0,8.48528137423857,0.0,6.324555320336759,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,,,2.685936267125538,0.0,,,,,,,,,,,,,,,,,,,,,11.367619044904883,0.0,14.000505188219858,0.0,13.353222173283717,0.0,12.398191828104075,0.0,11.097146564404364,0.0,9.21581031430888,0.0,7.474714075688696,0.0,6.169726013763712,0.0,3.9970807666998898,0.0,1.8418230954593067,0.0
Pzsst,216.82745098039217,0.0,13.022798451480448,0.0,215.99344904867726,0.0,247.0,0.0,203.0,0.0,159.0,0.0,118.0,0.0,80.0,0.0,50.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0,8.944913067103318,0.0,15.716233645501712,0.0,14.247806848775006,0.0,12.609520212918492,0.0,10.862780491200215,0.0,8.94427190999916,0.0,7.0710678118654755,0.0,5.385164807134504,0.0,2.8284271247461903,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.8038183033675752,0.0,,,,,,,,,,,,,,,,,,,,,8.945345929343592,0.0,13.401676060428883,0.0,12.254607642630157,0.0,10.796354763207216,0.0,9.06220014647492,0.0,7.160826079775954,0.0,5.29544311425766,0.0,3.673984486176198,0.0,1.418631028794316,0.0,0.0,0.0
Pömpt,246.6235294117647,0.0,13.715446745585362,0.0,253.25775077127923,0.0,295.0,0.0,249.0,0.0,201.0,0.0,163.0,0.0,123.0,0.0,87.0,0.0,60.0,0.0,26.0,0.0,8.0,0.0,10.480241092195989,0.0,17.175564037317667,0.0,15.7797338380595,0.0,14.177446878757825,0.0,12.767145334803704,0.0,11.090536506409418,0.0,9.327379053088816,0.0,7.745966692414834,0.0,5.0990195135927845,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,,,2.925087213139631,0.0,,,,,,,,,,,,,,,,,,,,,10.480014163886153,0.0,14.75289109292611,0.0,13.725155241259369,0.0,12.376202006123808,0.0,10.978232287425934,0.0,9.280440521916644,0.0,7.4359786495129025,0.0,5.909045211097136,0.0,3.4507226820687062,0.0,2.0935916566226425,0.0
Qdqdt,269.843137254902,0.0,14.320496921007685,0.0,264.7170900497931,0.0,320.0,0.0,279.0,0.0,228.0,0.0,177.0,0.0,135.0,0.0,90.0,0.0,58.0,0.0,41.0,0.0,20.0,0.0,10.90066526347169,0.0,17.88854381999832,0.0,16.703293088490067,0.0,15.0996688705415,0.0,13.30413469565007,0.0,11.61895003862225,0.0,9.486832980505138,0.0,7.615773105863909,0.0,6.4031242374328485,0.0,4.47213595499958,0.0,,,,,,,,,,,,,,,,,,,,,2.651989894111216,0.0,,,,,,,,,,,,,,,,,,,,,10.389538848594489,0.0,15.204081561977139,0.0,14.363584342518,0.0,12.905874403419023,0.0,10.9037233744283,0.0,9.134758092500489,0.0,6.998521444957096,0.0,5.203009619287607,0.0,4.1472664089548505,0.0,2.171460133758231,0.0
Qffqn,252.81960784313725,0.0,14.126799320943507,0.0,273.2824242083251,0.0,296.0,0.0,268.0,0.0,223.0,0.0,175.0,0.0,131.0,0.0,93.0,0.0,64.0,0.0,44.0,0.0,22.0,0.0,11.128738780650892,0.0,17.204650534085253,0.0,16.3707055437449,0.0,14.933184523068078,0.0,13.228756555322953,0.0,11.445523142259598,0.0,9.643650760992955,0.0,8.0,0.0,6.6332495807108,0.0,4.69041575982343,0.0,,,,,,,,,,,,,,,,,,,,,2.4542236866305225,0.0,,,,,,,,,,,,,,,,,,,,,10.636449933241163,0.0,14.493183171661991,0.0,13.881579482935697,0.0,12.664935422127606,0.0,10.929614282673358,0.0,9.113852157613657,0.0,7.259594008891456,0.0,5.728447535796074,0.0,4.4564366199809236,0.0,2.4713299081162963,0.0
Qkhll,231.4156862745098,0.0,13.428435345079986,0.0,285.1819525323282,0.0,287.0,0.0,253.0,0.0,214.0,0.0,173.0,0.0,128.0,0.0,93.0,0.0,68.0,0.0,47.0,0.0,20.0,0.0,11.539900348040614,0.0,16.941074346097416,0.0,15.905973720586866,0.0,14.628738838327793,0.0,13.152946437965905,0.0,11.313708498984761,0.0,9.643650760992955,0.0,8.246211251235321,0.0,6.855654600401044,0.0,4.47213595499958,0.0,,,,,,,,,,,,,,,,,,,,,5.014093209501929,0.0,,,,,,,,,,,,,,,,,,,,,11.540080277540737,0.0,14.242191134177972,0.0,13.465525834718775,0.0,12.56368129222813,0.0,11.110449074813044,0.0,9.330598755610879,0.0,7.707482290643553,0.0,6.187941898705588,0.0,4.89447298798768,0.0,2.8013416446923265,0.0
