,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,351.50293655105077,0.0,17.128035968613702,0.0,9.358327372689633,0.0
Abend,402.6240768363366,0.0,18.354698769278606,0.0,9.062570993262607,0.0
Aboln,367.547778282899,0.0,17.568928488952242,0.0,10.656506331940923,0.0
Abtäs,366.37452326581115,0.0,17.41063902564884,0.0,8.284640798782931,0.0
Acker,336.03081925403956,0.0,16.768869955097287,0.0,8.27351920373024,0.0
Adern,359.73585992757967,0.0,17.360298248317285,0.0,8.475799637717673,0.0
Adler,339.92622513839547,0.0,16.877872558280817,0.0,10.46749773150405,0.0
Adria,342.35731355858104,0.0,16.938658358144966,0.0,9.5433742226629,0.0
Affen,372.7200533912917,0.0,17.586940345149785,0.0,12.245406962578771,0.0
Agenk,411.2525817193641,0.0,18.549438349114002,0.0,10.69745543320447,0.0
Agent,375.11884381138645,0.0,17.649672446481006,0.0,10.317462431015363,0.0
Ahnen,383.63420292320075,0.0,17.96069270961064,0.0,8.253171158641559,0.0
Aigön,379.5889081067362,0.0,17.77089593159758,0.0,11.464852040797725,0.0
Akkus,388.7502319679381,0.0,18.10517059759305,0.0,8.760337939124598,0.0
Aktie,335.00264586301796,0.0,16.748211271441907,0.0,9.001712346002392,0.0
Alahn,375.98321450469143,0.0,17.799421543072384,0.0,10.893367333519388,0.0
Alarm,370.7033335894322,0.0,17.668919478137486,0.0,12.210549945668943,0.0
Alben,364.5172819568189,0.0,17.486066082739548,0.0,10.248264731149694,0.0
Algen,374.7392885101241,0.0,17.687221563463993,0.0,12.302682098366404,0.0
Alibi,317.03407668928276,0.0,16.341628350823658,0.0,12.343502027428773,0.0
Allas,317.52698963876617,0.0,16.297688011468058,0.0,11.992668121832594,0.0
Alpen,364.3972312348661,0.0,17.49571762847688,0.0,11.137276774381066,0.0
Altar,314.4437079955966,0.0,16.2238512201092,0.0,10.682637222121901,0.0
Alten,327.83277269616724,0.0,16.561622595540005,0.0,9.858695822787421,0.0
Alter,302.4367996850651,0.0,15.89351356103191,0.0,10.310380120422236,0.0
Amche,398.4490408400248,0.0,18.26343475964732,0.0,9.77043322527824,0.0
Amtig,394.0079046377234,0.0,18.143715490728965,0.0,12.541385080598145,0.0
Andam,434.1451293918645,0.0,19.10372069340017,0.0,9.840366592531515,0.0
Anein,337.43433575586823,0.0,16.83237945671742,0.0,8.17980721025016,0.0
Angel,374.649434591111,0.0,17.684850366106037,0.0,12.274508394061026,0.0
Angst,364.51943040881326,0.0,17.39002997579487,0.0,10.36608092033684,0.0
Angur,379.04085566428114,0.0,17.823610314569024,0.0,10.723732927899697,0.0
Anker,358.2173142103635,0.0,17.365005684901305,0.0,8.134515988880887,0.0
Anmas,393.95397508488236,0.0,18.159545396440944,0.0,9.099299883210675,0.0
Anmut,394.5293737369271,0.0,18.223409597432532,0.0,9.606196100758881,0.0
Annag,406.39646827101086,0.0,18.434352029386538,0.0,10.102807846780507,0.0
Anper,358.65330955507955,0.0,17.343453508145622,0.0,9.167534798611166,0.0
Antus,335.72409869278886,0.0,16.74293136997766,0.0,7.733141024525918,0.0
Anzug,393.6764433850414,0.0,18.193847951666886,0.0,9.960958343408588,0.0
Apfel,367.2272728387252,0.0,17.505305387283162,0.0,13.379602672223097,0.0
Arahn,370.35732295571927,0.0,17.653100637342163,0.0,9.071509270135142,0.0
Arcer,293.86756814235014,0.0,15.643967206884147,0.0,8.440004466154857,0.0
Arche,336.1132659560631,0.0,16.751982829463934,0.0,8.717409278453804,0.0
Ardal,352.13326197866724,0.0,17.194277125293837,0.0,11.143808743938845,0.0
Arena,342.33228341555673,0.0,16.913382690185756,0.0,8.152990402707747,0.0
Argon,372.26796187212017,0.0,17.625497972573736,0.0,10.862293644925483,0.0
Arier,286.72743390741203,0.0,15.493807924266745,0.0,9.106411816048706,0.0
Arman,390.4822463732324,0.0,18.12984472475133,0.0,9.793789423391123,0.0
Armee,367.26631351622314,0.0,17.512734459251035,0.0,9.22289708588637,0.0
Armen,378.475338062701,0.0,17.834844957163487,0.0,9.42153232169146,0.0
Armöt,373.6406210384764,0.0,17.661176496430993,0.0,10.268953464662019,0.0
Aroma,382.46703955391513,0.0,17.89821471228047,0.0,10.078282088379257,0.0
Arten,322.20688114719513,0.0,16.404264623604508,0.0,8.036837759403175,0.0
Artis,282.22984327940407,0.0,15.327201047612126,0.0,8.923359688932656,0.0
Asien,315.6851411545646,0.0,16.21449920384642,0.0,8.134866440231146,0.0
Astän,349.0555618373224,0.0,17.012860273227773,0.0,7.594126116427453,0.0
Athen,364.4763176588989,0.0,17.464195095456756,0.0,8.454256123730053,0.0
Atmen,384.6142123282442,0.0,17.946258583624658,0.0,9.334473499614417,0.0
Augen,393.19775515980893,0.0,18.109812748417927,0.0,10.09464818813151,0.0
Aurer,314.77673981042545,0.0,16.240539065148855,0.0,8.290370582076683,0.0
Autor,324.0498312457183,0.0,16.454151505452785,0.0,8.483815820130665,0.0
Babys,396.6026859478227,0.0,18.169005039282638,0.0,8.563012225778344,0.0
Backe,383.9453568419218,0.0,17.90788588634458,0.0,6.754560330791547,0.0
Bahre,380.76665183400826,0.0,17.85347758758948,0.0,7.19688688808756,0.0
Banco,370.24136445552915,0.0,17.573588864267514,0.0,6.605992118151592,0.0
Banda,419.7298392857929,0.0,18.749458171509342,0.0,7.098193423689362,0.0
Bande,407.70282630604834,0.0,18.46384744504132,0.0,6.684828503163922,0.0
Bands,397.10563668388846,0.0,18.215681405023506,0.0,6.788542408809031,0.0
Banja,386.0767204345863,0.0,17.96954074527046,0.0,8.558190459406692,0.0
Banjo,377.23055353903607,0.0,17.756653269668828,0.0,8.602881955611469,0.0
Bantu,380.0826835291878,0.0,17.851224162190718,0.0,6.74043612732117,0.0
Barde,382.31563615444713,0.0,17.86747447034907,0.0,7.049651794036198,0.0
Bares,342.1335242901149,0.0,16.85429947440734,0.0,6.428619649042157,0.0
Bargs,380.95567324715034,0.0,17.784599650953997,0.0,9.091712880068506,0.0
Barke,380.77017031134005,0.0,17.87173242221764,0.0,6.991102293564023,0.0
Basam,416.54475908497136,0.0,18.6454698617876,0.0,8.216854285317028,0.0
Basar,354.1567667912883,0.0,17.166535626216795,0.0,6.9791599552393695,0.0
Basen,367.5458314918591,0.0,17.486107056490102,0.0,6.15521855590489,0.0
Basis,327.568793624068,0.0,16.479900913042922,0.0,7.041740485434372,0.0
Batik,368.7517831518961,0.0,17.59860947184264,0.0,8.090392052976062,0.0
Bauch,394.0134066961523,0.0,18.171746654599513,0.0,7.643344060779397,0.0
Bauda,418.5913751021893,0.0,18.716919610953553,0.0,7.392016316721608,0.0
Bauts,358.26522887325405,0.0,17.267472704117132,0.0,6.693177017221238,0.0
Bcckt,352.9284210854064,0.0,17.170205493066817,0.0,7.298687961204905,0.0
Bcdfw,423.3253648446362,0.0,18.793482778938184,0.0,10.177380702867962,0.0
