,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,437.5317373293041,0.0,19.531966459213944,0.0,9.060616419341825,0.0
Abend,500.55113471686934,0.0,20.87337329767959,0.0,7.182413339940996,0.0
Aboln,464.25457225982416,0.0,20.15585416444278,0.0,8.740493842822367,0.0
Abtäs,472.5111246741293,0.0,20.2486286105036,0.0,7.631622009791814,0.0
Acker,416.26635601092994,0.0,19.02524922555097,0.0,7.757582178988448,0.0
Adern,445.5869428507765,0.0,19.71872204668212,0.0,8.24118250520122,0.0
Adler,439.88310587585033,0.0,19.70472531601895,0.0,9.056585668406912,0.0
Adria,441.563266734869,0.0,19.66659450449876,0.0,9.80999135306132,0.0
Affen,446.00032527871065,0.0,19.873287631362142,0.0,13.07987014424409,0.0
Agenk,503.37904981860993,0.0,20.8940856076623,0.0,8.199837491717743,0.0
Agent,482.27071186029855,0.0,20.518483654733682,0.0,8.731461709600204,0.0
Ahnen,464.44189952252316,0.0,20.12398871006161,0.0,7.479045154199844,0.0
Aigön,488.49900308496467,0.0,20.63973155843819,0.0,9.201400340591789,0.0
Akkus,453.5640163232436,0.0,19.739292772097247,0.0,7.7940616886044225,0.0
Aktie,439.68594624453647,0.0,19.662081863941857,0.0,8.835339593111849,0.0
Alahn,463.3401683442836,0.0,20.158356443402596,0.0,8.485712079773805,0.0
Alarm,449.48669824423166,0.0,19.790621348439913,0.0,9.478871319572335,0.0
Alben,470.2364913495177,0.0,20.34347705785683,0.0,7.502780451448036,0.0
Algen,488.94960368635554,0.0,20.727462922564598,0.0,9.552521372941879,0.0
Alibi,442.1386941026101,0.0,19.848440327297602,0.0,9.789474312575447,0.0
Allas,440.47182253258234,0.0,19.73626501935104,0.0,9.357658357906207,0.0
Alpen,473.0024149757586,0.0,20.4064793316801,0.0,8.505644733204512,0.0
Altar,407.5226787490435,0.0,18.96628502577833,0.0,9.595700722061816,0.0
Alten,433.79994747399024,0.0,19.585845829750347,0.0,8.203683040513123,0.0
Alter,402.80063322475416,0.0,18.913388814722175,0.0,9.118631825655319,0.0
Amche,480.2980570899887,0.0,20.38422677677518,0.0,7.347500409357503,0.0
Amtig,492.3217908494871,0.0,20.67949893932376,0.0,11.153146329246326,0.0
Andam,510.6182920479332,0.0,20.957927415217608,0.0,7.770885649886225,0.0
Anein,443.4064258649963,0.0,19.73806191655114,0.0,8.117261404692602,0.0
Angel,489.19444011528225,0.0,20.732980271179844,0.0,10.331561786774447,0.0
Angst,466.68145511454895,0.0,20.105892467210303,0.0,9.565456947300811,0.0
Angur,452.7803077070038,0.0,19.819463698637325,0.0,10.438763772145364,0.0
Anker,429.6901205627092,0.0,19.336714605396686,0.0,7.751270359479115,0.0
Anmas,481.20422107257787,0.0,20.32472566887916,0.0,7.423118417751364,0.0
Anmut,458.05689948510684,0.0,19.88178996615487,0.0,8.329831026380962,0.0
Annag,499.41627000559174,0.0,20.789960667141226,0.0,9.510104796086127,0.0
Anper,447.77429675815193,0.0,19.77727657758141,0.0,8.602663073155702,0.0
Antus,423.72360442239574,0.0,19.176786643552965,0.0,8.18769643595236,0.0
Anzug,477.2649175580044,0.0,20.433300670827517,0.0,10.074622572785202,0.0
Apfel,470.35014385201055,0.0,20.43179339837954,0.0,12.042652158808554,0.0
Arahn,438.1909209231702,0.0,19.52095420388422,0.0,8.919098393055798,0.0
Arcer,376.60783312120634,0.0,18.159594779589316,0.0,8.955537221110193,0.0
Arche,420.01926187935453,0.0,19.161385247711365,0.0,8.613262964052911,0.0
Ardal,444.730957950117,0.0,19.75748713832531,0.0,10.379353675826486,0.0
Arena,436.51424604054864,0.0,19.532296947714848,0.0,8.41489523740627,0.0
Argon,457.4238033093619,0.0,19.909761414339503,0.0,10.186206497571888,0.0
Arier,381.3710095180529,0.0,18.37552150151451,0.0,9.779867830094416,0.0
Arman,455.1901389413139,0.0,19.802175509875585,0.0,8.661715394846418,0.0
Armee,461.2322725235779,0.0,20.050481022679605,0.0,7.993156753576129,0.0
Armen,450.46809341702453,0.0,19.75151801005965,0.0,8.184646498439921,0.0
Armöt,440.7127009172254,0.0,19.515704980845143,0.0,8.985388502861126,0.0
Aroma,459.62873028077286,0.0,19.903311728479157,0.0,8.797449664448015,0.0
