,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,251.0,0.0,222.0,0.0,186.0,0.0,155.0,0.0,122.0,0.0,90.0,0.0,64.0,0.0,33.0,0.0,14.0,0.0,15.84297951775486,0.0,14.89966442575134,0.0,13.638181696985855,0.0,12.449899597988733,0.0,11.045361017187261,0.0,9.486832980505138,0.0,8.0,0.0,5.744562646538029,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,4.609925890876346,0.0,,,,,,,,,,,,,,,,,,,15.259453355760865,0.0,14.403073975809544,0.0,13.230917443010444,0.0,12.027437500257582,0.0,10.621568092721436,0.0,9.118086963595546,0.0,7.627712546207407,0.0,5.299938043068054,0.0,3.403355831265225,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,292.0,0.0,237.0,0.0,201.0,0.0,169.0,0.0,125.0,0.0,96.0,0.0,66.0,0.0,30.0,0.0,15.0,0.0,17.08800749063506,0.0,15.394804318340652,0.0,14.177446878757825,0.0,13.0,0.0,11.180339887498949,0.0,9.797958971132712,0.0,8.12403840463596,0.0,5.477225575051661,0.0,3.872983346207417,0.0,,,,,,,,,,,,,,,,,,,2.140946888828005,0.0,,,,,,,,,,,,,,,,,,,16.425479970771217,0.0,14.927762449799687,0.0,13.773368079663133,0.0,12.582622742607242,0.0,10.678286703822733,0.0,9.446807510007027,0.0,7.727634354319742,0.0,5.035574677190517,0.0,3.5974199569169425,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,262.0,0.0,218.0,0.0,175.0,0.0,144.0,0.0,110.0,0.0,80.0,0.0,56.0,0.0,31.0,0.0,13.0,0.0,16.186414056238647,0.0,14.7648230602334,0.0,13.228756555322953,0.0,12.0,0.0,10.488088481701515,0.0,8.94427190999916,0.0,7.483314773547883,0.0,5.5677643628300215,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,3.5127132505442233,0.0,,,,,,,,,,,,,,,,,,,15.448410955093479,0.0,14.191563830180893,0.0,12.822605593024038,0.0,11.566004464393693,0.0,10.029302384318207,0.0,8.590530415086539,0.0,7.130611321414062,0.0,5.128073292933628,0.0,3.3662871087260777,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,270.0,0.0,232.0,0.0,188.0,0.0,158.0,0.0,123.0,0.0,86.0,0.0,57.0,0.0,31.0,0.0,14.0,0.0,16.431676725154983,0.0,15.231546211727817,0.0,13.711309200802088,0.0,12.569805089976535,0.0,11.090536506409418,0.0,9.273618495495704,0.0,7.54983443527075,0.0,5.5677643628300215,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,2.094380886260105,0.0,,,,,,,,,,,,,,,,,,,15.786074618095101,0.0,14.689068490249284,0.0,13.302840880699614,0.0,12.161900043620765,0.0,10.703229899204109,0.0,8.854260684258753,0.0,7.179506878502268,0.0,5.163715815361539,0.0,3.443363757068587,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,255.0,0.0,214.0,0.0,180.0,0.0,145.0,0.0,109.0,0.0,82.0,0.0,53.0,0.0,34.0,0.0,10.0,0.0,15.968719422671311,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.041594578792296,0.0,10.44030650891055,0.0,9.055385138137417,0.0,7.280109889280518,0.0,5.830951894845301,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.3650440780298974,0.0,,,,,,,,,,,,,,,,,,,15.357650706506643,0.0,14.158059637335022,0.0,12.932450547497782,0.0,11.57680344595153,0.0,9.973643962128493,0.0,8.640776101913838,0.0,6.842591070986736,0.0,5.33181451872402,0.0,2.9660922944231154,0.0
Adern,235.03529411764708,0.0,13.660973298591182,0.0,265.0,0.0,222.0,0.0,185.0,0.0,148.0,0.0,107.0,0.0,81.0,0.0,61.0,0.0,29.0,0.0,13.0,0.0,16.278820596099706,0.0,14.89966442575134,0.0,13.601470508735444,0.0,12.165525060596439,0.0,10.344080432788601,0.0,9.0,0.0,7.810249675906654,0.0,5.385164807134504,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.8960986644825124,0.0,,,,,,,,,,,,,,,,,,,15.708273936024458,0.0,14.506579914386966,0.0,13.306660937473554,0.0,11.835681672800373,0.0,9.973870955199459,0.0,8.68783169925905,0.0,7.495895362765449,0.0,4.938459830786243,0.0,3.2255511690780097,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,255.0,0.0,209.0,0.0,177.0,0.0,143.0,0.0,111.0,0.0,89.0,0.0,66.0,0.0,37.0,0.0,16.0,0.0,15.968719422671311,0.0,14.45683229480096,0.0,13.30413469565007,0.0,11.958260743101398,0.0,10.535653752852738,0.0,9.433981132056603,0.0,8.12403840463596,0.0,6.082762530298219,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,3.0996396027676463,0.0,,,,,,,,,,,,,,,,,,,15.217440600224798,0.0,14.035824117453966,0.0,12.892002487726701,0.0,11.555154363668617,0.0,10.147123517029517,0.0,9.088779805696195,0.0,7.817382727748027,0.0,5.648252417484554,0.0,3.6715682883189134,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,247.0,0.0,216.0,0.0,180.0,0.0,145.0,0.0,110.0,0.0,87.0,0.0,61.0,0.0,34.0,0.0,8.0,0.0,15.716233645501712,0.0,14.696938456699069,0.0,13.416407864998739,0.0,12.041594578792296,0.0,10.488088481701515,0.0,9.327379053088816,0.0,7.810249675906654,0.0,5.830951894845301,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,3.0260861951930207,0.0,,,,,,,,,,,,,,,,,,,15.00066704509146,0.0,14.107271370673233,0.0,12.924757527506143,0.0,11.622415554113795,0.0,10.086450346104748,0.0,8.988990499810843,0.0,7.456057257871643,0.0,5.4066304051784915,0.0,2.5426972059092994,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,282.0,0.0,246.0,0.0,200.0,0.0,156.0,0.0,113.0,0.0,66.0,0.0,34.0,0.0,17.0,0.0,4.0,0.0,16.792855623746664,0.0,15.684387141358123,0.0,14.142135623730951,0.0,12.489995996796797,0.0,10.63014581273465,0.0,8.12403840463596,0.0,5.830951894845301,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9774833308852902,0.0,,,,,,,,,,,,,,,,,,,16.126236460866057,0.0,15.138762748456813,0.0,13.739892028949498,0.0,12.016630970185833,0.0,10.036760525038172,0.0,7.529660131531795,0.0,5.2694896592018265,0.0,3.444202772029216,0.0,1.2158535616689254,0.0
Agenk,251.83529411764704,0.0,14.015995695367648,0.0,297.0,0.0,244.0,0.0,207.0,0.0,170.0,0.0,123.0,0.0,90.0,0.0,67.0,0.0,33.0,0.0,10.0,0.0,17.233687939614086,0.0,15.620499351813308,0.0,14.38749456993816,0.0,13.038404810405298,0.0,11.090536506409418,0.0,9.486832980505138,0.0,8.18535277187245,0.0,5.744562646538029,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.2327024857499618,0.0,,,,,,,,,,,,,,,,,,,16.56305544502152,0.0,15.132709272026192,0.0,13.946109415131133,0.0,12.585241032258816,0.0,10.562298608364008,0.0,8.997937752043349,0.0,7.688914005994049,0.0,5.184871636460442,0.0,2.623245648599055,0.0
