,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l1_thr_0.1_mu,pred_err_l1_thr_0.1_std,pred_err_l1_thr_0.2_mu,pred_err_l1_thr_0.2_std,pred_err_l1_thr_0.3_mu,pred_err_l1_thr_0.3_std,pred_err_l1_thr_0.4_mu,pred_err_l1_thr_0.4_std,pred_err_l1_thr_0.5_mu,pred_err_l1_thr_0.5_std,pred_err_l1_thr_0.6_mu,pred_err_l1_thr_0.6_std,pred_err_l1_thr_0.7_mu,pred_err_l1_thr_0.7_std,pred_err_l1_thr_0.8_mu,pred_err_l1_thr_0.8_std,pred_err_l1_thr_0.9_mu,pred_err_l1_thr_0.9_std,pred_err_l2_mu,pred_err_l2_std,pred_err_l2_thr_0.1_mu,pred_err_l2_thr_0.1_std,pred_err_l2_thr_0.2_mu,pred_err_l2_thr_0.2_std,pred_err_l2_thr_0.3_mu,pred_err_l2_thr_0.3_std,pred_err_l2_thr_0.4_mu,pred_err_l2_thr_0.4_std,pred_err_l2_thr_0.5_mu,pred_err_l2_thr_0.5_std,pred_err_l2_thr_0.6_mu,pred_err_l2_thr_0.6_std,pred_err_l2_thr_0.7_mu,pred_err_l2_thr_0.7_std,pred_err_l2_thr_0.8_mu,pred_err_l2_thr_0.8_std,pred_err_l2_thr_0.9_mu,pred_err_l2_thr_0.9_std,pw_pred_err_mu,pw_pred_err_std,pw_pred_err_thr_0.1_mu,pw_pred_err_thr_0.1_std,pw_pred_err_thr_0.2_mu,pw_pred_err_thr_0.2_std,pw_pred_err_thr_0.3_mu,pw_pred_err_thr_0.3_std,pw_pred_err_thr_0.4_mu,pw_pred_err_thr_0.4_std,pw_pred_err_thr_0.5_mu,pw_pred_err_thr_0.5_std,pw_pred_err_thr_0.6_mu,pw_pred_err_thr_0.6_std,pw_pred_err_thr_0.7_mu,pw_pred_err_thr_0.7_std,pw_pred_err_thr_0.8_mu,pw_pred_err_thr_0.8_std,pw_pred_err_thr_0.9_mu,pw_pred_err_thr_0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis_mu,mahalanobis_std,mahalanobis_thr_0.1_mu,mahalanobis_thr_0.1_std,mahalanobis_thr_0.2_mu,mahalanobis_thr_0.2_std,mahalanobis_thr_0.3_mu,mahalanobis_thr_0.3_std,mahalanobis_thr_0.4_mu,mahalanobis_thr_0.4_std,mahalanobis_thr_0.5_mu,mahalanobis_thr_0.5_std,mahalanobis_thr_0.6_mu,mahalanobis_thr_0.6_std,mahalanobis_thr_0.7_mu,mahalanobis_thr_0.7_std,mahalanobis_thr_0.8_mu,mahalanobis_thr_0.8_std,mahalanobis_thr_0.9_mu,mahalanobis_thr_0.9_std,kalmanw_pred_err_mu,kalmanw_pred_err_std,kalmanw_pred_err_thr_0.1_mu,kalmanw_pred_err_thr_0.1_std,kalmanw_pred_err_thr_0.2_mu,kalmanw_pred_err_thr_0.2_std,kalmanw_pred_err_thr_0.3_mu,kalmanw_pred_err_thr_0.3_std,kalmanw_pred_err_thr_0.4_mu,kalmanw_pred_err_thr_0.4_std,kalmanw_pred_err_thr_0.5_mu,kalmanw_pred_err_thr_0.5_std,kalmanw_pred_err_thr_0.6_mu,kalmanw_pred_err_thr_0.6_std,kalmanw_pred_err_thr_0.7_mu,kalmanw_pred_err_thr_0.7_std,kalmanw_pred_err_thr_0.8_mu,kalmanw_pred_err_thr_0.8_std,kalmanw_pred_err_thr_0.9_mu,kalmanw_pred_err_thr_0.9_std
Abart,227.14117647058822,0.0,13.558158150772867,0.0,259.68208665599707,0.0,253.0,0.0,223.0,0.0,189.0,0.0,157.0,0.0,125.0,0.0,90.0,0.0,60.0,0.0,34.0,0.0,12.0,0.0,10.563925079289076,0.0,15.905973720586866,0.0,14.933184523068078,0.0,13.74772708486752,0.0,12.529964086141668,0.0,11.180339887498949,0.0,9.486832980505138,0.0,7.745966692414834,0.0,5.830951894845301,0.0,3.4641016151377544,0.0,2503.3506414594904,0.0,3182.2497028396265,0.0,2716.157002207727,0.0,209.5331251293507,0.0,174.78600488429277,0.0,165.94458719857775,0.0,132.66747724386187,0.0,123.24406215682112,0.0,108.94791048574768,0.0,86.78421102609506,0.0,3.992701434149957,0.0,14.896936144784044,0.0,2248.64861144079,0.0,1561.808529279731,0.0,1412.040781762132,0.0,1240.3290422476668,0.0,1522.180558201176,0.0,1565.711012836781,0.0,1830.6521187077376,0.0,1620.4683146402951,0.0,888.904078246946,0.0,10.563925080072574,0.0,14.04932406806584,0.0,13.34820156450634,0.0,12.425201588642809,0.0,11.131884782253854,0.0,9.755021520471002,0.0,7.996002327073126,0.0,6.343324032931089,0.0,4.426474914326955,0.0,2.6556766246315373,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,254.08271743082165,0.0,297.0,0.0,241.0,0.0,200.0,0.0,170.0,0.0,127.0,0.0,93.0,0.0,64.0,0.0,29.0,0.0,13.0,0.0,10.485042752706521,0.0,17.233687939614086,0.0,15.524174696260024,0.0,14.142135623730951,0.0,13.038404810405298,0.0,11.269427669584644,0.0,9.643650760992955,0.0,8.0,0.0,5.385164807134504,0.0,3.605551275463989,0.0,1694.0026250178994,0.0,3207.562786809874,0.0,2717.2652181960475,0.0,219.0773911087737,0.0,195.29716085360465,0.0,184.06377550307712,0.0,153.77906191776327,0.0,147.21899402037656,0.0,134.8390464561877,0.0,119.49124852324385,0.0,1.937792221423709,0.0,16.208905402473658,0.0,4568.355095767097,0.0,1471.5154669525198,0.0,910.1758834562593,0.0,855.6767011960206,0.0,1631.5475379102597,0.0,2036.2264361548512,0.0,1278.7585749842478,0.0,1531.9616387358174,0.0,850.3606664172821,0.0,10.485042753268747,0.0,15.292627545098714,0.0,13.886405048814002,0.0,12.817935049916207,0.0,11.667486586290112,0.0,9.823205233250727,0.0,8.346674737620754,0.0,6.625597405438201,0.0,4.138170770328639,0.0,3.0129619614328442,0.0
Aboln,225.43529411764706,0.0,13.33274047124836,0.0,251.49421037473581,0.0,264.0,0.0,219.0,0.0,180.0,0.0,144.0,0.0,109.0,0.0,77.0,0.0,54.0,0.0,29.0,0.0,11.0,0.0,10.248602712579803,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.416407864998739,0.0,12.0,0.0,10.44030650891055,0.0,8.774964387392123,0.0,7.3484692283495345,0.0,5.385164807134504,0.0,3.3166247903554,0.0,1676.466886918768,0.0,3185.476168223908,0.0,2712.9682710665556,0.0,196.925226326837,0.0,168.53043768373865,0.0,159.2291776601386,0.0,124.32608877387496,0.0,116.92463955947208,0.0,104.51824000044486,0.0,85.41433919567702,0.0,3.1092517608446117,0.0,15.469928837832391,0.0,2702.065924631892,0.0,2550.7874814786705,0.0,1810.3325912133143,0.0,2378.0962214293572,0.0,2580.6905536337435,0.0,2415.531597191201,0.0,2138.6784075538744,0.0,1648.2230765677516,0.0,926.0012717179794,0.0,10.24860271290953,0.0,14.226856907879736,0.0,13.060928345580303,0.0,11.92597865553366,0.0,10.468894571755607,0.0,8.954086828736179,0.0,7.450953049491252,0.0,6.178942747724529,0.0,4.201096667196367,0.0,2.681790765043115,0.0
Abtäs,242.61176470588234,0.0,13.807851490494269,0.0,250.52694173359353,0.0,272.0,0.0,237.0,0.0,193.0,0.0,161.0,0.0,125.0,0.0,83.0,0.0,52.0,0.0,29.0,0.0,11.0,0.0,10.240773840124538,0.0,16.492422502470642,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.68857754044952,0.0,11.180339887498949,0.0,9.1104335791443,0.0,7.211102550927978,0.0,5.385164807134504,0.0,3.3166247903554,0.0,2494.894368573664,0.0,3188.0077987416435,0.0,2722.7664246654176,0.0,231.9995471728662,0.0,205.06426929162433,0.0,195.11934655971405,0.0,160.96299788904986,0.0,152.46838737233372,0.0,142.30256808854327,0.0,125.90593308952879,0.0,1.8870280937179424,0.0,26.47330417210092,0.0,1725.4700281914436,0.0,781.4848282873813,0.0,1028.024426397178,0.0,756.7186128106948,0.0,2269.808827588347,0.0,1341.172096432809,0.0,1600.5880580422074,0.0,2146.706648813488,0.0,670.6064352143296,0.0,10.24077384003165,0.0,14.578926295806856,0.0,13.824607620826919,0.0,12.629542172521129,0.0,11.30567596471374,0.0,9.76179171257489,0.0,7.658753206693688,0.0,6.077163388533651,0.0,4.216032891730425,0.0,2.474329258314221,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.4180446924741,0.0,253.0,0.0,217.0,0.0,181.0,0.0,148.0,0.0,111.0,0.0,83.0,0.0,54.0,0.0,33.0,0.0,11.0,0.0,10.354080696791645,0.0,15.905973720586866,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.3484692283495345,0.0,5.744562646538029,0.0,3.3166247903554,0.0,1546.5736158981472,0.0,563.5948775317033,0.0,313.6937650486812,0.0,216.04622172798798,0.0,182.79190896136626,0.0,156.63946812586903,0.0,131.5696744258527,0.0,124.88801055705096,0.0,111.15995935351168,0.0,49.94923277109844,0.0,2.116831866794397,0.0,14.246375085820787,0.0,3287.113419564834,0.0,2786.8403038354336,0.0,1295.4350420027638,0.0,576.8574815234199,0.0,1102.8520370254175,0.0,1071.232990717194,0.0,1814.0426815194282,0.0,1925.6518875732545,0.0,998.6925200109156,0.0,10.354080696230596,0.0,14.098017967449,0.0,13.136239653452767,0.0,11.987083954776477,0.0,10.657055950930118,0.0,9.035944786987208,0.0,7.595771801228315,0.0,5.941099998460273,0.0,4.341022295076972,0.0,2.1852504424674986,0.0
Adern,235.03529411764708,0.0,13.66097329859118,0.0,247.6077551309484,0.0,267.0,0.0,225.0,0.0,188.0,0.0,148.0,0.0,106.0,0.0,81.0,0.0,59.0,0.0,28.0,0.0,13.0,0.0,10.193628269628233,0.0,16.34013463836819,0.0,15.0,0.0,13.711309200802088,0.0,12.165525060596439,0.0,10.295630140987,0.0,9.0,0.0,7.681145747868608,0.0,5.291502622129181,0.0,3.605551275463989,0.0,1634.7681015296405,0.0,630.2536364212813,0.0,448.0533749539491,0.0,269.1800314498309,0.0,245.00173978760023,0.0,238.74376491868884,0.0,223.09588697958148,0.0,220.54310315156093,0.0,212.7489955570939,0.0,203.55865887955053,0.0,2.5187118980608685,0.0,14.67683172072291,0.0,3217.568280904418,0.0,2819.654797656919,0.0,1739.9713584859514,0.0,2173.3781413208135,0.0,2270.3875767640625,0.0,2132.7566061927655,0.0,1829.2026965052623,0.0,1475.8910012884874,0.0,975.0446814366973,0.0,10.193628269544536,0.0,14.446698383918347,0.0,13.349213976364513,0.0,12.279845928190811,0.0,10.733897771568355,0.0,8.814796481480796,0.0,7.644602478473828,0.0,6.353805502016411,0.0,4.051568077193899,0.0,2.8063305256986397,0.0
Adler,225.62745098039215,0.0,13.644998154090903,0.0,256.3201792231472,0.0,252.0,0.0,214.0,0.0,180.0,0.0,146.0,0.0,113.0,0.0,89.0,0.0,67.0,0.0,37.0,0.0,17.0,0.0,10.508445527365314,0.0,15.874507866387544,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.083045973594572,0.0,10.63014581273465,0.0,9.433981132056603,0.0,8.18535277187245,0.0,6.082762530298219,0.0,4.123105625617661,0.0,1635.8211393829927,0.0,640.0784094586038,0.0,444.4366534257386,0.0,268.122636347393,0.0,246.96441928859093,0.0,239.99081105222456,0.0,225.67717892420933,0.0,223.12711037399748,0.0,215.80199015675817,0.0,205.54598295418268,0.0,2.674147368147299,0.0,14.424477821309704,0.0,4207.5452155661205,0.0,3103.9465639655477,0.0,1415.2817591821458,0.0,876.8924950711817,0.0,1336.6682721381103,0.0,1287.1494711385642,0.0,1803.8079753458585,0.0,2057.7622207782815,0.0,1135.3174997705278,0.0,10.50844552702549,0.0,14.005538887511289,0.0,13.193346754607544,0.0,12.133017050617164,0.0,10.736831328812075,0.0,9.332826432556004,0.0,8.089254865482602,0.0,6.949404918243322,0.0,4.807348006351423,0.0,3.2166075039988815,0.0
Adria,224.24313725490197,0.0,13.54736518374554,0.0,253.3474464478798,0.0,248.0,0.0,219.0,0.0,183.0,0.0,148.0,0.0,111.0,0.0,82.0,0.0,59.0,0.0,32.0,0.0,8.0,0.0,10.309129972374826,0.0,15.748015748023622,0.0,14.798648586948742,0.0,13.527749258468683,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.055385138137417,0.0,7.681145747868608,0.0,5.656854249492381,0.0,2.8284271247461903,0.0,2384.2498119228985,0.0,582.9389130393944,0.0,455.6488518932561,0.0,270.74162722435454,0.0,245.9732149045958,0.0,239.9201405135947,0.0,224.96178963978292,0.0,217.99663190440674,0.0,210.85141905833333,0.0,200.122814669892,0.0,2.604924736395962,0.0,14.612410352814878,0.0,3461.161961478347,0.0,1893.1297745442218,0.0,1524.9175183252758,0.0,1788.1229029679687,0.0,1562.5540482632853,0.0,1294.9565684338402,0.0,1501.8960323702245,0.0,1432.7620085241379,0.0,1070.0987947298577,0.0,10.309129972645643,0.0,13.953013892796493,0.0,13.286842403679227,0.0,12.131552350763988,0.0,10.795243614999471,0.0,9.132489858855408,0.0,7.714178843452193,0.0,6.364313189147669,0.0,4.19917690571865,0.0,2.350427392317499,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,256.6777796348514,0.0,284.0,0.0,248.0,0.0,206.0,0.0,156.0,0.0,109.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,10.059976348554839,0.0,16.852299546352718,0.0,15.748015748023622,0.0,14.352700094407323,0.0,12.489995996796797,0.0,10.44030650891055,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,4134.38703797858,0.0,933.3734144836185,0.0,909.7458832649692,0.0,879.1450266036719,0.0,846.6435014458882,0.0,819.497995974237,0.0,779.8075343945607,0.0,696.0880816933168,0.0,400.9955651583912,0.0,304.83074531218807,0.0,1.8874043253058432,0.0,19.859146307330615,0.0,2807.204065695158,0.0,2679.433778876099,0.0,2014.8452585637024,0.0,2512.5306213162526,0.0,3054.843222857669,0.0,2345.1566694283683,0.0,3630.868622025848,0.0,2976.8593101817046,0.0,1882.2432149170272,0.0,10.05997634804782,0.0,15.022181967869708,0.0,14.045606844020256,0.0,12.806726286189933,0.0,10.811794417526196,0.0,8.780918758194481,0.0,6.623292741837924,0.0,4.5651148508756805,0.0,2.923781050430208,0.0,1.1778044245652433,0.0
Agenk,251.83529411764704,0.0,14.015995695367646,0.0,261.1218541758148,0.0,299.0,0.0,247.0,0.0,206.0,0.0,172.0,0.0,123.0,0.0,92.0,0.0,64.0,0.0,34.0,0.0,9.0,0.0,10.662566036610398,0.0,17.291616465790582,0.0,15.716233645501712,0.0,14.352700094407323,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.591663046625438,0.0,8.0,0.0,5.830951894845301,0.0,3.0,0.0,2272.9855058201224,0.0,4993.563207695934,0.0,4620.315438072051,0.0,3068.9045236185843,0.0,1492.6695886165894,0.0,915.7865460960854,0.0,911.450778174103,0.0,809.0620054372283,0.0,632.7021144004544,0.0,133.7319210452623,0.0,2.0227268948060875,0.0,19.482940209335325,0.0,2307.6905792187968,0.0,1121.6405883904945,0.0,653.0043103768272,0.0,806.8976699277505,0.0,1345.1029107159495,0.0,1698.4724533797319,0.0,1636.7789525487858,0.0,1403.973730765882,0.0,420.93181871647397,0.0,10.66256603747122,0.0,15.332374007175689,0.0,13.982207688637276,0.0,12.883376611143406,0.0,11.588122510046105,0.0,9.388982639108313,0.0,8.008483308442333,0.0,6.422065239845,0.0,4.390027771737306,0.0,2.1288035399943768,0.0
