,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,227.14117647058822,0.0,13.558158150772865,0.0,253.0,0.0,223.0,0.0,189.0,0.0,157.0,0.0,125.0,0.0,90.0,0.0,60.0,0.0,34.0,0.0,12.0,0.0,15.905973720586866,0.0,14.933184523068078,0.0,13.74772708486752,0.0,12.529964086141668,0.0,11.180339887498949,0.0,9.486832980505138,0.0,7.745966692414834,0.0,5.830951894845301,0.0,3.4641016151377544,0.0,,,,,,,,,,,,,,,,,,,4.751714621353254,0.0,,,,,,,,,,,,,,,,,,,15.633651619064672,0.0,14.731946687148682,0.0,13.597553390545196,0.0,12.418515234233034,0.0,11.039575779007647,0.0,9.349253574900063,0.0,7.649407458043507,0.0,5.701098861918714,0.0,3.360618882049006,0.0
Abend,255.26666666666665,0.0,14.167017703772121,0.0,297.0,0.0,241.0,0.0,200.0,0.0,170.0,0.0,127.0,0.0,93.0,0.0,64.0,0.0,29.0,0.0,13.0,0.0,17.233687939614086,0.0,15.524174696260024,0.0,14.142135623730951,0.0,13.038404810405298,0.0,11.269427669584644,0.0,9.643650760992955,0.0,8.0,0.0,5.385164807134504,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.1457450968042315,0.0,,,,,,,,,,,,,,,,,,,16.95171615761606,0.0,15.361503941436592,0.0,14.036470702408673,0.0,12.948473605062121,0.0,11.161470470702616,0.0,9.55898208212773,0.0,7.936099804782129,0.0,5.3000396347506165,0.0,3.515100117400565,0.0
Aboln,225.43529411764706,0.0,13.332740471248362,0.0,264.0,0.0,219.0,0.0,180.0,0.0,144.0,0.0,109.0,0.0,77.0,0.0,54.0,0.0,29.0,0.0,11.0,0.0,16.24807680927192,0.0,14.798648586948742,0.0,13.416407864998739,0.0,12.0,0.0,10.44030650891055,0.0,8.774964387392123,0.0,7.3484692283495345,0.0,5.385164807134504,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,3.6372444500263796,0.0,,,,,,,,,,,,,,,,,,,16.03754215239683,0.0,14.633349782279433,0.0,13.28733794566702,0.0,11.9183060155147,0.0,10.312156357197383,0.0,8.666751057383864,0.0,7.282625156052373,0.0,5.290947335564316,0.0,3.260243175782997,0.0
Abtäs,242.61176470588234,0.0,13.807851490494267,0.0,272.0,0.0,237.0,0.0,193.0,0.0,161.0,0.0,125.0,0.0,83.0,0.0,52.0,0.0,29.0,0.0,11.0,0.0,16.492422502470642,0.0,15.394804318340652,0.0,13.892443989449804,0.0,12.68857754044952,0.0,11.180339887498949,0.0,9.1104335791443,0.0,7.211102550927978,0.0,5.385164807134504,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,2.1383547920054107,0.0,,,,,,,,,,,,,,,,,,,16.185661858844096,0.0,15.187876975695826,0.0,13.775791888112845,0.0,12.580373925396394,0.0,11.06088267279692,0.0,9.014253859989125,0.0,7.138961407942832,0.0,5.29419865860653,0.0,3.169599376482659,0.0
Acker,222.921568627451,0.0,13.35688404543913,0.0,253.0,0.0,217.0,0.0,181.0,0.0,148.0,0.0,111.0,0.0,83.0,0.0,54.0,0.0,33.0,0.0,11.0,0.0,15.905973720586866,0.0,14.730919862656235,0.0,13.45362404707371,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.1104335791443,0.0,7.3484692283495345,0.0,5.744562646538029,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,2.427894466094444,0.0,,,,,,,,,,,,,,,,,,,15.764044325699748,0.0,14.64186216985417,0.0,13.344303805684167,0.0,12.074671450812207,0.0,10.417487486178958,0.0,9.005387215072778,0.0,7.233586683563338,0.0,5.6066474136755655,0.0,3.1902975384845944,0.0
Adern,235.03529411764708,0.0,13.660973298591182,0.0,267.0,0.0,225.0,0.0,188.0,0.0,148.0,0.0,106.0,0.0,81.0,0.0,59.0,0.0,28.0,0.0,13.0,0.0,16.34013463836819,0.0,15.0,0.0,13.711309200802088,0.0,12.165525060596439,0.0,10.295630140987,0.0,9.0,0.0,7.681145747868608,0.0,5.291502622129181,0.0,3.605551275463989,0.0,,,,,,,,,,,,,,,,,,,2.966933155183231,0.0,,,,,,,,,,,,,,,,,,,16.164433170699215,0.0,14.85177846056075,0.0,13.594708686173703,0.0,12.099047050069563,0.0,10.207204093199644,0.0,8.923044283695637,0.0,7.61750715583292,0.0,5.169443460031878,0.0,3.4979184085222044,0.0
Adler,225.62745098039215,0.0,13.644998154090905,0.0,252.0,0.0,214.0,0.0,180.0,0.0,146.0,0.0,113.0,0.0,89.0,0.0,67.0,0.0,37.0,0.0,17.0,0.0,15.874507866387544,0.0,14.628738838327793,0.0,13.416407864998739,0.0,12.083045973594572,0.0,10.63014581273465,0.0,9.433981132056603,0.0,8.18535277187245,0.0,6.082762530298219,0.0,4.123105625617661,0.0,,,,,,,,,,,,,,,,,,,3.2213490562378864,0.0,,,,,,,,,,,,,,,,,,,15.676172868176696,0.0,14.53974893565415,0.0,13.322926573072916,0.0,12.003278842891904,0.0,10.525670814449613,0.0,9.35804299015436,0.0,8.112321827246975,0.0,6.01111555459905,0.0,4.009838222710168,0.0
Adria,224.24313725490194,0.0,13.54736518374554,0.0,248.0,0.0,219.0,0.0,183.0,0.0,148.0,0.0,111.0,0.0,82.0,0.0,59.0,0.0,32.0,0.0,8.0,0.0,15.748015748023622,0.0,14.798648586948742,0.0,13.527749258468683,0.0,12.165525060596439,0.0,10.535653752852738,0.0,9.055385138137417,0.0,7.681145747868608,0.0,5.656854249492381,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,3.12042710782234,0.0,,,,,,,,,,,,,,,,,,,15.571731097240047,0.0,14.719219639630076,0.0,13.454796795628967,0.0,12.080876666360856,0.0,10.42387426205426,0.0,8.968823215319695,0.0,7.596976463410752,0.0,5.553537481164937,0.0,2.7563724662663938,0.0
Affen,230.17254901960786,0.0,13.437632432758528,0.0,284.0,0.0,248.0,0.0,206.0,0.0,156.0,0.0,109.0,0.0,68.0,0.0,35.0,0.0,17.0,0.0,4.0,0.0,16.852299546352718,0.0,15.748015748023622,0.0,14.352700094407323,0.0,12.489995996796797,0.0,10.44030650891055,0.0,8.246211251235321,0.0,5.916079783099616,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.0067702126224436,0.0,,,,,,,,,,,,,,,,,,,16.632381089915427,0.0,15.56989534109668,0.0,14.21692840172259,0.0,12.369466968540754,0.0,10.283449671288503,0.0,7.979826789018944,0.0,5.699378558447016,0.0,3.9175304992264706,0.0,1.7988647078836053,0.0
Agenk,251.83529411764704,0.0,14.015995695367648,0.0,299.0,0.0,247.0,0.0,206.0,0.0,172.0,0.0,123.0,0.0,92.0,0.0,64.0,0.0,34.0,0.0,9.0,0.0,17.291616465790582,0.0,15.716233645501712,0.0,14.352700094407323,0.0,13.114877048604,0.0,11.090536506409418,0.0,9.591663046625438,0.0,8.0,0.0,5.830951894845301,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,2.25319376069082,0.0,,,,,,,,,,,,,,,,,,,17.01390567904468,0.0,15.519767593630462,0.0,14.210578783618875,0.0,13.001966370256953,0.0,10.904785893667826,0.0,9.456713583944502,0.0,7.863361237898611,0.0,5.633911296338326,0.0,2.8761914584065833,0.0
Agent,237.078431372549,0.0,13.594128252768197,0.0,278.0,0.0,228.0,0.0,184.0,0.0,152.0,0.0,110.0,0.0,79.0,0.0,52.0,0.0,26.0,0.0,6.0,0.0,16.673332000533065,0.0,15.0996688705415,0.0,13.564659966250536,0.0,12.328828005937952,0.0,10.488088481701515,0.0,8.888194417315589,0.0,7.211102550927978,0.0,5.0990195135927845,0.0,2.449489742783178,0.0,,,,,,,,,,,,,,,,,,,4.0145756959839725,0.0,,,,,,,,,,,,,,,,,,,16.440929084083972,0.0,14.882808107769005,0.0,13.426409197263718,0.0,12.226805544867624,0.0,10.3017628816945,0.0,8.753446550733408,0.0,7.079996471440867,0.0,4.909097883548546,0.0,2.3172032526211135,0.0
Ahnen,237.58039215686273,0.0,13.366501421316622,0.0,295.0,0.0,241.0,0.0,181.0,0.0,142.0,0.0,87.0,0.0,52.0,0.0,23.0,0.0,8.0,0.0,2.0,0.0,17.175564037317667,0.0,15.524174696260024,0.0,13.45362404707371,0.0,11.916375287812984,0.0,9.327379053088816,0.0,7.211102550927978,0.0,4.795831523312719,0.0,2.8284271247461903,0.0,1.4142135623730951,0.0,,,,,,,,,,,,,,,,,,,1.9968078306937211,0.0,,,,,,,,,,,,,,,,,,,16.996480387577687,0.0,15.368156909367562,0.0,13.350356248695247,0.0,11.852011544705103,0.0,9.23125571566766,0.0,7.092751011544003,0.0,4.750526106542366,0.0,2.7727736343895097,0.0,1.3618474098828945,0.0
