,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,480.8179761890949,0.0,20.458080247341695,0.0,9.953934939084533,0.0
Abend,562.8519267039678,0.0,22.190003367970295,0.0,8.7216078527706,0.0
Aboln,493.6216312486773,0.0,20.680762680443838,0.0,10.257679764249826,0.0
Abtäs,530.6605709629229,0.0,21.477863412803874,0.0,8.390441092715761,0.0
Acker,468.036772545133,0.0,20.190142690495538,0.0,9.155020335364823,0.0
Adern,497.79108464755757,0.0,20.87197632937119,0.0,9.153167203638077,0.0
Adler,461.44215488733283,0.0,20.109840047833607,0.0,10.748637031944849,0.0
Adria,457.73761527117233,0.0,19.947819386941482,0.0,10.571144694314354,0.0
Affen,476.6238319636431,0.0,20.44771458543825,0.0,13.473439238264362,0.0
Agenk,567.8314371504991,0.0,22.245869619095327,0.0,10.263401918165872,0.0
Agent,530.6836954125298,0.0,21.545369737097744,0.0,10.762856965175946,0.0
Ahnen,525.6642944009641,0.0,21.379010345016688,0.0,8.920426048181042,0.0
Aigön,517.1415846504104,0.0,21.183859345999092,0.0,11.69427614105346,0.0
Akkus,531.8022166797405,0.0,21.444731718098986,0.0,9.1529239585252,0.0
Aktie,465.72652355261516,0.0,20.16716556110119,0.0,10.188975763667347,0.0
Alahn,492.29976803242425,0.0,20.62129180056688,0.0,10.955875759882925,0.0
Alarm,492.2941336150318,0.0,20.686819181615874,0.0,13.18350130259447,0.0
Alben,500.0671635054525,0.0,20.88726556858287,0.0,10.041195920727649,0.0
Algen,513.8281819412599,0.0,21.17392157980624,0.0,12.091800481551253,0.0
Alibi,405.6947885372747,0.0,18.752320011456938,0.0,12.857452543423976,0.0
Allas,435.16982734760234,0.0,19.382283711128217,0.0,11.639445493817384,0.0
Alpen,500.3292954331549,0.0,20.89076945966908,0.0,11.108747350739268,0.0
Altar,418.50191429382915,0.0,19.06778404276049,0.0,11.577779609831383,0.0
Alten,454.6129241442492,0.0,19.9299272059022,0.0,10.579790363122132,0.0
Alter,415.58575507162027,0.0,19.084333735991166,0.0,11.253839941898985,0.0
Amche,559.0613014439386,0.0,22.083403183333367,0.0,11.037502443000939,0.0
Amtig,533.6108107845353,0.0,21.579348045872628,0.0,14.414378601066817,0.0
Andam,594.0678322521258,0.0,22.738392830426427,0.0,10.812129850101106,0.0
Anein,467.45044917116127,0.0,20.166673364359124,0.0,9.474133940930715,0.0
Angel,513.7983893746524,0.0,21.173520679009307,0.0,12.04101317813311,0.0
Angst,516.673884233246,0.0,21.18172826729162,0.0,10.860852940101825,0.0
Angur,502.54512210351504,0.0,20.90355696795275,0.0,11.807338401327794,0.0
Anker,489.0196430478967,0.0,20.641543191841578,0.0,8.976934404337651,0.0
Anmas,562.1286621289047,0.0,22.070677116435572,0.0,10.210358144415292,0.0
Anmut,536.7233319347199,0.0,21.630300162396285,0.0,11.850913833544176,0.0
Annag,553.016759420084,0.0,21.883416131967603,0.0,10.472945735420986,0.0
Anper,497.5845478746727,0.0,20.847584394788143,0.0,9.90494410504406,0.0
Antus,476.8809407599258,0.0,20.34231176684436,0.0,9.234175977574129,0.0
Anzug,535.1794227623129,0.0,21.673054531752804,0.0,11.151227050460982,0.0
Apfel,483.417441596697,0.0,20.58116183527955,0.0,13.438390331068614,0.0
Arahn,489.57930978958916,0.0,20.5777496113589,0.0,9.828363193306302,0.0
Arcer,411.3179878507307,0.0,18.955600489927292,0.0,9.764731806666331,0.0
Arche,465.6449090316246,0.0,20.13995202155466,0.0,9.591770078124288,0.0
Ardal,464.4034829352335,0.0,20.09496448619385,0.0,11.259261304581027,0.0
Arena,482.81082061903123,0.0,20.510158913857786,0.0,8.993526993514928,0.0
Argon,504.7027998136265,0.0,20.928301667519342,0.0,11.21294195096947,0.0
Arier,389.393792381281,0.0,18.458212394184265,0.0,10.781532783576063,0.0
Arman,528.6018749911303,0.0,21.427539632411445,0.0,11.347801128858421,0.0
Armee,534.2205506259141,0.0,21.68662392032364,0.0,10.665104330464668,0.0
Armen,525.6857157689215,0.0,21.442268083015428,0.0,11.023861460926021,0.0
Armöt,516.161371422735,0.0,21.229820139922143,0.0,11.820208633087596,0.0
Aroma,530.7409802826662,0.0,21.474415277414195,0.0,11.283865157985002,0.0
Arten,451.89246590141414,0.0,19.88487118329448,0.0,9.452277796545507,0.0
Artis,394.942906861748,0.0,18.51471737484028,0.0,10.593169731436102,0.0
Asien,461.9931648611771,0.0,20.042423210886795,0.0,9.007479210013322,0.0
Astän,504.68835938142263,0.0,20.918316918200667,0.0,8.307370761983282,0.0
Athen,506.25632605408754,0.0,21.01791095986987,0.0,9.484666010968777,0.0
Atmen,545.2896321606189,0.0,21.8506333044274,0.0,11.042398271255582,0.0
Augen,550.1245555523703,0.0,21.920525117326587,0.0,10.696799586692439,0.0
Aurer,432.2795853526265,0.0,19.46012627706465,0.0,9.940939143607473,0.0
Autor,445.47720479793225,0.0,19.69362873046778,0.0,10.107493083035012,0.0
Babys,567.8193101280709,0.0,22.219383327255613,0.0,8.192079009220224,0.0
Backe,546.9839394157499,0.0,21.807613390088445,0.0,7.363214137240504,0.0
Bahre,526.5544586901829,0.0,21.424205504157857,0.0,8.311152109708955,0.0
Banco,522.8765520130088,0.0,21.252999819894356,0.0,7.4979205307383,0.0
Banda,579.6440879687088,0.0,22.426241784121633,0.0,7.674404165119443,0.0
Bande,576.7177851635765,0.0,22.439921396083843,0.0,7.306366362206779,0.0
Bands,562.7068576873762,0.0,22.09083480091172,0.0,7.278020766120438,0.0
Banja,540.0798587813466,0.0,21.627555218709773,0.0,9.807880725347403,0.0
Banjo,530.7774175804574,0.0,21.44398751558285,0.0,9.729618660233186,0.0
Bantu,522.325399776287,0.0,21.302619542089875,0.0,8.623381333934645,0.0
Barde,537.6854061852589,0.0,21.692001488485033,0.0,7.929771708141931,0.0
Bares,505.771016768179,0.0,20.991819083596326,0.0,7.393859007157936,0.0
Bargs,536.9775297726461,0.0,21.584507088586818,0.0,9.703167278238059,0.0
Barke,528.9287050637002,0.0,21.470569711799172,0.0,7.806909802463834,0.0
Basam,602.1047866993562,0.0,22.849406912844994,0.0,9.321835969375503,0.0
Basar,508.72836214757103,0.0,20.97771713715488,0.0,7.865611223682919,0.0
Basen,544.8393719979911,0.0,21.764333815159393,0.0,6.867621976973667,0.0
Basis,487.88981295832497,0.0,20.52006052407468,0.0,8.008513911864263,0.0
Batik,497.0969767230807,0.0,20.763246417280328,0.0,9.385452716608384,0.0
Bauch,536.1083688278093,0.0,21.541550079163756,0.0,8.900334933355811,0.0
Bauda,579.6894723090477,0.0,22.44873326730235,0.0,8.332170206521035,0.0
Bauts,516.8469428713223,0.0,21.18472559252999,0.0,8.274858523873071,0.0
Bcckt,486.6090407910717,0.0,20.528281094846815,0.0,8.711045376308462,0.0
Bcdfw,560.9927415497109,0.0,22.130252921699842,0.0,11.307852744937353,0.0
Bdhnf,555.1951478175245,0.0,21.992013038151136,0.0,11.143428461962312,0.0
Beben,573.4269023530635,0.0,22.42960327886956,0.0,6.964881267851021,0.0
Beere,516.9460951368003,0.0,21.375270359430118,0.0,7.346116519564778,0.0
Beete,536.5342305665637,0.0,21.784897318392442,0.0,7.235559141875207,0.0
Beine,504.4646405236166,0.0,21.029959103528256,0.0,8.087690771713607,0.0
Bekem,619.4733849331459,0.0,23.31792432596168,0.0,9.234697321625669,0.0
Betel,491.66044891110585,0.0,20.804002760467462,0.0,9.330541231299424,0.0
Beule,511.09150632651586,0.0,21.191622171071213,0.0,9.265065130873353,0.0
Beuns,533.4004374834731,0.0,21.558132697197784,0.0,7.520600559407304,0.0
Bezug,572.2567400957771,0.0,22.47983101103426,0.0,9.952765222056417,0.0
Bgrkq,575.5135051862894,0.0,22.397515970579718,0.0,11.398377742667215,0.0
Bgtts,525.6995649403311,0.0,21.409620378929873,0.0,10.182233881342846,0.0
Bhrps,527.3947544344284,0.0,21.388257301690228,0.0,9.631575215004794,0.0
Bhthl,505.2112270293622,0.0,20.93786070110794,0.0,11.298502610324825,0.0
Bhwxz,578.1135350183921,0.0,22.531600125786383,0.0,9.309309526646892,0.0
Bibel,485.68981027420824,0.0,20.59929696934509,0.0,10.482302205189892,0.0
Biegi,492.8780880463146,0.0,20.750422933874408,0.0,12.076436492012947,0.0
Biere,465.52121713869946,0.0,20.23242010270934,0.0,9.036471935849729,0.0
Biest,471.13963570482247,0.0,20.285828549118307,0.0,9.08493815039545,0.0
Binde,522.4159174398451,0.0,21.369544766390074,0.0,8.801335851598907,0.0
Blama,571.3075610183198,0.0,22.269721166819398,0.0,11.646131805497536,0.0
Blete,491.6985568250462,0.0,20.80511156827473,0.0,9.461734605777682,0.0
Bljts,455.9945201426086,0.0,19.910679474056025,0.0,12.0055141512427,0.0
Bllly,426.90532477449426,0.0,19.272701123508956,0.0,13.92596767968428,0.0
Bllsd,478.72579407954095,0.0,20.390324867945697,0.0,11.20851565065202,0.0
Block,492.8960161126382,0.0,20.63968451755729,0.0,9.728940273965057,0.0
