,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pw_pred_err_mu,pw_pred_err_std,mahalanobis_mu,mahalanobis_std,kalmanw_pred_err_mu,kalmanw_pred_err_std
Abart,1857.4301861314466,20.107937662308675,39.805626241787905,0.40605790169897227,1723.8131377832824,20.676257302426826,35.99645526539945,0.3462879785889885,102.41553616804714,1.2580844321627414,179.23824472559738,5.654487526324329,18.98464355832005,0.40875492025641125
Abart,1857.4301861314466,20.107937662308675,39.805626241787905,0.40605790169897227,1723.8131377832824,20.676257302426826,35.99645526539945,0.3462879785889885,102.41553616804714,1.2580844321627414,179.23824472559738,5.654487526324329,18.98464355832005,0.40875492025641125
Abart,1857.4301861314466,20.107937662308675,39.805626241787905,0.40605790169897227,1723.8131377832824,20.676257302426826,35.99645526539945,0.3462879785889885,102.41553616804714,1.2580844321627414,179.23824472559738,5.654487526324329,18.98464355832005,0.40875492025641125
Abart,1857.4301861314466,20.107937662308675,39.805626241787905,0.40605790169897227,1723.8131377832824,20.676257302426826,35.99645526539945,0.3462879785889885,102.41553616804714,1.2580844321627414,179.23824472559738,5.654487526324329,18.98464355832005,0.40875492025641125
Abend,1915.5070222259571,20.372699223410205,40.8636078161517,0.39071786828028315,1762.9172290936183,20.540838387609497,36.79884381749383,0.3895460190871528,104.52672761068153,1.0288491381794185,178.12629984454688,6.485542696569788,20.41854463846137,0.4253747812008487
Abend,1915.5070222259571,20.372699223410205,40.8636078161517,0.39071786828028315,1762.9172290936183,20.540838387609497,36.79884381749383,0.3895460190871528,104.52672761068153,1.0288491381794185,178.12629984454688,6.485542696569788,20.41854463846137,0.4253747812008487
Abend,1915.5070222259571,20.372699223410205,40.8636078161517,0.39071786828028315,1762.9172290936183,20.540838387609497,36.79884381749383,0.3895460190871528,104.52672761068153,1.0288491381794185,178.12629984454688,6.485542696569788,20.41854463846137,0.4253747812008487
Abend,1915.5070222259571,20.372699223410205,40.8636078161517,0.39071786828028315,1762.9172290936183,20.540838387609497,36.79884381749383,0.3895460190871528,104.52672761068153,1.0288491381794185,178.12629984454688,6.485542696569788,20.41854463846137,0.4253747812008487
Aboln,1863.74382412207,22.238985927012433,39.79749495487914,0.43115662906259683,1732.9239380451743,18.163706122950813,36.32793027301493,0.4482582976007765,103.0271644100604,1.218879627229776,179.19496671764256,6.853070485232709,19.631109478038614,0.4153363784584806
Aboln,1863.74382412207,22.238985927012433,39.79749495487914,0.43115662906259683,1732.9239380451743,18.163706122950813,36.32793027301493,0.4482582976007765,103.0271644100604,1.218879627229776,179.19496671764256,6.853070485232709,19.631109478038614,0.4153363784584806
Aboln,1863.74382412207,22.238985927012433,39.79749495487914,0.43115662906259683,1732.9239380451743,18.163706122950813,36.32793027301493,0.4482582976007765,103.0271644100604,1.218879627229776,179.19496671764256,6.853070485232709,19.631109478038614,0.4153363784584806
Aboln,1863.74382412207,22.238985927012433,39.79749495487914,0.43115662906259683,1732.9239380451743,18.163706122950813,36.32793027301493,0.4482582976007765,103.0271644100604,1.218879627229776,179.19496671764256,6.853070485232709,19.631109478038614,0.4153363784584806
Abtäs,1905.0249413336612,22.345882106557667,40.54599909276128,0.4047365693452834,1726.265259349471,17.148108630042238,36.123530235003734,0.4443445357160249,102.82917225129735,1.130423151678938,178.73260022370457,6.154972092221291,19.19264103768624,0.39337291553247117
