,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,356.9138368209559,0.0,17.310720932760226,0.0,9.391204508342165,0.0
Abend,423.26507218473864,0.0,18.97159821285397,0.0,8.890120529033105,0.0
Aboln,385.42475457932557,0.0,18.101455370578485,0.0,10.667087254817126,0.0
Abtäs,374.1479549576072,0.0,17.63576122652786,0.0,8.298535574409632,0.0
Acker,351.4955200939003,0.0,17.31695808364489,0.0,7.71216232033831,0.0
Adern,378.78192295419706,0.0,18.009942064938496,0.0,8.288176983909068,0.0
Adler,355.56037406758566,0.0,17.482905278774712,0.0,9.898820879126053,0.0
Adria,350.2875971192392,0.0,17.250790638817605,0.0,9.426573735160275,0.0
Affen,359.4529290867032,0.0,17.49963025934056,0.0,11.482560229391648,0.0
Agenk,432.0825043803034,0.0,19.252330775230497,0.0,9.702142201508458,0.0
Agent,391.5576796264699,0.0,18.244231311849276,0.0,9.316872250424518,0.0
Ahnen,405.63904890851427,0.0,18.685656868744562,0.0,7.880576713561293,0.0
Aigön,397.5211794853596,0.0,18.357491141429943,0.0,9.999034349744079,0.0
Akkus,409.6244605161454,0.0,18.747441959039897,0.0,8.56402022877065,0.0
Aktie,347.6306730041614,0.0,17.229566945181727,0.0,8.996268194465497,0.0
Alahn,386.9896265186319,0.0,18.243188063591052,0.0,9.823808919074017,0.0
Alarm,383.3371109924217,0.0,18.10789926801472,0.0,11.499874073817383,0.0
Alben,381.5665288672716,0.0,18.046173038684323,0.0,9.620448041912098,0.0
Algen,392.65151771241574,0.0,18.353243585241998,0.0,11.01686584368154,0.0
Alibi,329.4975580712009,0.0,16.748405423929146,0.0,11.586028133068453,0.0
Allas,324.61720282829805,0.0,16.632491869694956,0.0,11.110061528469211,0.0
Alpen,383.6107831733201,0.0,18.175817647697333,0.0,10.222396471079195,0.0
Altar,317.39739969618506,0.0,16.426411599312168,0.0,9.686283070821197,0.0
Alten,341.18745986284426,0.0,17.090620619577116,0.0,9.007315591821666,0.0
Alter,312.730305440817,0.0,16.351943675463612,0.0,9.293861273943177,0.0
Amche,421.957719999392,0.0,18.980353665428527,0.0,9.208828029181936,0.0
Amtig,414.12776023176525,0.0,18.767062039980093,0.0,12.336797355780075,0.0
Andam,453.3356058013834,0.0,19.66556701108229,0.0,9.829816240400183,0.0
Anein,355.7408661714586,0.0,17.44740428113094,0.0,8.219879091157392,0.0
Angel,392.89686485880566,0.0,18.358829126480526,0.0,11.46004931752828,0.0
Angst,383.3700268481507,0.0,18.007223178014325,0.0,9.889722855391891,0.0
Angur,398.3074245909718,0.0,18.453123917351892,0.0,9.793283404673478,0.0
Anker,376.4938515813567,0.0,17.997771155302424,0.0,7.854531433071051,0.0
Anmas,412.39829889697546,0.0,18.687653318534576,0.0,9.056913761911138,0.0
Anmut,416.86026133847486,0.0,18.862440223606207,0.0,9.402748708534439,0.0
Annag,420.53855758078504,0.0,18.92090250781943,0.0,9.62153279138236,0.0
Anper,378.3663092437964,0.0,18.01065319668062,0.0,8.710925311448047,0.0
Antus,352.84170991436025,0.0,17.277566123162387,0.0,7.476992164392556,0.0
Anzug,412.10748640725103,0.0,18.78593429900822,0.0,9.341088448576166,0.0
Apfel,369.33046243873275,0.0,17.805460392764964,0.0,12.803271903017931,0.0
Arahn,381.6726752460972,0.0,18.07628381350704,0.0,8.197822902413339,0.0
Arcer,306.7424677961307,0.0,16.124387262477246,0.0,7.480203452925366,0.0
Arche,352.0166618395368,0.0,17.328698029962478,0.0,7.69517133555253,0.0
Ardal,360.3178928977538,0.0,17.553508182633035,0.0,10.519937934383655,0.0
Arena,350.678971155202,0.0,17.259951317043626,0.0,7.372487296244096,0.0
Argon,390.83828394956686,0.0,18.233659290888305,0.0,9.672075916433384,0.0
Arier,298.60771847629866,0.0,15.962819491710327,0.0,8.294661600667238,0.0
Arman,406.32747838100437,0.0,18.611676043813723,0.0,9.249139893302658,0.0
Armee,387.5081316263259,0.0,18.18604961928437,0.0,8.646016686964257,0.0
Armen,401.66038412563637,0.0,18.545984716250217,0.0,8.856718096424638,0.0
Armöt,392.35846959346765,0.0,18.223052360970303,0.0,9.565130967028145,0.0
Aroma,395.87299173441795,0.0,18.304823593085224,0.0,9.472511699222357,0.0
Arten,335.87050859030944,0.0,16.912345755252883,0.0,7.381329575160989,0.0
Artis,294.5625975356173,0.0,15.75408189415246,0.0,8.630464059220758,0.0
Asien,333.05299909444034,0.0,16.800610440405727,0.0,7.55813875397465,0.0
Astän,357.95033214896284,0.0,17.320250187004206,0.0,7.0585005348234215,0.0
Athen,381.2282979321908,0.0,18.066135148141335,0.0,7.735161280958667,0.0
Atmen,405.8115086624863,0.0,18.600607182655157,0.0,8.746545874544852,0.0
Augen,412.6648622552982,0.0,18.763092841813684,0.0,9.331035633691272,0.0
Aurer,328.5518459264773,0.0,16.748713434379304,0.0,7.638003210805092,0.0
Autor,336.24736749338524,0.0,16.860747910780617,0.0,7.889227153365432,0.0
Babys,407.01603546979106,0.0,18.428597722386193,0.0,9.323514149591624,0.0
Backe,393.7227929090414,0.0,18.26565175445604,0.0,7.581890923473402,0.0
Bahre,391.0316451814534,0.0,18.26296702857197,0.0,8.189265946532668,0.0
Banco,381.16340413224134,0.0,17.898255753307513,0.0,7.670353438605611,0.0
Banda,425.5578009169677,0.0,18.984584969709857,0.0,8.157959071323491,0.0
Bande,420.87311596603087,0.0,18.919147082117426,0.0,7.701741614849807,0.0
Bands,412.5665572162741,0.0,18.68691438484006,0.0,7.8922477180106485,0.0
Banja,383.62097713895,0.0,18.007079118097167,0.0,9.4826483221014,0.0
Banjo,382.5158419098419,0.0,17.987715019863113,0.0,9.472981235038032,0.0
Bantu,389.3310525358797,0.0,18.157475209970737,0.0,7.996432649417198,0.0
Barde,392.37528222596507,0.0,18.253727271211307,0.0,7.884382813897028,0.0
Bares,351.5305887674416,0.0,17.19901634525758,0.0,7.280569586623713,0.0
Bargs,392.8460843756738,0.0,18.196567107659472,0.0,9.633912103930719,0.0
Barke,390.2018752239708,0.0,18.24509780799475,0.0,7.799534874682719,0.0
Basam,426.19210367111555,0.0,18.9278808109462,0.0,9.182784799033012,0.0
Basar,356.21420145661074,0.0,17.270275825217315,0.0,7.746221034446615,0.0
Basen,380.00426162326994,0.0,17.90320480281066,0.0,7.067253555447083,0.0
Basis,338.6963505685777,0.0,16.813339929764844,0.0,8.316388039506853,0.0
Batik,375.62679366166003,0.0,17.864898634552656,0.0,9.355565204093015,0.0
Bauch,405.5240648585412,0.0,18.54752840023503,0.0,8.609161556288385,0.0
Bauda,422.4028093129775,0.0,18.892845706554212,0.0,8.395801806645814,0.0
Bauts,366.839179437757,0.0,17.54199805807273,0.0,7.96910541593947,0.0
Bcckt,368.23858741481615,0.0,17.63780604898963,0.0,8.09694801556603,0.0
Bcdfw,426.7102484294676,0.0,18.986482142171944,0.0,11.50817159237211,0.0
Bdhnf,446.99497733136843,0.0,19.600178068071,0.0,11.024638861204497,0.0
Beben,413.957855966304,0.0,18.735332988798366,0.0,7.6513332902566065,0.0
Beere,355.41238888630335,0.0,17.386297267604384,0.0,7.233920663679383,0.0
Beete,359.58210861854184,0.0,17.445607654467654,0.0,7.202084274475524,0.0
Beine,364.7071032621129,0.0,17.63080557410256,0.0,7.4586768974312605,0.0
Bekem,455.65040040239035,0.0,19.762181552814933,0.0,9.119997287754614,0.0
