,n_pixels_l1_mu,n_pixels_l1_std,n_pixels_l2_mu,n_pixels_l2_std,pred_err_l10.1_mu,pred_err_l10.1_std,pred_err_l10.2_mu,pred_err_l10.2_std,pred_err_l10.3_mu,pred_err_l10.3_std,pred_err_l10.4_mu,pred_err_l10.4_std,pred_err_l10.5_mu,pred_err_l10.5_std,pred_err_l10.6_mu,pred_err_l10.6_std,pred_err_l10.7_mu,pred_err_l10.7_std,pred_err_l10.8_mu,pred_err_l10.8_std,pred_err_l10.9_mu,pred_err_l10.9_std,pred_err_l20.1_mu,pred_err_l20.1_std,pred_err_l20.2_mu,pred_err_l20.2_std,pred_err_l20.3_mu,pred_err_l20.3_std,pred_err_l20.4_mu,pred_err_l20.4_std,pred_err_l20.5_mu,pred_err_l20.5_std,pred_err_l20.6_mu,pred_err_l20.6_std,pred_err_l20.7_mu,pred_err_l20.7_std,pred_err_l20.8_mu,pred_err_l20.8_std,pred_err_l20.9_mu,pred_err_l20.9_std,pw_pred_err0.1_mu,pw_pred_err0.1_std,pw_pred_err0.2_mu,pw_pred_err0.2_std,pw_pred_err0.3_mu,pw_pred_err0.3_std,pw_pred_err0.4_mu,pw_pred_err0.4_std,pw_pred_err0.5_mu,pw_pred_err0.5_std,pw_pred_err0.6_mu,pw_pred_err0.6_std,pw_pred_err0.7_mu,pw_pred_err0.7_std,pw_pred_err0.8_mu,pw_pred_err0.8_std,pw_pred_err0.9_mu,pw_pred_err0.9_std,pred_err_wd_mu,pred_err_wd_std,mahalanobis0.1_mu,mahalanobis0.1_std,mahalanobis0.2_mu,mahalanobis0.2_std,mahalanobis0.3_mu,mahalanobis0.3_std,mahalanobis0.4_mu,mahalanobis0.4_std,mahalanobis0.5_mu,mahalanobis0.5_std,mahalanobis0.6_mu,mahalanobis0.6_std,mahalanobis0.7_mu,mahalanobis0.7_std,mahalanobis0.8_mu,mahalanobis0.8_std,mahalanobis0.9_mu,mahalanobis0.9_std,kalmanw_pred_err0.1_mu,kalmanw_pred_err0.1_std,kalmanw_pred_err0.2_mu,kalmanw_pred_err0.2_std,kalmanw_pred_err0.3_mu,kalmanw_pred_err0.3_std,kalmanw_pred_err0.4_mu,kalmanw_pred_err0.4_std,kalmanw_pred_err0.5_mu,kalmanw_pred_err0.5_std,kalmanw_pred_err0.6_mu,kalmanw_pred_err0.6_std,kalmanw_pred_err0.7_mu,kalmanw_pred_err0.7_std,kalmanw_pred_err0.8_mu,kalmanw_pred_err0.8_std,kalmanw_pred_err0.9_mu,kalmanw_pred_err0.9_std
Abart,226.66274509803918,0.0,13.203841203596633,0.0,266.0,0.0,234.0,0.0,192.0,0.0,149.0,0.0,120.0,0.0,76.0,0.0,54.0,0.0,17.0,0.0,8.0,0.0,16.30950643030009,0.0,15.297058540778355,0.0,13.856406460551018,0.0,12.206555615733702,0.0,10.954451150103322,0.0,8.717797887081348,0.0,7.3484692283495345,0.0,4.123105625617661,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,4.183422631683025,0.0,,,,,,,,,,,,,,,,,,,14.38352189314887,0.0,13.608360492203508,0.0,12.381800978961376,0.0,10.810321900130841,0.0,9.414011443424512,0.0,7.074664834086962,0.0,5.6512284008600515,0.0,2.6587703062489343,0.0,1.8474032587783291,0.0
Abend,257.91372549019604,0.0,14.157672020755726,0.0,290.0,0.0,252.0,0.0,209.0,0.0,166.0,0.0,130.0,0.0,91.0,0.0,64.0,0.0,24.0,0.0,10.0,0.0,17.029386365926403,0.0,15.874507866387544,0.0,14.45683229480096,0.0,12.884098726725126,0.0,11.40175425099138,0.0,9.539392014169456,0.0,8.0,0.0,4.898979485566356,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.122328775773722,0.0,,,,,,,,,,,,,,,,,,,15.24960668505503,0.0,14.350261794725666,0.0,13.079896470565222,0.0,11.427074356273467,0.0,9.84893388810816,0.0,7.91708683931755,0.0,6.426340119161223,0.0,3.458028912424774,0.0,2.185965669658645,0.0
Aboln,227.14117647058822,0.0,13.24867994120714,0.0,260.0,0.0,228.0,0.0,190.0,0.0,151.0,0.0,112.0,0.0,78.0,0.0,54.0,0.0,22.0,0.0,9.0,0.0,16.1245154965971,0.0,15.0996688705415,0.0,13.784048752090222,0.0,12.288205727444508,0.0,10.583005244258363,0.0,8.831760866327848,0.0,7.3484692283495345,0.0,4.69041575982343,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,3.1995376382147094,0.0,,,,,,,,,,,,,,,,,,,14.199334888009142,0.0,13.357078040429426,0.0,12.232097996634318,0.0,10.797160928279897,0.0,8.98974105925576,0.0,7.219697135420947,0.0,5.896112823993236,0.0,3.401485206469457,0.0,2.374468963060118,0.0
Abtäs,242.13333333333335,0.0,13.547811302212388,0.0,282.0,0.0,240.0,0.0,193.0,0.0,151.0,0.0,115.0,0.0,78.0,0.0,52.0,0.0,18.0,0.0,4.0,0.0,16.792855623746664,0.0,15.491933384829668,0.0,13.892443989449804,0.0,12.288205727444508,0.0,10.723805294763608,0.0,8.831760866327848,0.0,7.211102550927978,0.0,4.242640687119285,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.9942387958726506,0.0,,,,,,,,,,,,,,,,,,,14.850950761436708,0.0,13.85889990352527,0.0,12.392195433697243,0.0,10.9039213307051,0.0,9.185657168131106,0.0,7.322516833660841,0.0,5.7288982640519945,0.0,2.8856943635870183,0.0,1.4202142531147581,0.0
Acker,223.5607843137255,0.0,13.215922497452448,0.0,243.0,0.0,210.0,0.0,181.0,0.0,142.0,0.0,111.0,0.0,68.0,0.0,45.0,0.0,17.0,0.0,4.0,0.0,15.588457268119896,0.0,14.491376746189438,0.0,13.45362404707371,0.0,11.916375287812984,0.0,10.535653752852738,0.0,8.246211251235321,0.0,6.708203932499369,0.0,4.123105625617661,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,2.2056025622734814,0.0,,,,,,,,,,,,,,,,,,,13.833923613659085,0.0,12.973458328267428,0.0,12.019834848258206,0.0,10.490588944371556,0.0,8.925877272346753,0.0,6.517698918974802,0.0,5.130912091199299,0.0,2.4787706758243178,0.0,0.9694471273934729,0.0
Adern,237.72156862745095,0.0,13.698203127966273,0.0,266.0,0.0,236.0,0.0,197.0,0.0,159.0,0.0,120.0,0.0,81.0,0.0,54.0,0.0,24.0,0.0,11.0,0.0,16.30950643030009,0.0,15.362291495737216,0.0,14.035668847618199,0.0,12.609520212918492,0.0,10.954451150103322,0.0,9.0,0.0,7.3484692283495345,0.0,4.898979485566356,0.0,3.3166247903554,0.0,,,,,,,,,,,,,,,,,,,2.5653917909948656,0.0,,,,,,,,,,,,,,,,,,,14.605190545868298,0.0,13.836600845421156,0.0,12.640517356484004,0.0,11.154379528961966,0.0,9.393460435770665,0.0,7.332990500132138,0.0,5.838528094950418,0.0,3.390620190597934,0.0,2.158418637291164,0.0
Adler,227.32156862745097,0.0,13.436833010547003,0.0,258.0,0.0,225.0,0.0,189.0,0.0,147.0,0.0,113.0,0.0,74.0,0.0,49.0,0.0,21.0,0.0,10.0,0.0,16.06237840420901,0.0,15.0,0.0,13.74772708486752,0.0,12.12435565298214,0.0,10.63014581273465,0.0,8.602325267042627,0.0,7.0,0.0,4.58257569495584,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,2.8370909610170565,0.0,,,,,,,,,,,,,,,,,,,14.313035658148173,0.0,13.44509044834186,0.0,12.297748534825264,0.0,10.644495261175198,0.0,8.9949684579323,0.0,6.882877326240867,0.0,5.551541166810615,0.0,3.2702935194898126,0.0,2.2844117312130825,0.0
Adria,225.2745098039216,0.0,13.262741039644096,0.0,265.0,0.0,235.0,0.0,203.0,0.0,157.0,0.0,114.0,0.0,75.0,0.0,49.0,0.0,24.0,0.0,8.0,0.0,16.278820596099706,0.0,15.329709716755891,0.0,14.247806848775006,0.0,12.529964086141668,0.0,10.677078252031311,0.0,8.660254037844387,0.0,7.0,0.0,4.898979485566356,0.0,2.8284271247461903,0.0,,,,,,,,,,,,,,,,,,,2.8995671354897907,0.0,,,,,,,,,,,,,,,,,,,14.405375829609273,0.0,13.708279371289906,0.0,12.706996948180338,0.0,10.942668209840468,0.0,9.018175314252494,0.0,6.902117227915768,0.0,5.428047509291431,0.0,3.374177518168301,0.0,2.2376837748423863,0.0
Affen,232.4,0.0,13.757871047628264,0.0,257.0,0.0,227.0,0.0,192.0,0.0,152.0,0.0,115.0,0.0,72.0,0.0,47.0,0.0,27.0,0.0,10.0,0.0,16.0312195418814,0.0,15.066519173319364,0.0,13.856406460551018,0.0,12.328828005937952,0.0,10.723805294763608,0.0,8.48528137423857,0.0,6.855654600401044,0.0,5.196152422706632,0.0,3.1622776601683795,0.0,,,,,,,,,,,,,,,,,,,1.8200294986508612,0.0,,,,,,,,,,,,,,,,,,,14.390384065076885,0.0,13.553269028907847,0.0,12.43893343690171,0.0,10.963280159408802,0.0,9.250086850001768,0.0,6.939099848921374,0.0,5.6565561176529515,0.0,4.051015498951565,0.0,2.234511273411498,0.0
Agenk,254.23529411764704,0.0,14.118868138913587,0.0,281.0,0.0,241.0,0.0,204.0,0.0,173.0,0.0,128.0,0.0,93.0,0.0,62.0,0.0,30.0,0.0,14.0,0.0,16.76305461424021,0.0,15.524174696260024,0.0,14.2828568570857,0.0,13.152946437965905,0.0,11.313708498984761,0.0,9.643650760992955,0.0,7.874007874011811,0.0,5.477225575051661,0.0,3.7416573867739413,0.0,,,,,,,,,,,,,,,,,,,2.0739760526412865,0.0,,,,,,,,,,,,,,,,,,,15.04321992102027,0.0,14.003751446322887,0.0,12.900214287456395,0.0,11.671762143896919,0.0,9.79960899281317,0.0,7.987494619771734,0.0,6.3159006248939376,0.0,4.060781262480945,0.0,2.585191234506041,0.0
