,pred_err_l1_mu,pred_err_l1_std,pred_err_l2_mu,pred_err_l2_std,pred_err_wd_mu,pred_err_wd_std
Abart,437.54783852007495,0.0,19.530860917427216,0.0,9.256251987303129,0.0
Abend,500.6888975331308,0.0,20.875856039036275,0.0,7.507781555152235,0.0
Aboln,464.2254119341144,0.0,20.1553738563162,0.0,8.525867027445141,0.0
Abtäs,472.54322668963977,0.0,20.24932688042551,0.0,7.531065546535143,0.0
Acker,416.48375129224985,0.0,19.030511959299098,0.0,8.484664778086977,0.0
Adern,445.64209209027774,0.0,19.719802579899902,0.0,8.468418562724093,0.0
Adler,440.0124586163148,0.0,19.707593224165585,0.0,9.567147323606939,0.0
Adria,441.5418640220596,0.0,19.6652475266462,0.0,9.46417276584765,0.0
Affen,446.2245784711166,0.0,19.878858705940267,0.0,13.585142422683983,0.0
Agenk,503.5802050274513,0.0,20.89742997631556,0.0,8.884146141715997,0.0
Agent,482.453744767799,0.0,20.52099450217099,0.0,9.453706353169405,0.0
Ahnen,464.54536263176215,0.0,20.126859952427814,0.0,7.823064585915439,0.0
Aigön,488.81685539824866,0.0,20.646851948356776,0.0,9.836339395287272,0.0
Akkus,453.7377146566816,0.0,19.743308819321197,0.0,7.824765554027922,0.0
Aktie,439.72877417088705,0.0,19.66269947303303,0.0,8.767689331651013,0.0
Alahn,463.6719348983471,0.0,20.164931065902138,0.0,9.176850237037588,0.0
Alarm,449.675465083449,0.0,19.793170091711232,0.0,9.821552146297345,0.0
Alben,470.6065382140606,0.0,20.351500587323507,0.0,8.342736609568169,0.0
Algen,489.28758508813576,0.0,20.734782124624044,0.0,10.19129369292003,0.0
Alibi,442.36719964074905,0.0,19.85384743038794,0.0,10.221114324987361,0.0
Allas,440.6470689574199,0.0,19.740231036036114,0.0,9.491090659865913,0.0
Alpen,473.3701111666853,0.0,20.414393570523895,0.0,9.219239731313046,0.0
Altar,407.86227299927157,0.0,18.97301147588752,0.0,10.403371901943434,0.0
Alten,434.1302754440012,0.0,19.593294254937835,0.0,9.049200332696486,0.0
Alter,403.19285488384895,0.0,18.921607391520755,0.0,10.182402864771095,0.0
Amche,480.566097723776,0.0,20.38944912530324,0.0,7.831158144406404,0.0
Amtig,492.3519893023436,0.0,20.679904699510523,0.0,10.688927643776568,0.0
Andam,510.64141514312155,0.0,20.95768288128532,0.0,7.552354853915585,0.0
Anein,443.3542290486392,0.0,19.736712070925257,0.0,7.8445128323981494,0.0
Angel,489.2625400687261,0.0,20.734531527048638,0.0,10.252883218311432,0.0
Angst,466.75191172660936,0.0,20.106168997822092,0.0,9.596635923961319,0.0
Angur,452.97747039961985,0.0,19.82287447703173,0.0,10.584853702859638,0.0
Anker,429.8511443222332,0.0,19.33993670488932,0.0,8.274069304458495,0.0
Anmas,481.1996538439357,0.0,20.324415847573288,0.0,7.0599349521340455,0.0
Anmut,458.17238323901756,0.0,19.882872313149015,0.0,8.461729290146184,0.0
Annag,499.4774963885817,0.0,20.791331245106118,0.0,9.134115365533884,0.0
Anper,447.9793811895066,0.0,19.781188694689423,0.0,9.016007238626358,0.0
Antus,423.818450939333,0.0,19.17856047771686,0.0,8.0376540113759,0.0
Anzug,477.35147926464776,0.0,20.434859602316532,0.0,9.645505477010524,0.0
Apfel,470.3982883594813,0.0,20.433021279259293,0.0,12.266660183773034,0.0
Arahn,438.374937108279,0.0,19.52486459296953,0.0,9.221661771025978,0.0
Arcer,376.88747367191513,0.0,18.165947608194934,0.0,9.709081019633242,0.0
Arche,420.28022255485587,0.0,19.1667533791165,0.0,9.134861634549662,0.0
Ardal,444.8127316082279,0.0,19.759433691114882,0.0,10.219406187991158,0.0
Arena,436.69448358870284,0.0,19.535474765736176,0.0,8.507584751549322,0.0
Argon,457.6310265732609,0.0,19.914904955484065,0.0,10.383471343345025,0.0
Arier,381.55303269827107,0.0,18.37994724351196,0.0,10.268813117363841,0.0
Arman,455.2950958471988,0.0,19.804670440158826,0.0,8.713085310069317,0.0
Armee,461.4015542228233,0.0,20.054032321551475,0.0,8.199029622538514,0.0
Armen,450.62567773177625,0.0,19.75543047007567,0.0,8.492116272896979,0.0
Armöt,440.90010759572635,0.0,19.519081118935958,0.0,9.413073000759185,0.0
Aroma,459.7406118033107,0.0,19.90545646065686,0.0,8.711777150438998,0.0
Arten,408.83327765393324,0.0,18.933913283887986,0.0,9.094011866684877,0.0
Artis,384.36241406855623,0.0,18.37265316862669,0.0,9.811108663370257,0.0
Asien,438.45284032037284,0.0,19.61096117762919,0.0,7.423803802056928,0.0
Astän,448.484515187268,0.0,19.72389707271199,0.0,7.343121554016821,0.0
Athen,452.23415301475194,0.0,19.896680183896784,0.0,8.614589699866881,0.0
Atmen,469.1702751263234,0.0,20.171708902014146,0.0,8.085837166239688,0.0
Augen,494.7112325006332,0.0,20.75397049019568,0.0,8.997513542399256,0.0
Aurer,390.0593638069294,0.0,18.49839839869824,0.0,9.471942998684082,0.0
Autor,402.2569415715395,0.0,18.73231658872608,0.0,9.135988830686927,0.0
Babys,506.3035785327945,0.0,20.952634215646807,0.0,7.258518517559007,0.0
Backe,490.18409403268004,0.0,20.66960617765764,0.0,5.88301628466756,0.0
Bahre,476.3787097195756,0.0,20.45488274059344,0.0,7.369528723047566,0.0
Banco,475.0676859746564,0.0,20.321331254670326,0.0,5.930979673326318,0.0
Banda,523.9979961920319,0.0,21.351603035880586,0.0,6.11368638791193,0.0
Bande,519.3065103646962,0.0,21.30522189212747,0.0,5.7698675543601965,0.0
Bands,503.5915034973448,0.0,20.905984467504986,0.0,5.7910504055330785,0.0
Banja,497.2887776667068,0.0,20.834581874009082,0.0,8.174047336521268,0.0
Banjo,486.25345576668894,0.0,20.596010763408042,0.0,8.04387697230721,0.0
Bantu,471.55067616368945,0.0,20.29776972356944,0.0,6.969837041500281,0.0
Barde,488.3828293176576,0.0,20.689060702035356,0.0,6.9624254897315865,0.0
Bares,458.98056393916113,0.0,20.04847831361833,0.0,6.562622987032475,0.0
Bargs,490.94086045266124,0.0,20.659065979081312,0.0,8.645460597396522,0.0
Barke,472.635338965129,0.0,20.327850390084706,0.0,6.884469948227565,0.0
Basam,524.0610311714069,0.0,21.26873102338235,0.0,5.757137223080573,0.0
Basar,463.71035105178566,0.0,20.098508480514848,0.0,6.778119980328372,0.0
Basen,489.9783534965153,0.0,20.685068490042465,0.0,5.423948411081423,0.0
Basis,465.50748991113824,0.0,20.172589587125547,0.0,6.141045207766804,0.0
Batik,471.6939617009995,0.0,20.345007399956128,0.0,7.524713959574451,0.0
Bauch,483.04707460001134,0.0,20.51597008081531,0.0,7.080511746790284,0.0
Bauda,523.909626530798,0.0,21.360954662160843,0.0,6.475915860280037,0.0
Bauts,466.623435174389,0.0,20.175379991561556,0.0,6.630037364011948,0.0
Bcckt,438.209996520425,0.0,19.50418956875604,0.0,7.433181420980622,0.0
Bcdfw,496.9596511464437,0.0,20.829049833060278,0.0,10.381139724317269,0.0
Bdhnf,502.6166089285489,0.0,20.988051007060346,0.0,10.233623650688735,0.0
Beben,514.3199064801097,0.0,21.258348183418104,0.0,5.670655951829574,0.0
Beere,470.0982388892087,0.0,20.418773161944237,0.0,6.611331884973863,0.0
Beete,488.6360762812571,0.0,20.82172492985011,0.0,6.124522793174178,0.0
Beine,481.46154319123724,0.0,20.659072103724906,0.0,6.345725516282961,0.0
Bekem,528.3685021249299,0.0,21.44196596583446,0.0,5.917440914233398,0.0
Betel,472.27190810766706,0.0,20.523222558320214,0.0,7.775144225110589,0.0
Beule,484.48674768458375,0.0,20.755161811537057,0.0,7.176299643538597,0.0
Beuns,474.3675336157836,0.0,20.356515410517364,0.0,5.978301470281967,0.0
Bezug,515.5181569477232,0.0,21.328369921154472,0.0,8.309859844033225,0.0
Bgrkq,516.1128857717533,0.0,21.141610071037864,0.0,10.120255339757307,0.0
Bgtts,481.6525657201396,0.0,20.502194055085624,0.0,8.893494751725424,0.0
Bhrps,472.0778379640917,0.0,20.281177750872313,0.0,8.7578574021182,0.0
Bhthl,475.6331732446448,0.0,20.50433223253165,0.0,9.713253717157883,0.0
Bhwxz,484.31412421390354,0.0,20.59523279215085,0.0,7.972104531770556,0.0
Bibel,489.2586818445235,0.0,20.87016778712574,0.0,8.149774340401127,0.0
Biegi,504.81445018259154,0.0,21.15947568328553,0.0,9.616885596445456,0.0
Biere,450.6087498560056,0.0,20.025012867115027,0.0,7.692425723392718,0.0
Biest,453.48078696308426,0.0,20.020265326956324,0.0,7.342737697771327,0.0
Binde,495.1838322366608,0.0,20.88250734052239,0.0,6.876874565952646,0.0
Blama,523.4036034046725,0.0,21.375020085675796,0.0,7.628863501464871,0.0
Blete,472.2693449563543,0.0,20.523472084553653,0.0,7.727460583715397,0.0
Bljts,443.5139414551229,0.0,19.793042056697423,0.0,10.145454722385859,0.0
Bllly,454.9348926205137,0.0,20.19378354013158,0.0,11.591402714750721,0.0
Bllsd,477.0601996915959,0.0,20.552604691653613,0.0,8.763480715436346,0.0
Block,462.8608954365808,0.0,20.127355092791312,0.0,7.777552685698707,0.0
Blogs,505.3409292747998,0.0,21.03458969462602,0.0,9.03553063145754,0.0
Bloht,467.6216168148827,0.0,20.320717448132175,0.0,8.830733691001171,0.0
Bluff,457.05376646971195,0.0,20.213432008534994,0.0,14.20896209327935,0.0
Blume,503.12808285112044,0.0,21.01031867249523,0.0,7.662456382352008,0.0
Bluse,468.8261959825455,0.0,20.34638776454743,0.0,7.3276728190011085,0.0
Blöße,521.7092009434,0.0,21.448962831308343,0.0,8.027742169000735,0.0
Bmlll,481.26961452301555,0.0,20.694096953276237,0.0,10.051289946188309,0.0
Boden,508.35793009849624,0.0,21.074230980563673,0.0,5.92408560171987,0.0
Bogen,526.6334683013755,0.0,21.441424979158597,0.0,7.559778227962169,0.0
Bohne,496.29316050020947,0.0,20.843023903724088,0.0,6.271548930298634,0.0
Bombe,537.3331810568814,0.0,21.59825875309914,0.0,5.719930353166118,0.0
Bonus,467.98418612722105,0.0,20.160492191422826,0.0,6.033335920241707,0.0
Borke,461.6346648174873,0.0,20.08439731722895,0.0,6.950948314181893,0.0
Borte,440.5024565082939,0.0,19.692259550859745,0.0,7.505661341796676,0.0
Bosse,474.0487900498838,0.0,20.324057775730882,0.0,5.18505030910727,0.0
Boten,471.47615865724094,0.0,20.33963360392309,0.0,6.417684867738625,0.0
Botin,451.94442544816843,0.0,19.94309708586123,0.0,7.4066854636095885,0.0
Boxer,442.46005241282666,0.0,19.675802610671212,0.0,6.970120122362937,0.0
Bqnhs,503.071257782195,0.0,20.88734937405951,0.0,7.265911157676363,0.0
Brand,477.72851692551853,0.0,20.402537715686936,0.0,7.823430857882867,0.0
Brata,456.31704438548934,0.0,19.992813808008364,0.0,8.248924129655132,0.0
Braue,463.89861399739374,0.0,20.1834471037925,0.0,7.604154958746937,0.0
Braut,440.7451393518838,0.0,19.65316036371001,0.0,8.651308682478003,0.0
Brett,423.8188725207763,0.0,19.356755259515356,0.0,8.819425841434853,0.0
Briea,455.3044525179522,0.0,20.07387691661984,0.0,8.117199901285122,0.0
Brief,436.9025634328844,0.0,19.745492181207357,0.0,11.281163820709835,0.0
Brite,427.4205265400394,0.0,19.488762357561182,0.0,8.671123907716145,0.0
Brktp,460.945118861434,0.0,20.04720767553517,0.0,9.221921577138382,0.0
Brntq,452.30013685765687,0.0,19.86618373225881,0.0,9.239623720559951,0.0
Bruch,436.75015639020813,0.0,19.525915810896723,0.0,8.754174244493488,0.0
Brust,420.3757235469676,0.0,19.168895712498614,0.0,8.419638076720565,0.0
Brxgr,439.12410486416513,0.0,19.54961837461739,0.0,10.660141864475861,0.0
Bryin,432.12933943875794,0.0,19.47400789032708,0.0,9.973313237533503,0.0
Brühe,469.924996264175,0.0,20.32016826575258,0.0,7.903976530040131,0.0
Bsmgt,523.517400093909,0.0,21.26487161770656,0.0,8.548071306203946,0.0
Bubul,486.88570225398394,0.0,20.69833425014812,0.0,8.07463064462901,0.0
Buche,478.3475046985674,0.0,20.468686148594557,0.0,6.82712708284312,0.0
Buchs,462.6324978312158,0.0,20.052800785237928,0.0,6.848309934016002,0.0
Bucht,455.19403005305736,0.0,19.945984255979422,0.0,7.874280806574186,0.0
Buden,503.78233123890016,0.0,20.988527010628808,0.0,6.292678048959581,0.0
Bulle,468.0519966500909,0.0,20.45473400596781,0.0,8.425290551311237,0.0
Bunde,503.73023735745846,0.0,20.987354493627336,0.0,6.204938367554236,0.0
Bupel,500.56865991794575,0.0,21.036105342325303,0.0,8.354341263747592,0.0
Burve,438.5525708881458,0.0,19.626834556463574,0.0,7.6261699845379045,0.0
Busch,462.6941493880181,0.0,20.053737303372746,0.0,6.935332647850971,0.0
Bvdct,457.5827159103361,0.0,19.971892175096436,0.0,7.678434177164716,0.0
Bvrnx,417.4837539330973,0.0,19.053271684367402,0.0,7.95025026353045,0.0
Bvßxn,482.8248031593215,0.0,20.458387638549308,0.0,7.570909863508935,0.0
Bxhmh,512.5881127736577,0.0,21.041070334378652,0.0,7.744976801323397,0.0
Bäche,502.9433199913297,0.0,20.978663890880792,0.0,6.262270587968036,0.0
Bärte,460.5226729414601,0.0,20.132495296635522,0.0,7.309397294161304,0.0
Böhme,534.7171329674453,0.0,21.560039605204665,0.0,6.580598356357953,0.0
Bölls,465.9242874166833,0.0,20.3230818828708,0.0,8.284530408602022,0.0
Börse,457.00182964318196,0.0,19.999518111206157,0.0,6.802278137601519,0.0
Börön,464.582746960585,0.0,20.122179624614947,0.0,7.2745442600196055,0.0
Bücke,483.61951979978994,0.0,20.53455746398747,0.0,6.102693218497844,0.0
Bühne,500.72926041496106,0.0,20.94529928262921,0.0,6.424747498174591,0.0
Bürde,481.81825508476743,0.0,20.55413981257411,0.0,7.182102423561872,0.0
Büros,446.0564289814642,0.0,19.709217907950833,0.0,6.929666037299365,0.0
Büste,470.9972156040951,0.0,20.323003334420175,0.0,6.248281534535998,0.0
Cache,449.9988216476497,0.0,19.724425717712936,0.0,7.4020155756419435,0.0
Cahpa,494.9241668459079,0.0,20.65150923516334,0.0,8.422036478024053,0.0
Ccvjr,368.3958754686944,0.0,17.80657799312966,0.0,11.2175315421764,0.0
Cdkvw,468.31838804162794,0.0,19.992202329612784,0.0,8.619001013316058,0.0
Cechu,434.4894970135324,0.0,19.381573632333353,0.0,8.15114074984486,0.0
Cents,418.15365968263484,0.0,19.01001688595077,0.0,7.303680370810297,0.0
Cgkvz,459.8584429967989,0.0,19.933534590466536,0.0,9.584586016351947,0.0
Cgpqv,511.4655535169512,0.0,20.941099254772396,0.0,11.026503188661215,0.0
Chaos,452.16401747862415,0.0,19.700903072160585,0.0,7.624161099891184,0.0
Chaot,444.72554970046565,0.0,19.592168089979385,0.0,8.650131972449367,0.0
Check,443.3506294868446,0.0,19.535502957692387,0.0,8.16882146966018,0.0
Chefs,440.1035747664252,0.0,19.569757375638417,0.0,10.70517850878675,0.0
